match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,captain,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork
11453183,home,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,29,,4,M,,1399139,EUR,1082764800,F,11,11,True,,,,,,,,1.0,,,1.0,,,,,,15.0,3.0,6.4,1.0,,0,Sultan Al Akouz,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
11453183,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,home,Al Wehda,Naif Kariri,kireiri-naif,N. Kariri,D,38,164.0,10,M,,948907,EUR,892684800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,home,Al Wehda,Nawaf Alazizi,nawaf-al-azizi,N. Alazizi,M,,170.0,7,M,,979394,EUR,934243200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,home,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178.0,4,M,,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,,1095802,EUR,979171200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,away,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,,892891,EUR,883872000,G,44,44,False,24.0,12.0,17.0,5.0,8.0,10.0,4.0,14.0,,,1.0,5.0,,,,,90.0,31.0,6.2,12.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,away,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,,847004,EUR,857865600,D,88,88,False,30.0,23.0,7.0,3.0,9.0,11.0,14.0,20.0,4.0,5.0,4.0,1.0,,,,,90.0,53.0,7.0,13.0,2.0,0,,1.0,6.0,7.0,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,
11453183,away,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,,253871,EUR,797385600,D,27,27,False,22.0,19.0,6.0,3.0,12.0,13.0,8.0,10.0,1.0,2.0,5.0,4.0,,,,,90.0,34.0,6.7,5.0,,0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,
11453183,away,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,,105971,EUR,713923200,D,5,5,False,40.0,33.0,12.0,6.0,20.0,25.0,13.0,15.0,4.0,5.0,3.0,6.0,,,,,90.0,51.0,6.8,7.0,,1,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,
11453183,away,Al Tai,Safwan Aljohani,safwan-aljohani,S. Aljohani,D,80,,20,M,,1476792,EUR,1056758400,D,80,80,False,20.0,12.0,1.0,1.0,7.0,10.0,5.0,11.0,,4.0,,2.0,,,,,82.0,39.0,6.4,14.0,,0,,1.0,1.0,6.0,1.0,2.0,,1.0,1.0,4.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,
11453183,away,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,,540424,EUR,714441600,M,26,26,False,16.0,12.0,3.0,1.0,7.0,8.0,5.0,9.0,3.0,3.0,6.0,3.0,,,,,69.0,26.0,7.0,5.0,,1,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,
11453183,away,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,,944628,EUR,930182400,M,11,11,False,34.0,25.0,2.0,,6.0,7.0,22.0,38.0,2.0,7.0,1.0,7.0,,,,,90.0,69.0,7.7,24.0,3.0,3,,11.0,,6.0,,6.0,3.0,,,,,2.0,2.0,1.0,,1.0,1.0,2.0,,,3.0,2.0,,,,
11453183,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,,887343,EUR,872899200,M,30,30,False,43.0,33.0,2.0,2.0,11.0,14.0,22.0,31.0,3.0,7.0,3.0,4.0,,,,,90.0,67.0,6.8,16.0,,3,,2.0,2.0,7.0,,2.0,1.0,,,2.0,1.0,,1.0,1.0,2.0,,,3.0,True,,,1.0,,,,
11453183,away,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,,546220,EUR,782352000,M,43,43,False,39.0,36.0,3.0,3.0,16.0,16.0,20.0,23.0,1.0,9.0,,8.0,,,,,90.0,59.0,7.3,8.0,2.0,1,,,3.0,7.0,,7.0,6.0,,1.0,,,3.0,2.0,2.0,,,,1.0,,,,1.0,,,,
11453183,away,Al Tai,Salman Muwashar,al-muwashar-salman,S. Muwashar,M,79,173.0,25,M,,791576,EUR,592012800,M,7,7,False,14.0,10.0,1.0,1.0,3.0,6.0,7.0,8.0,,2.0,1.0,6.0,,,,,62.0,25.0,6.8,7.0,,0,,,,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11453183,away,Al Tai,Marko Dugandžić,marko-dugandzic,M. Dugandžić,F,,188.0,192,M,,235642,EUR,765676800,F,9,9,False,12.0,7.0,,,1.0,1.0,6.0,11.0,3.0,4.0,1.0,2.0,,,,,90.0,25.0,7.0,8.0,1.0,5,,,7.0,12.0,,1.0,,,,,,1.0,1.0,4.0,1.0,2.0,,1.0,,,,2.0,,,,
11453183,away,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,,148623,EUR,743472000,F,10,10,True,10.0,8.0,,,1.0,2.0,8.0,11.0,1.0,2.0,,3.0,,,,,28.0,19.0,6.7,6.0,2.0,0,,3.0,1.0,3.0,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,
11453183,away,Al Tai,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,,948599,EUR,900374400,F,70,70,True,10.0,8.0,,,3.0,4.0,6.0,8.0,,,,1.0,,,,,21.0,17.0,6.6,7.0,2.0,0,,2.0,,1.0,,,,,,,,3.0,,,,,,1.0,,,1.0,,,,,
11453183,away,Al Tai,Adeeb Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,7,180.0,4,M,,2294204,EUR,991180800,F,90,90,True,2.0,2.0,,,,,2.0,2.0,,,,1.0,,,,,8.0,5.0,6.9,1.0,,1,Adeeb,,2.0,2.0,,,,,,,,1.0,,,1.0,,,,,Al-Haizan,,,,,,1.0
11453183,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,,805020,EUR,698284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,away,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,,818828,EUR,680054400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,away,Al Tai,Salem Abdullah Al-Toiawy,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175.0,4,M,,1633371,EUR,991872000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,away,Al Tai,Abdulrahman Al Harthi,abdulrahman-al-harthi,A. A. Harthi,M,10,170.0,4,M,,1127121,EUR,905040000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Al Harthi,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,away,Al Tai,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,,818733,EUR,766886400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453183,away,Al Tai,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,,871619,EUR,810345600,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
