match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10390009,home,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,33.0,17.0,24.0,9.0,9.0,12.0,8.0,21.0,8.0,1.0,1.0,90.0,37.0,7.1,16.0,0.0,0.0,0.00336315,0,0.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390009,home,RC Strasbourg,Colin Dagba,dagba-colin,C. Dagba,D,2,168,499,M,941300,EUR,905299200,D,2,2,False,11.0,9.0,1.0,1.0,8.0,8.0,2.0,4.0,3.0,,,45.0,20.0,6.7,4.0,0.0,0.0,0.106766,0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390009,home,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,38.0,27.0,6.0,3.0,17.0,20.0,10.0,18.0,6.0,,,90.0,53.0,7.9,14.0,0.116,0.3644,0.0344297,2,,,,5.0,3.0,9.0,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10390009,home,RC Strasbourg,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4730,M,289977,EUR,776390400,D,24,24,False,53.0,44.0,9.0,6.0,35.0,38.0,9.0,15.0,12.0,,,90.0,67.0,7.5,10.0,0.0465,0.4209,0.00328225,1,,,,5.0,5.0,7.0,2.0,1.0,4.0,4.0,2.0,1.0,,,,1.0,,,1.0,,,alex_djiku,1.0,,,,,,,,,,,,,,,,
10390009,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,False,42.0,35.0,5.0,4.0,21.0,25.0,14.0,18.0,3.0,,,90.0,69.0,6.7,17.0,0.0,0.0,0.0136077,0,,1.0,,1.0,9.0,7.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,,,,1.0,,Ismael Doukoure,,,3.0,,,,,,,,,,,,,,,,
10390009,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,False,24.0,17.0,1.0,1.0,7.0,10.0,11.0,19.0,2.0,,,83.0,51.0,7.2,17.0,0.1385,0.1999,0.492459,1,,5.0,1.0,3.0,6.0,6.0,,2.0,,2.0,3.0,2.0,1.0,,,1.0,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10390009,home,RC Strasbourg,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,250133,EUR,777168000,M,8,8,False,30.0,22.0,2.0,1.0,7.0,9.0,15.0,21.0,9.0,,,90.0,48.0,6.8,12.0,0.4452,0.0,0.261082,3,,,,1.0,12.0,7.0,7.0,,,1.0,1.0,,3.0,2.0,2.0,,,2.0,2.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,
10390009,home,RC Strasbourg,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,False,28.0,20.0,6.0,2.0,12.0,13.0,8.0,15.0,6.0,,,72.0,42.0,7.6,10.0,0.0512,0.0,0.00765687,1,,,,2.0,4.0,7.0,,,,3.0,4.0,2.0,1.0,,1.0,,,1.0,3.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
10390009,home,RC Strasbourg,Dimitri Liénard,dimitri-lienard,D. Liénard,M,,184,77,M,365358,EUR,571708800,M,11,11,False,29.0,17.0,8.0,4.0,10.0,12.0,10.0,22.0,6.0,,,58.0,48.0,6.6,23.0,0.0,0.0,0.106002,0,,5.0,3.0,2.0,8.0,4.0,1.0,2.0,,,2.0,2.0,2.0,,,,,5.0,4.0,,,,,,,2.0,,,,,True,,,,,,,,
10390009,home,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,False,22.0,8.0,,,,2.0,8.0,20.0,3.0,,,90.0,44.0,6.5,21.0,1.9153,2.0031,0.0148497,4,,,,8.0,12.0,13.0,,3.0,1.0,1.0,,,2.0,1.0,1.0,3.0,1.0,2.0,,,,habibdiallo28,8.0,,,1.0,,3.0,,4.0,,1.0,1.0,1.0,,,,,
