match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12437500,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,False,27.0,15.0,18.0,7.0,0.0,11.0,16.0,4.0,11.0,1.0,1.0,2.0,12.0,1.0,6.0,2.0,90.0,43.0,8.2,12.0,0.00194717,0,0.6404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,False,17.0,15.0,3.0,2.0,0.0,8.0,9.0,7.0,8.0,,1.0,,3.0,,,,45.0,24.0,6.3,4.0,0.00584177,0,,6.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,False,41.0,38.0,5.0,3.0,0.0,30.0,31.0,8.0,10.0,3.0,4.0,10.0,7.0,,,,90.0,58.0,7.8,3.0,0.00235121,2,,2.0,,,,1.0,,juanfoyth,1.0,1.0,1.0,1.0,2.0,1.0,0.0645,0.0288,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,32.0,29.0,4.0,2.0,0.0,21.0,24.0,8.0,8.0,2.0,4.0,2.0,2.0,,,,90.0,39.0,7.1,3.0,0.00298907,0,,4.0,2.0,,,2.0,2.0,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,23.0,20.0,3.0,2.0,1.0,10.0,10.0,10.0,13.0,,,,3.0,,,,73.0,37.0,7.1,7.0,0.011083,1,,3.0,,1.0,2.0,,,,,,,,1.0,,0.2023,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12437500,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,44.0,37.0,4.0,3.0,0.0,25.0,28.0,12.0,16.0,1.0,3.0,1.0,6.0,,,,90.0,56.0,7.2,8.0,0.0984243,2,,2.0,1.0,,1.0,1.0,,p.gueye24,1.0,,1.0,2.0,3.0,,0.1399,0.0775,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12437500,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,32.0,26.0,6.0,3.0,0.0,16.0,17.0,11.0,17.0,,3.0,2.0,6.0,,,,64.0,40.0,7.1,7.0,0.0615644,1,,2.0,2.0,,,2.0,1.0,,,1.0,,,,,0.0845,,,,,1.0,,,,,True,2.0,1.0,1.0,,,,,,
12437500,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,M,19,19,False,21.0,18.0,1.0,1.0,0.0,3.0,5.0,15.0,16.0,,6.0,2.0,3.0,,,,73.0,38.0,7.8,8.0,0.164091,1,,7.0,4.0,3.0,4.0,1.0,1.0,nicolas_pepe19,,,1.0,,,,0.2196,0.3275,,,,3.0,4.0,,,2.0,,,,1.0,1.0,,,,,
12437500,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,29.0,22.0,2.0,2.0,1.0,6.0,8.0,18.0,24.0,1.0,6.0,1.0,3.0,,,,90.0,48.0,8.1,11.0,0.342373,6,,3.0,1.0,,2.0,,,alexbaena,1.0,3.0,,,,,0.3019,,,1.0,3.0,4.0,1.0,,,1.0,,3.0,2.0,4.0,,1.0,,,,
12437500,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,27.0,19.0,2.0,1.0,1.0,10.0,14.0,10.0,14.0,1.0,6.0,1.0,4.0,,,,90.0,43.0,7.0,14.0,0.0421941,2,,10.0,2.0,2.0,4.0,1.0,1.0,,3.0,,2.0,,,2.0,0.446,1.615,,1.0,,3.0,2.0,1.0,,2.0,,1.0,1.0,2.0,,,,,,
12437500,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,False,15.0,13.0,,,0.0,3.0,4.0,10.0,11.0,,4.0,,,,,,79.0,33.0,8.6,10.0,0.0862508,2,,7.0,2.0,2.0,2.0,3.0,2.0,,1.0,,2.0,,,,0.4181,0.5522,,2.0,,3.0,,,,4.0,,,,1.0,2.0,,,,,
12437500,home,Villarreal,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,5,5,True,13.0,10.0,1.0,,0.0,7.0,8.0,3.0,5.0,,3.0,4.0,,,,,45.0,35.0,6.9,8.0,0.0014758,0,,3.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
12437500,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,True,15.0,15.0,,,0.0,10.0,10.0,5.0,5.0,,1.0,2.0,1.0,,,,26.0,18.0,6.6,,0.00305956,0,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437500,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,1.0,,,,,17.0,9.0,6.5,1.0,0.00016294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,F,9,9,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,2.0,,1.0,,,,17.0,11.0,6.7,2.0,0.00223194,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,
12437500,home,Villarreal,Etta Eyong,Etta Eyong,,etta-eyong,E. Eyong,F,21,181,18339,M,1393673,EUR,1066089600,F,36,36,True,,,,,0.0,,,,,,,,,,,,11.0,4.0,6.4,2.0,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
12437500,home,Villarreal,Rubén Gómez,Rubén Gómez Peris,,ruben-gomez,R. Gómez,G,31,185,45,M,1407702,EUR,1011830400,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ericbailly,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,home,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,GerardMoreno9,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,away,Leganés,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,False,15.0,12.0,11.0,8.0,0.0,7.0,7.0,5.0,8.0,1.0,1.0,,8.0,4.0,4.0,,90.0,24.0,7.3,3.0,0.00061823,0,-0.3989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12437500,away,Leganés,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,False,50.0,49.0,4.0,3.0,0.0,18.0,18.0,31.0,33.0,2.0,6.0,1.0,,,,,63.0,63.0,6.8,3.0,0.0113157,0,,3.0,,1.0,1.0,3.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,
12437500,away,Leganés,Jorge Sáenz,,,jorge-saenz,J. Sáenz,D,3,192,188,M,592098,EUR,848188800,D,3,3,False,66.0,61.0,7.0,4.0,0.0,37.0,38.0,24.0,28.0,1.0,8.0,6.0,6.0,,,,90.0,84.0,6.7,5.0,0.0539488,1,,4.0,1.0,,2.0,5.0,,,1.0,1.0,,,1.0,2.0,0.1708,,,,,,2.0,1.0,,,True,,,,,,,,,1.0
12437500,away,Leganés,Javier Hernández,,,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,False,54.0,50.0,1.0,1.0,0.0,15.0,15.0,35.0,41.0,,1.0,2.0,3.0,,,,90.0,67.0,6.7,8.0,0.0814804,1,,5.0,2.0,1.0,1.0,,,,,,1.0,2.0,,2.0,0.0351,0.0608,,,,,1.0,,,1.0,,2.0,,,,,,,,
12437500,away,Leganés,Adrià Altimira,,,altimira-adria,A. Altimira,D,2,170,365,M,980732,EUR,985737600,M,2,2,False,43.0,41.0,1.0,,0.0,12.0,13.0,31.0,38.0,,1.0,1.0,4.0,,,,90.0,60.0,7.0,9.0,0.175328,0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,4.0,,,,1.0,,8.0,2.0,,,,,,,
12437500,away,Leganés,Renato Tapia,,,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,49.0,44.0,4.0,2.0,0.0,13.0,13.0,31.0,36.0,1.0,4.0,1.0,4.0,,,,71.0,58.0,7.0,5.0,0.021492,1,,4.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,0.0261,,,,,1.0,2.0,,,,,,,,,,,,,
12437500,away,Leganés,Yvan Neyou,,,yvan-neyou,Y. Neyou,M,5,180,972,M,869931,EUR,852249600,M,17,17,False,58.0,56.0,2.0,2.0,0.0,21.0,21.0,35.0,37.0,,,,4.0,,,,63.0,64.0,6.9,3.0,0.0448138,2,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,0.04,0.0129,,,,1.0,,,,,,,,,,,,,,
12437500,away,Leganés,Yan Diomande,Yan Diomande,,yan-diomande,Y. Diomande,F,49,180,20639,M,2087085,EUR,1163462400,M,30,30,False,55.0,46.0,1.0,1.0,0.0,15.0,16.0,31.0,42.0,1.0,15.0,,10.0,,,,90.0,91.0,8.0,23.0,0.116583,2,,9.0,1.0,2.0,13.0,5.0,3.0,,,1.0,,,,3.0,0.0566,,,,1.0,5.0,9.0,,,4.0,,3.0,,,,,,,,
12437500,away,Leganés,Dani Raba,,,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,10,10,False,28.0,24.0,2.0,2.0,0.0,6.0,7.0,19.0,24.0,,5.0,1.0,3.0,,,,63.0,49.0,7.6,9.0,0.197261,6,,2.0,,1.0,6.0,,,,,2.0,1.0,,,,0.2795,0.2147,,,3.0,2.0,5.0,,,1.0,,3.0,1.0,,,,,,,
12437500,away,Leganés,Seydouba Cisse,,,seydouba-cisse,S. Cisse,M,8,172,3843,M,906065,EUR,981763200,F,8,8,False,65.0,58.0,6.0,5.0,0.0,11.0,13.0,48.0,53.0,1.0,3.0,,5.0,,,,90.0,79.0,7.7,9.0,0.251711,3,,4.0,2.0,2.0,,2.0,2.0,seydoubacisse32,,1.0,1.0,,1.0,,0.1657,0.0127,,,1.0,4.0,,,,,,1.0,1.0,,,,,,,
12437500,away,Leganés,Diego García,Diego Garcia,,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,False,14.0,10.0,,,0.0,3.0,4.0,7.0,10.0,,2.0,,3.0,,,,63.0,19.0,6.7,5.0,0.00937487,1,,4.0,,,,1.0,1.0,,4.0,1.0,,,,,0.0373,,,,,,,,,1.0,,,,1.0,,,,,,
12437500,away,Leganés,Sergio González,,,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,True,10.0,10.0,,,0.0,4.0,4.0,6.0,6.0,2.0,3.0,,,,,,27.0,16.0,6.8,1.0,0.00408384,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
12437500,away,Leganés,Darko Brašanac,,,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,True,22.0,21.0,,,0.0,7.0,7.0,14.0,15.0,,,1.0,1.0,,,,27.0,25.0,6.8,2.0,0.0274079,0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12437500,away,Leganés,Munir El Haddadi,,,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,True,18.0,18.0,,,0.0,3.0,3.0,15.0,16.0,,3.0,,,,,,27.0,29.0,7.5,2.0,0.0667166,5,,2.0,1.0,1.0,1.0,,,,,3.0,2.0,,,,0.2073,0.3392,,,,1.0,1.0,,,,,1.0,,2.0,,,,,,
12437500,away,Leganés,Miguel de la Fuente,,,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,1.0,,,,27.0,8.0,6.5,2.0,0.00407931,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12437500,away,Leganés,Óscar Rodríguez,,,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,True,14.0,11.0,1.0,1.0,0.0,2.0,2.0,10.0,14.0,,,,,,,,19.0,20.0,7.1,5.0,0.143538,1,,2.0,1.0,,,,,,1.0,1.0,,,,,0.0391,,,1.0,,2.0,,,,1.0,,2.0,1.0,,,,,,,
12437500,away,Leganés,Juan Soriano,,,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,away,Leganés,Alvin Abajas,,,alvin,A. Abajas,G,1,186,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,away,Leganés,Matija Nastasić,,,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,away,Leganés,Roberto López,,,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,away,Leganés,Juan Cruz,,,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,away,Leganés,Julián Chicco,Julián,Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437500,away,Leganés,Duk,Duk,,luis-henriques-de-barros-lopes,Duk,F,11,182,474,M,1390389,EUR,950659200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
