match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_goalAssist,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_bigChanceCreated
11453105,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194,228,M,13691,EUR,428198400,G,88,88,False,21.0,13.0,16.0,8.0,9.0,11.0,4.0,10.0,1.0,6.0,2.0,2.0,1.0,90.0,31.0,6.8,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453105,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170,21,M,893199,EUR,805507200,D,22,22,False,25.0,22.0,1.0,,9.0,10.0,13.0,16.0,2.0,3.0,,,,75.0,37.0,6.5,6.0,0,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453105,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185,15,M,893198,EUR,622080000,D,4,4,False,32.0,30.0,5.0,3.0,21.0,21.0,9.0,11.0,4.0,2.0,,,,90.0,48.0,7.3,3.0,2,,5.0,6.0,2.0,2.0,1.0,True,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11453105,home,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,False,47.0,41.0,5.0,3.0,27.0,30.0,14.0,17.0,5.0,3.0,,,,90.0,61.0,6.5,8.0,0,,5.0,3.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11453105,home,Al-Fayha,Ghislain Konan,ghislain-konan,G. Konan,D,3,176,2811,M,831781,EUR,820022400,D,3,3,False,41.0,35.0,2.0,1.0,14.0,15.0,21.0,28.0,,8.0,,,,90.0,72.0,6.9,13.0,2,2.0,3.0,8.0,5.0,1.0,,,1.0,,,4.0,2.0,,,,1.0,,,3.0,Ghislain,Konan,2.0,1.0,1.0,,,,,,,,
11453105,home,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176,22,M,990187,EUR,733536000,M,8,8,False,21.0,19.0,,,9.0,11.0,10.0,11.0,,5.0,,,,75.0,31.0,6.2,6.0,0,1.0,7.0,2.0,2.0,2.0,3.0,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
11453105,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170,25,M,1171233,EUR,1038787200,M,66,66,False,24.0,20.0,2.0,,13.0,14.0,7.0,10.0,1.0,2.0,,,,60.0,26.0,5.9,4.0,0,,9.0,1.0,1.0,,4.0,,2.0,,3.0,,,,,,,,,,Rakan Kaabi,,,,,,,,,,,,
11453105,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,13,13,False,41.0,38.0,1.0,1.0,12.0,13.0,26.0,28.0,,1.0,,,,86.0,45.0,6.3,5.0,0,,8.0,1.0,,,5.0,,,,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
11453105,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178,8842,M,876626,EUR,858297600,F,17,17,False,27.0,18.0,,,,1.0,18.0,28.0,,4.0,,,,90.0,47.0,8.0,17.0,5,2.0,5.0,7.0,,,2.0,,,1.0,1.0,7.0,2.0,,,,1.0,,,3.0,,,5.0,,2.0,fashionjr10,3.0,1.0,,,,,
11453105,home,Al-Fayha,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4174,M,807400,EUR,849139200,F,77,77,False,62.0,51.0,9.0,7.0,14.0,15.0,41.0,56.0,,5.0,,,,90.0,86.0,8.5,19.0,3,9.0,9.0,9.0,1.0,1.0,4.0,,4.0,3.0,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,,2.0,,,2.0,,6.0,abdelhamidsabiri,1.0,,1.0,4.0,,,
