match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist,stat_goals,stat_clearanceOffLine
10407148,home,RSC Anderlecht,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,True,27.0,22.0,10.0,5.0,18.0,20.0,4.0,7.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,34.0,6.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407148,home,RSC Anderlecht,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,,84.0,72.0,11.0,4.0,38.0,39.0,35.0,46.0,2.0,5.0,,,,,90.0,93.0,6.9,13.0,0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407148,home,RSC Anderlecht,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,,106.0,96.0,14.0,11.0,39.0,41.0,57.0,65.0,2.0,6.0,,,,,90.0,118.0,7.8,10.0,5,,,,6.0,,9.0,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10407148,home,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189,1675,M,16921,EUR,546220800,D,14,14,False,,73.0,60.0,5.0,,24.0,29.0,36.0,46.0,1.0,8.0,,,,,90.0,95.0,7.1,16.0,4,2.0,,1.0,3.0,2.0,5.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
10407148,home,RSC Anderlecht,Amir Murillo,,,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,M,62,62,False,,37.0,25.0,3.0,,13.0,16.0,12.0,21.0,1.0,7.0,,,,,90.0,57.0,6.8,18.0,1,,,1.0,5.0,5.0,8.0,,,1.0,,,3.0,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,
10407148,home,RSC Anderlecht,Kristian Arnstad,,,kristian-arnstad,K. Arnstad,M,10,171,572,M,984989,EUR,1062892800,M,61,61,False,,24.0,20.0,1.0,,10.0,11.0,10.0,13.0,,3.0,,,,,66.0,34.0,6.8,6.0,0,,,,,3.0,4.0,1.0,2.0,,,,2.0,1.0,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,
10407148,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1296,M,901149,EUR,876441600,M,18,18,False,,50.0,48.0,1.0,,25.0,25.0,23.0,26.0,,11.0,,,,,90.0,62.0,6.9,7.0,1,1.0,,,,3.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,
10407148,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1141,M,901898,EUR,994896000,M,10,10,False,,32.0,27.0,1.0,1.0,2.0,3.0,25.0,34.0,1.0,3.0,,,,,90.0,56.0,7.2,17.0,2,5.0,,,,4.0,5.0,,2.0,,2.0,,,,3.0,,2.0,1.0,4.0,2.0,1.0,,2.0,,,,,,,,
10407148,home,RSC Anderlecht,Julien Duranville,,,julien-duranville,J. Duranville,F,18,170,4596,M,1171540,EUR,1146787200,M,59,59,False,,13.0,7.0,1.0,,2.0,4.0,5.0,10.0,,2.0,,,,,67.0,35.0,6.1,16.0,1,1.0,,,,6.0,5.0,,,,,1.0,1.0,1.0,1.0,,,1.0,7.0,3.0,1.0,,3.0,julien.drnl,,,,,,,
10407148,home,RSC Anderlecht,Fábio Silva,,,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,99,99,False,,18.0,12.0,,,3.0,3.0,10.0,18.0,,1.0,,,,,90.0,34.0,7.2,12.0,3,3.0,1.0,2.0,1.0,8.0,4.0,,,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,,fabio.silva,1.0,,,,,,
10407148,home,RSC Anderlecht,Lior Refaelov,,,lior-refaelov,L. Refaelov,M,,176,243,M,18911,EUR,514857600,F,11,11,False,,26.0,20.0,,,10.0,10.0,15.0,30.0,,3.0,,,,,73.0,52.0,7.3,19.0,0,14.0,5.0,,1.0,2.0,2.0,,,,,,1.0,1.0,,,4.0,,1.0,2.0,,1.0,,,,,,,,,
10407148,home,RSC Anderlecht,Sebastiano Esposito,,,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,70,70,True,,6.0,3.0,1.0,,,,5.0,12.0,,1.0,,,,,24.0,17.0,6.5,8.0,1,6.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,
10407148,home,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,True,,12.0,11.0,,,2.0,2.0,9.0,11.0,,1.0,,,,,23.0,21.0,7.1,2.0,2,1.0,,,,,4.0,,,1.0,,1.0,,,2.0,,1.0,,2.0,,,,2.0,,,,,,,,
10407148,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3671,M,1101702,EUR,1096416000,M,29,29,True,,5.0,4.0,,,,,4.0,5.0,,,,,,,17.0,8.0,6.6,2.0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,
10407148,home,RSC Anderlecht,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407148,home,RSC Anderlecht,Hannes Delcroix,,,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407148,home,RSC Anderlecht,Noah Sadiki,,,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407148,home,RSC Anderlecht,Amadou Diawara,,,amadou-diawara,A. Diawara,M,24,183,1885,M,788895,EUR,869097600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407148,away,RC Sporting Charleroi,Pierre Patron,,,pierre-patron,P. Patron,G,1,191,34,M,942837,EUR,872035200,G,1,1,False,,37.0,16.0,31.0,10.0,9.0,10.0,7.0,27.0,2.0,9.0,,7.0,,,90.0,50.0,9.0,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,
10407148,away,RC Sporting Charleroi,Jonas Bager,,,jonas-bager,J. Bager,D,5,182,86,M,541350,EUR,837648000,D,2,2,False,,30.0,22.0,4.0,2.0,16.0,18.0,6.0,12.0,5.0,1.0,,,,,90.0,53.0,7.7,9.0,0,,,2.0,2.0,5.0,7.0,2.0,4.0,,,,4.0,4.0,1.0,,,,,,2.0,1.0,,,,,,,,,
10407148,away,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187,337,M,994282,EUR,1027468800,D,21,21,False,True,27.0,21.0,7.0,2.0,19.0,22.0,2.0,5.0,8.0,4.0,,,,,90.0,44.0,7.2,7.0,0,,,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
10407148,away,RC Sporting Charleroi,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4983,M,354046,EUR,776304000,D,12,12,False,,41.0,33.0,5.0,2.0,22.0,22.0,11.0,19.0,,9.0,,,,,85.0,51.0,7.0,9.0,0,,,1.0,,3.0,4.0,,1.0,,,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,joriskayembe23,,,,,,,
10407148,away,RC Sporting Charleroi,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,M,28,28,False,,22.0,18.0,1.0,,11.0,11.0,7.0,12.0,2.0,4.0,,,,,89.0,42.0,7.0,8.0,0,1.0,,1.0,,8.0,5.0,,3.0,,,,4.0,2.0,,,2.0,,2.0,1.0,3.0,3.0,1.0,,,,,,1.0,,
10407148,away,RC Sporting Charleroi,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,499,M,358198,EUR,806716800,M,26,26,False,,39.0,32.0,3.0,2.0,21.0,24.0,11.0,15.0,2.0,7.0,,,,,85.0,48.0,6.4,10.0,0,,,1.0,,6.0,2.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,2.0,3.0,1.0,,,,,,,,,
