match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalCross,stat_dispossessed,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside
10411685,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,21.0,16.0,3.0,2.0,7.0,8.0,9.0,13.0,,1.0,,4.0,,,,,86.0,29.0,6.1,8.0,0.5835,0.0194,0.00551061,4,,,5.0,2.0,1.0,,,,,3.0,,1.0,,,,1.0,1.0,,,2.0,3.0,,,,2.0,1.0,,,
10411685,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,,137667,EUR,719539200,D,2,2,True,11.0,10.0,1.0,1.0,3.0,4.0,7.0,8.0,,1.0,,,,,,,22.0,20.0,6.7,2.0,0.0,0.0,0.00556233,0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
10411685,home,Juventus,Paul Pogba,paul-pogba,P. Pogba,M,8,191,163926,M,Pogba,111802,EUR,732153600,M,10,10,True,10.0,5.0,,,2.0,3.0,3.0,7.0,2.0,3.0,,,,,,,21.0,14.0,6.5,7.0,0.0777,0.0,0.00259464,1,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,
10411685,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,True,8.0,7.0,,,,,8.0,10.0,,2.0,,1.0,,,,,21.0,15.0,7.1,4.0,0.0534,0.4525,0.132691,1,,,3.0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,
10411685,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,True,1.0,,,,,1.0,,,1.0,2.0,,,,,,,11.0,2.0,6.6,1.0,0.0,0.0,0.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10411685,home,Juventus,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190,2816,M,bonuccileo,15444,EUR,546825600,D,19,19,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0001505,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Federico Gatti,,,,,,,,,,,,,,,,
10411685,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,home,Juventus,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,home,Juventus,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,matiassoule11,1082406,EUR,1050364800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,,356160,EUR,856396800,G,32,32,False,40.0,26.0,24.0,10.0,17.0,17.0,9.0,23.0,,,,9.0,,,2.0,,90.0,46.0,5.8,14.0,0.0,0.0,0.00455558,0,-2.1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,away,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,,158235,EUR,723081600,D,26,26,False,63.0,58.0,6.0,3.0,33.0,34.0,25.0,29.0,1.0,4.0,1.0,2.0,,,,,84.0,68.0,6.3,5.0,0.0,0.0,0.00586872,0,,,1.0,,,,,2.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
10411685,away,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,844,M,,831677,EUR,943574400,D,3,3,False,72.0,70.0,3.0,3.0,42.0,43.0,28.0,29.0,2.0,5.0,5.0,7.0,,,,,90.0,87.0,6.7,2.0,0.0,0.0,0.0231536,0,,,2.0,,,,,2.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
10411685,away,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,,870263,EUR,928627200,D,4,4,False,70.0,60.0,4.0,1.0,32.0,36.0,28.0,34.0,,1.0,,6.0,,,,,90.0,75.0,6.1,11.0,0.0682,0.0,0.0115638,1,,,6.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,
10411685,away,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,stephane_singo,978285,EUR,977702400,M,17,17,False,29.0,22.0,2.0,1.0,7.0,7.0,16.0,23.0,2.0,12.0,,6.0,,,,,90.0,56.0,7.1,12.0,0.0343,0.0,0.0238748,1,,,7.0,1.0,,,,6.0,4.0,4.0,1.0,3.0,,,,3.0,3.0,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,
10411685,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,,189135,EUR,791683200,M,77,77,False,56.0,50.0,3.0,1.0,20.0,20.0,31.0,37.0,2.0,4.0,,5.0,,,,,74.0,71.0,6.5,11.0,0.034,0.0,0.0233504,1,,,5.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0
10411685,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,,877371,EUR,984787200,M,8,8,False,69.0,64.0,1.0,1.0,26.0,27.0,40.0,44.0,,2.0,1.0,11.0,,,,,90.0,83.0,6.6,10.0,0.0,0.0,0.165133,0,,,4.0,2.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,2.0,1.0,2.0,,,,,
10411685,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,,67769,EUR,714700800,M,13,13,False,39.0,32.0,3.0,1.0,10.0,12.0,22.0,28.0,1.0,3.0,,2.0,,,,,74.0,52.0,6.3,13.0,0.0,0.0,0.321779,0,,True,4.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,
10411685,away,Torino,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,Miranchuk,324353,EUR,813888000,F,59,59,False,46.0,40.0,4.0,3.0,14.0,15.0,27.0,36.0,,,,6.0,,,,,90.0,56.0,7.1,13.0,0.0724,0.0,0.101341,1,,,1.0,,,,,,,2.0,,,,,,1.0,,,4.0,,1.0,5.0,,1.0,,,,,
10411685,away,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,,802149,EUR,899856000,F,7,7,False,20.0,16.0,,,2.0,2.0,14.0,18.0,,8.0,,2.0,,,,,60.0,37.0,7.6,10.0,0.7588,0.7749,0.0116276,1,,,5.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,8.0,6.0,,,2.0,,,,,,,,,
10411685,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,,333261,EUR,825897600,F,9,9,False,23.0,16.0,,,10.0,11.0,6.0,12.0,4.0,7.0,,2.0,,,,,90.0,40.0,7.3,13.0,0.2061,0.8655,0.0060036,2,,,11.0,1.0,2.0,1.0,,,,5.0,1.0,2.0,,,,2.0,2.0,,,8.0,,,1.0,,,,,,
10411685,away,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,n.radonjic7,802665,EUR,824342400,M,49,49,True,5.0,5.0,1.0,1.0,,,5.0,7.0,,,,,,,,,14.0,11.0,5.7,6.0,0.0,0.0,0.00173164,0,,,5.0,,,,,,,,,1.0,,,,3.0,,,,,,2.0,1.0,,,,,,
10411685,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,,798147,EUR,791596800,D,27,27,True,12.0,11.0,,,4.0,5.0,8.0,8.0,,,1.0,,,,,,16.0,18.0,6.4,2.0,0.0,0.0,0.0714301,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,
10411685,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,,930189,EUR,998352000,M,28,28,True,11.0,11.0,,,,,11.0,13.0,,,,,,,,,16.0,13.0,6.4,2.0,0.0,0.0,0.0144812,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,
10411685,away,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,,1012248,EUR,981763200,F,23,23,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,,16.0,10.0,6.5,3.0,0.0626,0.0,0.0016933,1,,,2.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,
10411685,away,Torino,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,182,M,,827934,EUR,886896000,D,5,5,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,,,,,,13.0,6.0,6.6,,0.0,0.0,0.00021179,0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10411685,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,,876235,EUR,962582400,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,away,Torino,Matteo Fiorenza,matteo-fiorenza,M. Fiorenza,G,,195,14,M,,1100377,EUR,1055635200,G,73,73,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Matteo,Fiorenza,,,,,,,,,,,,,,,
10411685,away,Torino,Ange N'Guessan,ange-nguessan,A. N'Guessan,D,16,187,76,M,,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Ange,N'Guessan,,,,,,,,,,,,,,,
10411685,away,Torino,Brian Bayeye,bayeye-brian,B. Bayeye,M,,190,675,M,,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,away,Torino,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,,928777,EUR,963964800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411685,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
