match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_goals,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_errorLeadToAShot
11406769,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,25.0,17.0,11.0,3.0,0.0,16.0,16.0,1.0,9.0,3.0,1.0,1.0,90.0,27.0,6.5,9.0,0.00264078,0,-0.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406769,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,24.0,19.0,1.0,1.0,0.0,10.0,10.0,10.0,15.0,5.0,1.0,,82.0,37.0,7.2,7.0,0.0286566,0,,1.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11406769,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,74.0,66.0,5.0,3.0,0.0,56.0,60.0,10.0,14.0,7.0,,,90.0,79.0,6.5,8.0,0.00336314,0,,,,3.0,3.0,4.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11406769,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,72.0,68.0,7.0,6.0,0.0,49.0,51.0,19.0,21.0,6.0,1.0,,90.0,91.0,7.4,5.0,0.0208191,0,,,,2.0,2.0,4.0,5.0,,1.0,1.0,5.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,
11406769,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,23.0,18.0,6.0,3.0,0.0,9.0,10.0,10.0,17.0,7.0,1.0,,90.0,47.0,6.5,15.0,0.0448105,2,,4.0,1.0,4.0,2.0,9.0,2.0,2.0,1.0,,,,,,,,3.0,,2.0,1.0,2.0,0.1649,0.6762,,,,,,,,,,
11406769,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,False,24.0,16.0,5.0,3.0,0.0,10.0,10.0,6.0,15.0,2.0,2.0,,82.0,40.0,6.8,12.0,0.0131645,3,,1.0,,1.0,1.0,4.0,3.0,,1.0,,,,,2.0,,1.0,2.0,2.0,,,,0.3853,,1.0,2.0,,,,,,,,
11406769,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,52.0,45.0,5.0,1.0,0.0,32.0,34.0,13.0,19.0,6.0,2.0,,90.0,66.0,6.5,10.0,0.0104107,1,,1.0,,3.0,1.0,9.0,8.0,4.0,,,1.0,3.0,,4.0,,,,2.0,,,,0.0212,,1.0,,True,,,,,,,
11406769,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,False,21.0,16.0,3.0,,0.0,6.0,6.0,10.0,15.0,6.0,1.0,,61.0,46.0,7.7,7.0,0.0225294,1,,,,,,2.0,11.0,2.0,1.0,1.0,3.0,7.0,6.0,3.0,1.0,,2.0,,,,,0.0664,,,1.0,,,,,,,,
11406769,home,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,M,13,13,False,15.0,11.0,1.0,,0.0,4.0,5.0,8.0,12.0,2.0,2.0,,68.0,22.0,6.6,7.0,0.0252704,0,,2.0,1.0,,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,Odogwu,,,,,,
11406769,home,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,13.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,10.0,2.0,5.0,,90.0,29.0,7.6,11.0,0.0133938,4,,,,,1.0,1.0,5.0,,,,,,,4.0,,,1.0,2.0,,,1.0,0.2744,0.382,3.0,,,,1.0,,,,,
