match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_clearanceOffLine,stat_totalOffside
11392894,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,19.0,15.0,5.0,1.0,15.0,16.0,3.0,1.0,1.0,2.0,9.0,2.0,4.0,2.0,90.0,31.0,7.8,5.0,0.0,0.0,0.00017372,0,1.0735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392894,home,Lille,Tiago Santos,,,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,False,31.0,28.0,,,7.0,7.0,28.0,1.0,,1.0,5.0,,,,90.0,50.0,7.8,10.0,0.0968,0.0,0.155576,1,,21.0,4.0,1.0,6.0,2.0,2.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,
11392894,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,76.0,71.0,2.0,,25.0,26.0,50.0,3.0,,1.0,5.0,,,,90.0,84.0,7.3,6.0,0.0,0.0,0.0441458,0,,46.0,,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11392894,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,59.0,54.0,4.0,2.0,26.0,26.0,33.0,3.0,1.0,4.0,7.0,,,,78.0,71.0,6.7,6.0,0.1575,0.1949,0.0235248,2,,28.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,
11392894,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,30.0,25.0,,,4.0,4.0,26.0,1.0,,2.0,3.0,,,,90.0,51.0,7.6,7.0,0.0,0.0,0.0478052,0,,21.0,,,7.0,,,,1.0,2.0,,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11392894,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,89.0,86.0,7.0,7.0,13.0,13.0,78.0,2.0,,,5.0,,,,89.0,101.0,7.9,9.0,0.0,0.0,0.146215,0,,73.0,2.0,1.0,3.0,4.0,3.0,,3.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11392894,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,75.0,61.0,8.0,2.0,15.0,16.0,61.0,6.0,,2.0,7.0,,,,90.0,90.0,7.1,18.0,0.0247,0.0,0.0441583,1,,46.0,2.0,3.0,5.0,,,,1.0,1.0,,1.0,1.0,,2.0,3.0,1.0,2.0,,,True,1.0,,,,,,,,,
11392894,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,41.0,37.0,1.0,1.0,2.0,2.0,47.0,3.0,1.0,,2.0,,,,71.0,64.0,7.9,13.0,0.3315,0.0229,0.785132,3,,37.0,8.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,,1.0,edonzhegrova10,2.0,1.0,,,,,,
11392894,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,54.0,48.0,1.0,1.0,12.0,12.0,46.0,5.0,1.0,,2.0,,,,81.0,69.0,7.1,13.0,0.3652,0.8504,0.230696,2,,37.0,4.0,,2.0,2.0,,,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,
11392894,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,False,35.0,26.0,,,5.0,6.0,29.0,3.0,,1.0,6.0,,,,70.0,46.0,6.7,15.0,0.0,0.0,0.0486009,0,,21.0,,,4.0,3.0,1.0,,3.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11392894,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,10.0,9.0,,,1.0,1.0,9.0,5.0,1.0,,1.0,,,,89.0,17.0,7.4,2.0,0.8201,0.9626,0.0200759,4,,8.0,,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,2.0,jodavid,,,1.0,1.0,,,,
11392894,home,Lille,Adam Ounas,,,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,11,11,True,11.0,11.0,,,4.0,4.0,7.0,2.0,1.0,,3.0,,,,20.0,18.0,7.9,1.0,0.231,0.4166,0.42796,3,,7.0,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,2.0,,1.0,ounas_11,,1.0,,1.0,,,,
11392894,home,Lille,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,F,17,17,True,7.0,6.0,1.0,,2.0,3.0,4.0,1.0,1.0,1.0,2.0,,,,19.0,13.0,6.9,1.0,0.2844,0.7113,0.0428393,1,,4.0,,,1.0,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,
11392894,home,Lille,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,True,2.0,,,,,1.0,1.0,,,2.0,,,,,9.0,6.0,6.9,2.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,YL15,,,,,,,,
11392894,home,Lille,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,35,35,True,4.0,2.0,,,1.0,1.0,3.0,,,,,,,,1.0,6.0,,2.0,0.0,0.0,0.0005144,0,,1.0,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,carlos_baleba,,,,,,,,
11392894,home,Lille,Yusuf Yazıcı,,,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,12,12,True,5.0,3.0,,,,1.0,4.0,2.0,,,1.0,,,,1.0,8.0,,3.0,0.2064,0.0,0.0420928,1,,3.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
11392894,home,Lille,Adam Jakubech,,,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392894,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392894,home,Lille,Ignacio Miramón,,,ignacio-miramon,I. Miramón,M,5,179,823,M,1090319,EUR,1055376000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392894,home,Lille,Alan Virginius,,,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392894,away,Nantes,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,False,29.0,19.0,21.0,11.0,12.0,15.0,14.0,1.0,,2.0,9.0,4.0,5.0,1.0,90.0,44.0,7.6,10.0,0.0,0.0,0.00083837,0,1.1587,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11392894,away,Nantes,Ronaël Pierre-Gabriel,,,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,False,22.0,18.0,,,9.0,9.0,14.0,5.0,,4.0,2.0,,,,90.0,46.0,6.8,10.0,0.0584,0.0,0.0309869,1,,9.0,1.0,1.0,4.0,2.0,,,1.0,,,,1.0,2.0,,4.0,3.0,1.0,,,,1.0,,,,,,,,,
11392894,away,Nantes,Jean-Charles Castelletto,,,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,35.0,28.0,6.0,,24.0,25.0,10.0,5.0,,3.0,5.0,,,,90.0,47.0,6.6,9.0,0.0,0.0,0.00361805,0,,4.0,,1.0,4.0,1.0,,,1.0,1.0,1.0,3.0,,1.0,2.0,,,3.0,,,,,,,,,,,,,
11392894,away,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,29.0,25.0,1.0,1.0,17.0,21.0,8.0,3.0,1.0,8.0,5.0,,,,90.0,42.0,7.0,5.0,0.0,0.0,0.00358553,0,,8.0,,,2.0,2.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,1.0
11392894,away,Nantes,Marcus Coco,,,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,M,11,11,False,10.0,7.0,,,5.0,5.0,5.0,3.0,,,3.0,,,,65.0,15.0,6.5,5.0,0.0,0.0,0.00213612,0,,2.0,,2.0,2.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11392894,away,Nantes,Pedro Chirivella,,,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,37.0,34.0,3.0,1.0,22.0,23.0,14.0,3.0,3.0,2.0,3.0,,,,90.0,47.0,6.4,5.0,0.0634,0.0,0.0160859,2,,12.0,,,3.0,,,,2.0,,,1.0,,,,2.0,1.0,,,,True,2.0,,,,,,,,,
11392894,away,Nantes,Douglas Augusto,,,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,23.0,18.0,,,12.0,13.0,11.0,3.0,1.0,,7.0,,,,72.0,33.0,6.9,8.0,0.0,0.0,0.0248985,0,,6.0,1.0,,3.0,,,,2.0,,,,,1.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,
11392894,away,Nantes,Quentin Merlin,Quentin Merlin,,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,False,30.0,24.0,4.0,2.0,14.0,20.0,14.0,7.0,2.0,1.0,5.0,,,,90.0,54.0,6.7,15.0,0.0,0.0,0.258413,0,,11.0,4.0,2.0,2.0,,,,2.0,,,,,,1.0,2.0,2.0,3.0,,,,,,1.0,,,,,,,
11392894,away,Nantes,Florent Mollet,,,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,F,25,25,False,18.0,15.0,1.0,,10.0,11.0,8.0,2.0,,1.0,6.0,,,,65.0,28.0,6.8,6.0,0.0315,0.3821,0.00231597,1,,5.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
