match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_wasFouled,stat_wonContest,captain,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_blockedScoringAttempt,stat_goalAssist,stat_goals
11406784,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,50.0,37.0,23.0,11.0,33.0,36.0,4.0,14.0,9.0,1.0,1.0,90.0,57.0,6.7,15.0,0.00306287,0,-0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406784,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,False,52.0,42.0,9.0,1.0,30.0,30.0,13.0,23.0,2.0,,,79.0,69.0,7.3,14.0,0.0342365,0,,1.0,1.0,4.0,1.0,7.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11406784,home,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,72.0,64.0,6.0,3.0,55.0,59.0,9.0,13.0,7.0,,,90.0,78.0,6.6,10.0,0.0017683,1,,,,3.0,5.0,5.0,5.0,,,1.0,,,,,1.0,3.0,,,,1.0,1.0,0.0603,,,,,,,,,,,,,,
11406784,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,46.0,37.0,8.0,4.0,29.0,32.0,8.0,14.0,3.0,,,90.0,60.0,6.7,12.0,0.0157284,0,,,,1.0,1.0,5.0,6.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,,,,,,,3.0,,,,,,,,,,,,,
11406784,home,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,M,90,90,False,23.0,17.0,1.0,1.0,9.0,13.0,9.0,12.0,6.0,,,90.0,49.0,6.6,14.0,0.0176019,0,,2.0,1.0,2.0,3.0,7.0,7.0,,4.0,4.0,,1.0,1.0,1.0,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,
11406784,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,33.0,30.0,2.0,1.0,25.0,28.0,5.0,5.0,6.0,,,89.0,43.0,6.9,4.0,0.00775669,0,,,,2.0,1.0,3.0,4.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
11406784,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,False,29.0,26.0,,,15.0,15.0,11.0,15.0,2.0,,,68.0,43.0,6.8,7.0,0.697122,0,,1.0,,,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,1.0,,True,,,,,,,,,,,
11406784,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,M,11,11,False,33.0,27.0,4.0,2.0,13.0,14.0,15.0,21.0,6.0,,,90.0,43.0,6.6,10.0,0.217341,0,,2.0,1.0,,,3.0,4.0,2.0,2.0,,,,2.0,1.0,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,
11406784,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,M,3,3,False,17.0,14.0,2.0,,9.0,10.0,7.0,11.0,1.0,,,90.0,34.0,6.8,9.0,0.089944,0,,4.0,2.0,1.0,,1.0,3.0,,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,
11406784,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,21.0,18.0,,,8.0,9.0,10.0,12.0,7.0,,,90.0,44.0,7.4,13.0,0.00823966,4,,,,2.0,3.0,7.0,8.0,1.0,4.0,1.0,,,,,5.0,,1.0,,,3.0,3.0,0.1775,2.0,3.0,,mateoretegui,1.0,1.0,1.0,0.0614,,,,,,
