match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_totalOffside,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal
10438119,home,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,10.0,9.0,,,4.0,4.0,5.0,6.0,1.0,1.0,,,,68.0,24.0,7.4,5.0,2,,6.0,9.0,5.0,,2.0,,1.0,1.0,3.0,2.0,1.0,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,
10438119,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,17.0,10.0,3.0,1.0,5.0,5.0,5.0,12.0,1.0,2.0,,,,38.0,20.0,6.5,7.0,0,,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
10438119,home,FC Arouca,Antony Alves,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,F,11,11,True,6.0,4.0,,,4.0,5.0,,1.0,,3.0,,,,23.0,14.0,6.9,4.0,1,,,1.0,3.0,,,,2.0,,2.0,1.0,2.0,,,,,,Antony,,,,,,,1.0,,,,,,,
10438119,home,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,10.0,5.0,1.0,,3.0,3.0,2.0,7.0,,2.0,,,,22.0,17.0,6.0,10.0,0,,3.0,9.0,2.0,2.0,2.0,1.0,,,1.0,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,
10438119,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,4.0,2.0,1.0,,,1.0,2.0,4.0,2.0,1.0,,,,12.0,9.0,6.7,3.0,0,1.0,,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,morlayesylla2,,,,,
10438119,home,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,5.0,2.0,2.0,,,1.0,2.0,4.0,,2.0,,,,12.0,7.0,6.7,3.0,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
10438119,home,FC Arouca,Emilijus Zubas,emilijus-zubas,E. Zubas,G,,195,22,M,52011,EUR,647568000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438119,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438119,home,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438119,home,FC Arouca,Mustafa Kizza,mustafa-kizza,M. Kizza,M,21,186,49,M,933077,EUR,936316800,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438119,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,21.0,19.0,5.0,3.0,18.0,18.0,1.0,3.0,1.0,10.0,,1.0,2.0,90.0,31.0,6.7,2.0,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,
10438119,away,Gil Vicente,Danilo Veiga,danilo-veiga,D. Veiga,D,17,183,380,M,1002045,EUR,1032912000,D,78,78,False,29.0,24.0,5.0,3.0,14.0,16.0,10.0,15.0,1.0,2.0,,,,68.0,53.0,7.2,8.0,0,2.0,1.0,2.0,9.0,,1.0,,3.0,1.0,1.0,3.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,
10438119,away,Gil Vicente,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,3,3,False,74.0,67.0,9.0,7.0,35.0,36.0,32.0,38.0,1.0,3.0,,,,90.0,81.0,7.1,8.0,0,,1.0,2.0,6.0,,,1.0,1.0,,1.0,1.0,1.0,,4.0,,,,,,,,,,1.0,,,,,,,,
10438119,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,66.0,56.0,7.0,5.0,34.0,38.0,22.0,28.0,3.0,7.0,,,,90.0,74.0,7.0,10.0,0,,,2.0,5.0,,,1.0,2.0,1.0,,,2.0,True,3.0,,,,,,,,,,,,,,,,,,
10438119,away,Gil Vicente,Henrique  Gomes,henrique-gomes,H. Gomes,D,55,185,29,M,803760,EUR,817689600,D,55,55,False,31.0,20.0,3.0,1.0,7.0,9.0,14.0,26.0,3.0,7.0,,,,79.0,61.0,6.7,17.0,0,4.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,3.0,,,,,,1.0,,1.0,,2.0,,,,,,,,
10438119,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,35.0,24.0,2.0,1.0,2.0,5.0,25.0,33.0,,4.0,,,,90.0,54.0,7.5,16.0,1,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,3.0,,5.0,1.0,,,,,1.0,,
10438119,away,Gil Vicente,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,21,21,False,65.0,56.0,5.0,2.0,25.0,28.0,31.0,37.0,2.0,8.0,,,,90.0,89.0,7.3,13.0,3,,4.0,11.0,12.0,4.0,1.0,3.0,2.0,2.0,,5.0,1.0,,4.0,2.0,,,,,2.0,1.0,,,1.0,1.0,,,,,1.0,,
10438119,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,28.0,21.0,5.0,3.0,6.0,6.0,15.0,22.0,,9.0,,,,45.0,36.0,6.4,9.0,1,,,5.0,2.0,1.0,2.0,1.0,,,,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
10438119,away,Gil Vicente,Juan Manuel Boselli,juan-manuel-boselli,J. M. Boselli,F,20,174,192,M,873720,EUR,942105600,F,20,20,False,9.0,5.0,,,1.0,2.0,5.0,12.0,,1.0,,,,45.0,22.0,6.4,12.0,0,5.0,1.0,5.0,2.0,1.0,2.0,,,,1.0,,1.0,,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
10438119,away,Gil Vicente,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,9,9,False,9.0,3.0,1.0,,2.0,4.0,1.0,6.0,,1.0,,,,90.0,20.0,5.8,9.0,2,1.0,3.0,4.0,3.0,,,,,,2.0,2.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,2.0,
10438119,away,Gil Vicente,Kevin Medina,kevin-medina,K. Medina,F,11,173,148,M,1092777,EUR,983145600,F,17,17,False,14.0,8.0,,,4.0,5.0,4.0,10.0,,4.0,,,,45.0,22.0,5.8,12.0,0,1.0,,6.0,3.0,1.0,1.0,,1.0,1.0,3.0,1.0,3.0,,1.0,,,,Kevin Medina,,1.0,,,,,,,,,,,,1.0
10438119,away,Gil Vicente,Mizuki Arai,mizuki-arai,M. Arai,M,14,170,28,M,844007,EUR,860976000,M,18,18,True,16.0,7.0,,,3.0,4.0,5.0,16.0,,2.0,,,,45.0,33.0,6.5,16.0,1,4.0,,3.0,1.0,1.0,2.0,,,,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
10438119,away,Gil Vicente,Matheus Bueno,matheus-bueno,M. Bueno,M,10,178,126,M,931567,EUR,901756800,M,57,57,True,47.0,42.0,12.0,10.0,13.0,13.0,29.0,34.0,,5.0,,,,45.0,60.0,7.4,7.0,1,,,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,
10438119,away,Gil Vicente,Ali Alipour,ali-alipour,A. Alipourghara,F,9,181,1677,M,791368,EUR,816048000,F,30,30,True,9.0,5.0,,,3.0,3.0,2.0,6.0,,1.0,,,,45.0,11.0,6.8,4.0,1,,,1.0,3.0,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,
10438119,away,Gil Vicente,Carraça,carraca,Carraça,D,15,177,50,M,589020,EUR,730944000,D,15,15,True,22.0,16.0,2.0,1.0,8.0,11.0,10.0,16.0,,4.0,,,,22.0,44.0,6.9,12.0,0,5.0,,3.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,
10438119,away,Gil Vicente,Boubacar Hanne,boubacar-hanne,B. Hanne,F,,175,14,M,920580,EUR,919987200,M,11,11,True,13.0,11.0,1.0,1.0,2.0,2.0,9.0,13.0,,1.0,,,,11.0,20.0,6.5,5.0,1,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10438119,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438119,away,Gil Vicente,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,72,72,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438119,away,Gil Vicente,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,130,M,156569,EUR,789004800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438119,away,Gil Vicente,Élder Santana,elder-santana,É. Santana,F,,186,126,M,870442,EUR,734140800,F,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
