match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,stat_wasFouled,stat_keyPass,stat_outfielderBlock,player_firstName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,player_lastName,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_goals,stat_penaltyWon,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal,stat_hitWoodwork
10389972,away,Stade Brestois,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187,699,M,960437,EUR,944179200,D,99,99,False,,30.0,24.0,,,7.0,10.0,17.0,20.0,,4.0,1.0,1.0,,,90.0,52.0,6.6,10.0,0.0804,0.3296,0.0116255,1,,,,3.0,1.0,,3.0,2.0,2.0,2.0,2.0,2.0,,,,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,
10389972,away,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,False,,35.0,25.0,11.0,4.0,19.0,23.0,6.0,12.0,2.0,4.0,5.0,6.0,,,90.0,50.0,5.0,12.0,0.0,0.0,0.00465399,0,,,,5.0,,2.0,,,,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,dari_achraf,,,,,,2.0,
10389972,away,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,,43.0,29.0,12.0,5.0,21.0,26.0,9.0,18.0,3.0,4.0,9.0,3.0,,,90.0,57.0,6.4,15.0,0.0,0.0,0.0230679,0,,1.0,1.0,2.0,,,,,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Jere Uronen,jere-uronen,J. Uronen,D,21,177,226,M,138463,EUR,774057600,D,21,21,False,,32.0,27.0,1.0,,15.0,16.0,13.0,21.0,1.0,7.0,3.0,3.0,,,90.0,57.0,6.5,9.0,0.0,0.0,0.0240492,0,,5.0,1.0,5.0,2.0,,1.0,1.0,3.0,3.0,3.0,,,,2.0,,,Jere,,,3.0,Uronen,,,,,,,,,,,,,,,1.0
10389972,away,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,,36.0,31.0,2.0,2.0,16.0,19.0,15.0,17.0,,5.0,1.0,3.0,,,90.0,53.0,6.8,9.0,0.0794,0.2086,0.00942964,2,,,,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,3.0,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,
10389972,away,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,True,32.0,29.0,7.0,5.0,14.0,15.0,15.0,18.0,1.0,6.0,1.0,5.0,,,73.0,46.0,6.4,5.0,0.0,0.0,0.00992699,0,,1.0,,4.0,3.0,,,,1.0,4.0,2.0,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,
10389972,away,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,,23.0,18.0,1.0,1.0,3.0,4.0,17.0,22.0,1.0,1.0,2.0,2.0,,,66.0,34.0,6.7,12.0,0.0,0.0,0.291146,0,,3.0,2.0,4.0,,,2.0,,,,,3.0,,1.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,29,29,False,,21.0,14.0,4.0,2.0,6.0,7.0,8.0,14.0,1.0,3.0,,4.0,,,73.0,32.0,6.4,12.0,0.0292,0.0,0.0262691,1,,,,7.0,,3.0,2.0,1.0,,,,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10389972,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,,25.0,18.0,,,7.0,10.0,11.0,16.0,,4.0,1.0,7.0,,,66.0,41.0,6.8,10.0,0.078,0.0,0.0230613,2,,1.0,,4.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
10389972,away,Stade Brestois,Islam Slimani,islam-slimani,I. Slimani,F,19,188,7483,M,238708,EUR,582595200,F,13,13,False,,21.0,15.0,,,9.0,11.0,6.0,13.0,,1.0,,2.0,,,66.0,36.0,6.6,15.0,0.279,0.0,0.0715358,2,,3.0,,5.0,,3.0,1.0,,,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,islamslimani09,,,,,,,
10389972,away,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,,10.0,8.0,,,1.0,1.0,8.0,12.0,,2.0,,2.0,,,24.0,17.0,6.8,5.0,0.0,0.0,0.0909808,0,,3.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Irvin Cardona,irvin-cardona,I. Cardona,F,7,185,565,M,605552,EUR,870998400,F,14,14,True,,10.0,8.0,,,4.0,4.0,4.0,6.0,,1.0,,1.0,,,24.0,15.0,6.6,3.0,0.0402,0.0,0.0144222,1,,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,True,,4.0,4.0,,,2.0,2.0,3.0,3.0,1.0,1.0,,,,,24.0,10.0,6.4,4.0,0.0675,0.0,0.0514197,1,,1.0,1.0,5.0,,,3.0,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,True,,11.0,9.0,,,4.0,4.0,5.0,7.0,1.0,2.0,,1.0,,,17.0,13.0,6.5,3.0,0.0,0.0,0.00351506,0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,True,,15.0,15.0,2.0,2.0,7.0,7.0,9.0,9.0,,2.0,1.0,2.0,,,17.0,20.0,6.8,,0.0305,0.0,0.0304686,1,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,,,,,,,
10389972,away,Stade Brestois,Tairyk Arconte,tairyk-arconte,T. Arconte,F,11,181,133,M,1105698,EUR,1068595200,M,97,97,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Tairyk Arconte,,,,,,,,,,,,,,,,,,,
