match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_lastManTackle,stat_errorLeadToAShot
12436619,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,11.0,8.0,,,1.0,2.0,3.0,6.0,8.0,1.0,,1.0,1.0,1.0,,,,,,90.0,24.0,7.1,10.0,0.0305946,4,,,,1.0,6.0,2.0,2.0,,,2.0,3.0,,0.6005,0.99,1.0,1.0,1.0,,,,2.0,,,,,1.0,,yowissa,1.0,,,
12436619,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,True,14.0,12.0,1.0,1.0,0.0,6.0,7.0,6.0,7.0,1.0,2.0,1.0,1.0,,,,,,,24.0,23.0,6.4,4.0,0.00548211,0,,,,1.0,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436619,home,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,599128,EUR,868320000,D,3,3,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,1.0,,1.0,,,,,,,,14.0,14.0,5.8,6.0,0.00052857,0,,,,1.0,4.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
12436619,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,True,10.0,6.0,4.0,2.0,1.0,1.0,2.0,6.0,9.0,2.0,1.0,2.0,1.0,,,,,,,14.0,16.0,7.6,4.0,0.138541,0,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,
12436619,home,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,,,19.0,7.0,6.5,2.0,0.0010282,0,,Yunus Konak,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436619,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,True,2.0,1.0,1.0,,0.0,,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,24.0,6.0,6.5,2.0,0.0404395,0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
12436619,home,Brentford,Gustavo Nunes,gustavo-nunes,Gustavo Nunes,M,18,173,2175,M,1514747,EUR,1132444800,F,39,39,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,0,,Gustavo Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436619,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436619,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436619,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436619,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,33.0,22.0,18.0,8.0,0.0,16.0,17.0,6.0,16.0,,2.0,10.0,,,,4.0,4.0,,,90.0,42.0,6.0,11.0,0.00392337,0,-0.4627,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
12436619,away,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2191,M,959628,EUR,942710400,D,27,27,False,45.0,40.0,1.0,1.0,1.0,14.0,15.0,28.0,34.0,8.0,2.0,6.0,5.0,4.0,,,,,,89.0,68.0,7.6,10.0,0.331632,0,,,,3.0,5.0,,1.0,,3.0,,,,,,2.0,1.0,,,2.0,4.0,1.0,,1.0,,,,2.0,,,,1.0,
12436619,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,73.0,54.0,10.0,2.0,0.0,19.0,23.0,35.0,51.0,6.0,5.0,5.0,1.0,,,,,,,89.0,87.0,6.5,22.0,0.0492833,0,,,,3.0,3.0,,2.0,,3.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12436619,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,62.0,55.0,,,0.0,26.0,29.0,29.0,33.0,3.0,7.0,5.0,,,,,,,,90.0,73.0,6.2,7.0,0.0523575,0,,,,,1.0,,,,3.0,,,,,,,,,1.0,,,1.0,,,True,,,,,,,,1.0
12436619,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,47.0,45.0,5.0,3.0,0.0,20.0,20.0,25.0,30.0,6.0,4.0,5.0,3.0,2.0,,,,,,90.0,72.0,6.4,9.0,0.199869,0,,,,1.0,6.0,,3.0,3.0,3.0,,,,,,1.0,1.0,,,3.0,3.0,1.0,,,,,,,pervisestupinan,,,,1.0
12436619,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,False,31.0,31.0,1.0,1.0,0.0,17.0,17.0,14.0,15.0,2.0,1.0,4.0,2.0,2.0,,,,,,77.0,43.0,6.4,5.0,0.0252793,0,,,,,6.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,carlos_baleba,,,,
12436619,away,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,1142315,EUR,1113177600,M,41,41,False,48.0,39.0,,,1.0,16.0,19.0,23.0,29.0,3.0,1.0,2.0,2.0,2.0,,,,,,90.0,53.0,7.1,9.0,0.0129887,1,,Jack Hinshelwood,,1.0,3.0,,,1.0,1.0,,1.0,,0.0534,0.1001,1.0,,,,,,1.0,,1.0,,,,,,,,,
12436619,away,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,1400106,EUR,1090454400,M,17,17,False,22.0,17.0,1.0,,0.0,3.0,6.0,14.0,18.0,4.0,1.0,2.0,2.0,1.0,,,,,,65.0,33.0,6.7,7.0,0.0593806,1,,,,1.0,2.0,,,1.0,2.0,,,1.0,0.1788,,,,1.0,,,2.0,,,,,,,,minteh01,,,,
12436619,away,Brighton & Hove Albion,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5045,M,891829,EUR,974764800,M,33,33,False,26.0,24.0,,,0.0,11.0,11.0,16.0,22.0,2.0,1.0,,,,,,,,,65.0,40.0,6.8,8.0,0.0984216,2,,,,,,1.0,2.0,,,,,1.0,0.1023,,1.0,,1.0,,,7.0,,1.0,,,1.0,,3.0,,,,,
12436619,away,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,M,9,9,False,20.0,15.0,1.0,,0.0,5.0,6.0,11.0,15.0,5.0,2.0,2.0,1.0,1.0,,,,,,61.0,42.0,5.3,14.0,0.199034,1,,,,1.0,11.0,8.0,2.0,3.0,1.0,,,1.0,0.0318,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,1.0,joaopedro,,,,
12436619,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,False,21.0,19.0,,,0.0,3.0,4.0,16.0,17.0,2.0,1.0,1.0,1.0,1.0,,,,,,77.0,31.0,7.1,6.0,0.0571248,2,,,,2.0,9.0,4.0,,1.0,,,1.0,,0.2221,0.8133,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,,,,,,
12436619,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,,1.0,,,,,,,,25.0,19.0,7.0,3.0,0.00745014,3,,,,,1.0,,1.0,1.0,,1.0,1.0,,0.7119,0.2921,,,2.0,,,,,,,,,1.0,,KaoruM,,,,
12436619,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,True,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,13.0,,,,,,,,,,,25.0,22.0,6.4,9.0,0.00985859,0,,,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,
12436619,away,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11180,M,1065588,EUR,1048723200,M,25,25,True,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,1.0,,,1.0,,,,,,,13.0,17.0,6.5,3.0,0.00183267,2,,Diego Gomez,,,,,,,,,,,0.1337,,,,1.0,,,,,,,,1.0,,,,,,,
12436619,away,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,1036269,EUR,1065398400,M,26,26,True,14.0,14.0,,,0.0,3.0,3.0,12.0,12.0,1.0,,3.0,,,,,,,,13.0,22.0,6.6,2.0,0.031657,0,,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,
12436619,away,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,11,11,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,,,,,,,,,,22.0,10.0,6.5,4.0,0.00022178,0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,simon.adingra,,,,
12436619,away,Brighton & Hove Albion,Eiran Cashin,cashin-eiran-joe,E. J. Cashin,D,20,184,461,M,998928,EUR,1005264000,D,16,16,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,,,,,,,1.0,2.0,,1.0,0.00024454,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436619,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436619,away,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2810,M,1198075,EUR,1085961600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Brajan Gruda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436619,away,Brighton & Hove Albion,Charlie Tasker,charlie-tasker,C. Tasker,M,51,186,62,M,1543802,EUR,1140739200,D,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Charlie Tasker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
