match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_goalAssist,stat_shotOffTarget,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals
11369312,home,Granada,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196,94,M,31828,EUR,574214400,G,1,1,False,21.0,18.0,6.0,4.0,15.0,16.0,3.0,5.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,2.0,2.0,90.0,29.0,6.0,3.0,0.0,0.0,0.00064136,0,-1.1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369312,home,Granada,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,15.0,11.0,2.0,1.0,3.0,5.0,12.0,17.0,2.0,,2.0,,,,,,,90.0,42.0,6.6,12.0,0.0,0.0,0.405185,0,,,,7.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
11369312,home,Granada,Víctor Díaz,victor-diaz,V. Díaz,D,,183,35,M,141655,EUR,582076800,D,16,16,False,32.0,20.0,10.0,4.0,17.0,18.0,3.0,14.0,2.0,2.0,4.0,,,,,,,61.0,38.0,6.2,12.0,0.0,0.0,0.0010865,0,,,,,,4.0,,,2.0,,2.0,2.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,
11369312,home,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,47.0,45.0,5.0,4.0,37.0,38.0,8.0,9.0,2.0,,5.0,,,,,,,90.0,61.0,8.2,2.0,0.1659,0.0,0.0245462,3,,,,,,7.0,,1.0,4.0,1.0,2.0,2.0,,2.0,1.0,,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,
11369312,home,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,31.0,24.0,3.0,2.0,16.0,21.0,8.0,13.0,3.0,1.0,10.0,,,,,,,83.0,66.0,7.1,13.0,0.0,0.0,0.0239251,0,,,,3.0,,10.0,,,1.0,,4.0,2.0,2.0,,1.0,,2.0,1.0,,,,,,2.0,4.0,1.0,,,,,,
11369312,home,Granada,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,26,26,False,11.0,7.0,1.0,,3.0,4.0,5.0,12.0,6.0,,5.0,,,,,,,83.0,34.0,6.0,17.0,0.0,0.0,0.00466903,0,,,,5.0,1.0,3.0,1.0,,,,,,2.0,1.0,,,1.0,5.0,1.0,,,,,,1.0,,bryanzaragoza,1.0,,,,
11369312,home,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,False,24.0,21.0,2.0,1.0,13.0,13.0,8.0,11.0,3.0,1.0,6.0,,,,,,,74.0,33.0,6.2,5.0,0.0,0.0,0.0073488,0,,,,,,6.0,,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,4.0,1.0,,,1.0,,,
11369312,home,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,45.0,36.0,10.0,6.0,13.0,16.0,25.0,34.0,5.0,1.0,5.0,,,,,,,90.0,63.0,7.3,14.0,0.066,0.3242,0.153342,3,,,,5.0,2.0,4.0,,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,
11369312,home,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,M,9,9,False,18.0,14.0,,,7.0,7.0,7.0,12.0,3.0,2.0,1.0,,,,,,,62.0,23.0,6.1,6.0,0.0,0.0,0.00185786,0,,,,1.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,
11369312,home,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,F,11,11,False,6.0,5.0,,,3.0,4.0,2.0,3.0,4.0,1.0,3.0,,,,,,,90.0,19.0,6.7,7.0,1.141,1.1483,0.00060147,4,,,,1.0,,2.0,1.0,,,,1.0,1.0,3.0,3.0,,,1.0,1.0,,,2.0,,,,,1.0,,2.0,,2.0,1.0,1.0
11369312,home,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,11.0,10.0,,,3.0,4.0,7.0,7.0,14.0,2.0,3.0,,,,,,,90.0,44.0,7.0,16.0,0.2443,0.7929,0.00450572,2,,,,,,9.0,3.0,,2.0,,3.0,1.0,4.0,1.0,1.0,,1.0,11.0,3.0,,,,,1.0,2.0,,,,,2.0,,1.0
11369312,home,Granada,Raúl Torrente,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,True,15.0,10.0,4.0,1.0,6.0,8.0,4.0,7.0,2.0,,1.0,,,,,,,29.0,19.0,6.4,5.0,0.0,0.0,0.00235998,0,,,,,,2.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,
11369312,home,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,True,17.0,13.0,1.0,1.0,4.0,6.0,9.0,11.0,1.0,1.0,2.0,,,,,,,28.0,22.0,6.7,4.0,0.0,0.0,0.0627659,0,,,,,,6.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,4.0,,,,,,,
11369312,home,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,True,6.0,4.0,,,1.0,1.0,3.0,7.0,1.0,1.0,,,,,,,,16.0,10.0,6.5,4.0,0.0,0.0,0.00803895,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369312,home,Granada,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,33,33,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,,1.0,,,,,,,14.0,11.0,6.5,2.0,0.0,0.0,0.00457252,0,,,,,,3.0,,,,,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,
11369312,home,Granada,Famara Diédhiou,famara-diedhiou,F. Diédhiou,F,18,189,721,M,293115,EUR,704764800,F,19,19,True,5.0,3.0,,,,1.0,3.0,4.0,,,1.0,,,,,,,14.0,5.0,7.2,2.0,0.0,0.0,0.208738,0,,,,,,2.0,,1.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,
11369312,home,Granada,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
