match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_fouls,stat_onTargetScoringAttempt,stat_interceptionWon,stat_shotValueNormalized,stat_dispossessed,stat_wonContest,stat_totalTackle,stat_wasFouled,stat_ownGoals,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_wonTackle,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId,stat_goals
14994251,home,VfL Bochum 1848,Moritz-Broni Kwarteng,moritz-broni-kwarteng,M. Kwarteng,M,11,175,97,M,886132,EUR,893721600,M,11,11,True,,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,,1.0,,3.0,,,,,,,,45.0,18.0,6.4,4.0,50.094256528625,6.0,22.155,25.41,,0,-0.01,0.12,-0.05,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,
14994251,home,VfL Bochum 1848,Kacper Kościerski,kacper-koscierski,K. Koscierski,D,35,180,99,M,1926445,EUR,1182556800,D,35,35,True,,5.0,2.0,,,0.0,1.0,3.0,1.0,2.0,,,,2.0,2.0,,,,,,,30.0,13.0,6.4,8.0,22.482072459952,4.0,21.735,8.085,,1,-0.02,-0.08,-0.02,,1.0,4.0,,1.0,1.0,,,-0.07,1.0,,,,,,Kacper Koscierski,,1.0,,,,,1.0,,,1.0,,,
14994251,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,D,15,15,True,,8.0,5.0,1.0,,0.0,3.0,6.0,2.0,2.0,,,2.0,2.0,,,,,,,,30.0,14.0,6.6,4.0,32.201701017527,4.0,15.435,5.565,,0,-0.03,0.06,0.13,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
14994251,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,427,M,340719,EUR,733449600,F,33,33,True,,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,,,,,,,,,14.0,5.0,6.7,2.0,7.8942131336822,1.0,4.725,4.725,,0,0.0,0.0,0.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14994251,home,VfL Bochum 1848,Niclas Thiede,niclas-thiede,N. Thiede,G,22,185,52,M,921031,EUR,924048000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994251,home,VfL Bochum 1848,Romario Rösch,romario-rosch,R. Rösch,M,26,180,28,M,935283,EUR,930787200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994251,home,VfL Bochum 1848,Ibrahim Sissoko,ibrahim-sissoko,I. Sissoko,F,9,190,961,M,914738,EUR,817430400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994251,home,VfL Bochum 1848,Michael Obafemi,michael-obafemi,M. Obafemi,F,21,172,595,M,921216,EUR,962841600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994251,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,False,,26.0,25.0,5.0,4.0,0.0,23.0,24.0,2.0,2.0,,1.0,1.0,10.0,,,3.0,3.0,,1.0,,90.0,36.0,7.9,1.0,60.152868100958,5.0,-8.19,23.205,0.4691,0,0.07,-0.04,0.25,0.4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14994251,away,VfB Stuttgart,Finn Jeltsch,jeltsch-finn,F. Jeltsch,D,29,188,1208,M,1418649,EUR,1153094400,D,29,29,False,,87.0,81.0,,,0.0,22.0,23.0,59.0,64.0,5.0,7.0,2.0,4.0,,,,,,,,89.0,98.0,7.2,9.0,494.48377342147,49.0,-313.74,17.43,,0,0.02,0.43,-0.1,,2.0,5.0,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,,Finn Jeltsch,,1.0,,,,,,,,,1.0,,
14994251,away,VfB Stuttgart,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,722,M,863271,EUR,887241600,D,24,24,False,,128.0,119.0,16.0,12.0,0.0,40.0,41.0,79.0,87.0,4.0,5.0,4.0,5.0,,,,,,,,90.0,138.0,8.5,10.0,518.71321371967,62.0,-280.98,12.39,,0,0.43,0.4,0.32,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,2.0,,,,,
14994251,away,VfB Stuttgart,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,431,M,916943,EUR,995414400,D,3,3,False,,51.0,44.0,1.0,,0.0,20.0,22.0,24.0,29.0,,2.0,3.0,3.0,2.0,,,,,,,61.0,69.0,6.8,14.0,140.55237383283,21.0,-36.12,9.24,,0,-0.14,-0.09,0.3,,3.0,3.0,,,,,,,,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,
14994251,away,VfB Stuttgart,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,651,M,1009334,EUR,961632000,M,22,22,False,,49.0,41.0,4.0,1.0,0.0,7.0,9.0,34.0,40.0,,3.0,2.0,3.0,3.0,,,,,,,90.0,77.0,6.2,19.0,78.026516747566,9.0,-39.48,4.83,,1,-0.02,0.19,-0.07,,,5.0,,3.0,1.0,,,-0.39,2.0,1.0,2.0,,,2.0,,,3.0,,1.0,2.0,,,,,,1.0,,
14994251,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1077,M,801030,EUR,845164800,M,16,16,False,True,61.0,53.0,2.0,,0.0,15.0,17.0,38.0,44.0,3.0,6.0,3.0,5.0,1.0,,,,,,,90.0,75.0,6.5,12.0,75.46802070805,14.0,-29.19,7.665,,0,-0.24,0.1,0.18,,3.0,8.0,,2.0,2.0,,,,1.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,
14994251,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7435,M,901882,EUR,986342400,M,6,6,False,,92.0,81.0,7.0,5.0,0.0,16.0,16.0,65.0,76.0,2.0,2.0,1.0,4.0,,,,,,,,76.0,99.0,7.6,12.0,243.92094913499,34.0,-100.8,8.4,,1,0.46,0.28,0.19,,1.0,1.0,,,,,,-0.11,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,
14994251,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,M,7,7,False,,85.0,75.0,3.0,1.0,0.0,19.0,19.0,56.0,66.0,2.0,7.0,1.0,6.0,,,,,,,,90.0,106.0,7.4,20.0,189.47345057649,27.0,-59.64,11.445,,0,0.17,0.07,0.24,,1.0,3.0,2.0,1.0,,,1.0,,,1.0,2.0,2.0,,1.0,,,8.0,1.0,,1.0,,,,,,,,
14994251,away,VfB Stuttgart,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25223,M,1126569,EUR,1084147200,F,11,11,False,,27.0,19.0,,,0.0,7.0,8.0,12.0,19.0,1.0,2.0,1.0,3.0,1.0,,,,,,,61.0,38.0,6.2,13.0,56.777334985155,7.0,-43.785,-0.94500000000001,,0,-0.2,0.04,-0.01,,2.0,6.0,,1.0,2.0,,,,1.0,,1.0,,,1.0,Bilal,El Khannouss,3.0,1.0,,,,,,,,,bilalekns_34,
14994251,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1958,M,990201,EUR,983145600,F,18,18,False,,22.0,19.0,,,1.0,1.0,1.0,18.0,21.0,,5.0,,1.0,2.0,,,,,,,76.0,36.0,7.2,9.0,140.30164388378,13.0,-47.775,7.98,,1,0.03,0.19,0.0,,,,,2.0,,1.0,,-0.16,,2.0,,3.0,,1.0,,,5.0,2.0,,,,,,1.0,1.0,,,
14994251,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7579,M,794298,EUR,837734400,F,26,26,False,,26.0,22.0,,,0.0,7.0,7.0,15.0,19.0,,2.0,,2.0,,,,,,,,90.0,35.0,7.5,5.0,37.276206415213,5.0,-1.47,7.455,,3,-0.16,0.2,0.15,,1.0,1.0,,,,1.0,1.0,0.49,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,3.0,,denizundav,1.0
14994251,away,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,694,M,861981,EUR,951177600,M,28,28,True,,20.0,19.0,1.0,1.0,0.0,3.0,3.0,16.0,17.0,,,,3.0,,,,,,,,29.0,23.0,6.7,1.0,37.19080420976,4.0,-9.135,7.98,,1,0.07,0.1,0.0,,,,,,,,1.0,-0.17,,,,,,1.0,,,,,1.0,,,,,,1.0,,,
14994251,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1567,M,891510,EUR,884304000,M,10,10,True,,29.0,25.0,1.0,,0.0,5.0,5.0,20.0,24.0,,,,1.0,3.0,,,,,,,29.0,39.0,5.8,10.0,143.15431094068,16.0,-35.07,15.33,,3,-0.56,-0.74,-0.01,,,2.0,,,,2.0,,0.2,2.0,,,,,,,,1.0,,,,,1.0,,,,,,
14994251,away,VfB Stuttgart,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10049,M,1153265,EUR,1102464000,F,27,27,True,,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,,2.0,,1.0,,,,,,,,14.0,14.0,6.7,4.0,31.686301770349,5.0,-19.32,5.46,,0,-0.24,0.28,0.13,,,,,2.0,,,,,,2.0,,,,,Badredine Bouanani,,1.0,,,,,,,,1.0,,bouanani,
14994251,away,VfB Stuttgart,Chema Andrés,chema-andres,C. Andrés,M,30,193,8490,M,1464641,EUR,1114387200,M,30,30,True,,12.0,11.0,1.0,,0.0,4.0,4.0,7.0,8.0,,2.0,,2.0,,,,,,,,14.0,17.0,6.7,1.0,7.9493128136552,2.0,1.47,2.31,,0,0.08,0.01,0.0,,2.0,3.0,1.0,,,,,,,,1.0,1.0,,,Chema Andrés,,,,,1.0,,,,,,,,
14994251,away,VfB Stuttgart,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,682,M,962898,EUR,1015113600,D,20,20,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,,,,1.0,4.0,,,40.038734335719,2.0,-15.435,1.05,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14994251,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2046,M,584722,EUR,844041600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994251,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,545,M,906278,EUR,976492800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994251,away,VfB Stuttgart,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,567,M,1979970,EUR,1015372800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ameen,Al-Dakhil,,,,,,,,,,,,
14994251,away,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1358,M,983540,EUR,1024185600,F,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
