match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalCross,stat_shotOffTarget,stat_wonTackle,stat_clearanceOffLine,stat_lastManTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,player_firstName,player_lastName,stat_goals,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated
10385612,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,True,25.0,6.0,24.0,5.0,2.0,2.0,4.0,23.0,7.0,1.0,2.0,3.0,1.0,1.0,90.0,31.0,5.7,19.0,0.0,0.0,0.00383143,0,-0.2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,home,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,False,,15.0,10.0,6.0,1.0,2.0,3.0,8.0,12.0,2.0,,,,,,90.0,39.0,5.3,10.0,0.0,0.0,0.00717671,0,,2.0,1.0,10.0,3.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385612,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,False,,43.0,25.0,13.0,5.0,11.0,18.0,14.0,26.0,8.0,,,,,,90.0,61.0,6.5,21.0,0.0941,0.0,0.0127438,1,,3.0,4.0,5.0,7.0,1.0,,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10385612,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,,27.0,18.0,5.0,1.0,11.0,16.0,7.0,11.0,7.0,,,,,,90.0,45.0,7.2,9.0,0.0,0.0,0.00212243,0,,,1.0,2.0,7.0,1.0,,2.0,2.0,4.0,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10385612,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,,30.0,21.0,4.0,2.0,8.0,11.0,13.0,21.0,8.0,,,,,,90.0,52.0,6.3,14.0,0.0,0.0,0.012846,0,,,,,,,,,,2.0,,3.0,,,2.0,,,,,,2.0,1.0,,,,,,,,,,
10385612,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,False,,22.0,21.0,,,8.0,9.0,13.0,13.0,9.0,,,,,,73.0,42.0,7.4,2.0,0.0276,0.0,0.0105894,1,,,,2.0,6.0,,,1.0,,5.0,,5.0,5.0,1.0,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,
10385612,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,,34.0,24.0,3.0,,8.0,12.0,16.0,23.0,13.0,,,,,,82.0,46.0,7.0,12.0,0.1184,0.0311,0.0283412,2,,,2.0,3.0,6.0,,1.0,,,,,1.0,2.0,2.0,1.0,1.0,2.0,,,2.0,,2.0,1.0,,,,,,,,,
10385612,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,,37.0,29.0,,,9.0,10.0,20.0,27.0,5.0,,,,,,90.0,55.0,6.6,15.0,0.035,0.0,0.0621242,1,,1.0,,6.0,5.0,2.0,2.0,3.0,3.0,,1.0,1.0,2.0,1.0,,,2.0,,,,5.0,2.0,,1.0,1.0,,,,,,,
10385612,home,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,F,17,17,False,,24.0,13.0,2.0,,1.0,2.0,14.0,29.0,6.0,,,,,,90.0,48.0,7.0,21.0,0.029,0.0,0.0850111,1,,,,3.0,5.0,,1.0,5.0,3.0,1.0,,1.0,1.0,,7.0,1.0,1.0,,,1.0,2.0,2.0,,,,2.0,,,,,,
10385612,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,,13.0,7.0,,,1.0,3.0,6.0,10.0,1.0,,,,,,81.0,24.0,6.8,8.0,0.447,0.0479,0.028732,3,,2.0,3.0,3.0,4.0,,,2.0,1.0,3.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,
10385612,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,False,,21.0,13.0,3.0,,5.0,6.0,9.0,20.0,4.0,,,,,,90.0,47.0,7.4,21.0,0.1171,0.136,0.0224926,4,,,,5.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,5.0,,,,,1.0,4.0,,3.0,1.0,,1.0,Dwight,McNeil,1.0,,,
10385612,home,Everton,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,20,20,True,,5.0,5.0,,,3.0,3.0,2.0,3.0,,,,,,,17.0,11.0,6.5,2.0,0.0,0.0,0.00132246,0,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10385612,home,Everton,Ellis Simms,ellis-simms,E. Simms,F,9,190,906,M,,991614,EUR,978652800,F,50,50,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,9.0,3.0,6.4,2.0,0.0,0.0,2.319e-05,0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
10385612,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,2.0,,,,,,8.0,5.0,6.8,,0.0,0.0,0.00060902,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10385612,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,,,,
10385612,home,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,home,Everton,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,yerrymina,360396,EUR,780278400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,home,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184,1780,M,,355152,EUR,835920000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,home,Everton,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,,21.0,11.0,16.0,6.0,7.0,8.0,4.0,13.0,15.0,,1.0,4.0,1.0,1.0,90.0,39.0,6.9,10.0,0.0,0.0,0.00286158,0,-0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,True,56.0,41.0,12.0,5.0,27.0,36.0,15.0,31.0,8.0,,,,,,90.0,93.0,6.8,28.0,0.0,0.0,0.0569836,0,,,,1.0,3.0,1.0,,1.0,1.0,3.0,,,2.0,,11.0,,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,
10385612,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,,41.0,33.0,11.0,8.0,24.0,29.0,9.0,13.0,2.0,,,,,,90.0,55.0,6.6,12.0,0.0799,0.0,0.00995369,1,,1.0,2.0,4.0,2.0,2.0,,1.0,,5.0,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
10385612,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,,42.0,33.0,3.0,1.0,28.0,32.0,5.0,10.0,7.0,,,,,,90.0,49.0,6.8,9.0,0.0,0.0,0.0007598,0,,3.0,1.0,3.0,3.0,,,,,2.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,
10385612,away,Newcastle United,Matt Targett,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,False,,42.0,36.0,3.0,1.0,22.0,23.0,14.0,21.0,6.0,,,,,,68.0,61.0,6.3,12.0,0.0,0.0,0.00972566,0,,,,4.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,
10385612,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,,33.0,29.0,1.0,,18.0,19.0,12.0,15.0,5.0,,,,,,74.0,44.0,7.2,5.0,0.0,0.0,0.0979936,0,,,,1.0,4.0,,,,,1.0,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,
10385612,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,,57.0,46.0,6.0,3.0,29.0,36.0,17.0,22.0,9.0,,,,,,90.0,81.0,7.3,18.0,0.0308,0.0,0.12531,1,,1.0,1.0,6.0,10.0,1.0,2.0,3.0,1.0,1.0,,1.0,4.0,,1.0,1.0,3.0,,,4.0,2.0,2.0,,,,,,,,,1.0,
10385612,away,Newcastle United,Joe Willock,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,False,,25.0,20.0,2.0,2.0,9.0,13.0,11.0,15.0,1.0,,,,,,87.0,43.0,7.7,12.0,0.2239,0.5762,0.495396,2,,,,,3.0,,,2.0,2.0,,,2.0,1.0,,3.0,,,,,,3.0,2.0,2.0,,,,,,,,1.0,1.0
10385612,away,Newcastle United,Miguel Almirón,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,,30.0,21.0,1.0,1.0,10.0,13.0,12.0,18.0,5.0,,,,,,68.0,39.0,6.6,14.0,0.0183,0.0,0.0326387,1,,,,2.0,,2.0,,,,1.0,,,,,1.0,,,,,,5.0,2.0,,1.0,,1.0,,,,,,
10385612,away,Newcastle United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,False,,16.0,9.0,1.0,,7.0,8.0,2.0,8.0,2.0,,,,,,87.0,41.0,7.9,21.0,0.5166,1.2633,0.00993338,4,,3.0,,12.0,4.0,,5.0,4.0,1.0,,,,1.0,1.0,,1.0,1.0,,,2.0,6.0,,3.0,,,,,,2.0,,,
10385612,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,,51.0,33.0,4.0,2.0,17.0,25.0,16.0,26.0,4.0,,,,,,90.0,71.0,7.5,26.0,0.3189,0.9183,0.0363419,2,,3.0,4.0,11.0,7.0,1.0,2.0,2.0,1.0,,,3.0,1.0,4.0,,,,,,1.0,5.0,1.0,2.0,,,,,,1.0,,,
10385612,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,True,,14.0,9.0,1.0,,4.0,6.0,5.0,8.0,4.0,,,,,,22.0,17.0,6.3,5.0,0.0,0.0,0.00216011,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10385612,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,,5.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,,,,,,22.0,8.0,7.2,3.0,1.1274,0.9654,0.00124772,2,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,
10385612,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,True,,8.0,5.0,,,1.0,1.0,4.0,7.0,,,,,,,16.0,14.0,6.7,3.0,0.1196,0.0,0.0364111,2,,,,3.0,3.0,3.0,,3.0,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,
10385612,away,Newcastle United,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,,8.0,9.0,6.4,3.0,0.0,0.0,0.00197333,0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385612,away,Newcastle United,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,8,8,True,,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,,,,8.0,7.0,6.5,1.0,0.0,0.0,0.00563088,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
