match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_errorLeadToAGoal
10389945,home,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,34.0,17.0,25.0,8.0,13.0,15.0,4.0,19.0,1.0,11.0,1.0,90.0,39.0,6.4,17.0,0.0,0.0,0.000612937,0,-0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389945,home,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,30.0,25.0,6.0,3.0,19.0,21.0,6.0,9.0,1.0,5.0,,90.0,48.0,6.7,9.0,0.0,0.0,0.00393404,0,,Alidu Seidu,,1.0,5.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
10389945,home,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,27.0,23.0,5.0,4.0,16.0,19.0,7.0,8.0,1.0,7.0,,89.0,35.0,6.7,8.0,0.036,0.1176,0.00166617,1,,,,1.0,2.0,,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389945,home,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,34.0,28.0,6.0,2.0,19.0,21.0,9.0,13.0,1.0,7.0,,90.0,44.0,6.7,6.0,0.0256,0.0,0.00466581,1,,,,2.0,4.0,,,3.0,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389945,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,18.0,13.0,3.0,,8.0,11.0,6.0,9.0,2.0,8.0,,78.0,41.0,6.2,12.0,0.0,0.0,0.070258,0,,,,,5.0,4.0,1.0,,,3.0,1.0,8.0,2.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
10389945,home,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,32.0,27.0,1.0,1.0,17.0,18.0,10.0,14.0,1.0,3.0,,90.0,46.0,6.9,7.0,0.1005,0.0,0.00501048,1,,,,2.0,7.0,,,2.0,1.0,1.0,1.0,7.0,1.0,,4.0,1.0,2.0,,3.0,,,1.0,True,1.0,2.0,,,,,,,,,
10389945,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,65.0,51.0,5.0,2.0,30.0,34.0,21.0,31.0,,1.0,,90.0,72.0,7.4,15.0,0.168,0.4513,0.0527364,1,,,,1.0,4.0,3.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,
10389945,home,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,38.0,30.0,2.0,2.0,18.0,20.0,13.0,22.0,1.0,10.0,,90.0,67.0,7.0,16.0,0.2355,0.3539,0.0447284,1,,,,2.0,9.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,,,2.0,4.0,1.0,1.0,,,,,1.0,,,,,,,
10389945,home,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,F,10,10,False,26.0,15.0,1.0,,6.0,9.0,10.0,19.0,5.0,9.0,,89.0,42.0,7.1,17.0,0.0494,0.0,0.0316273,1,,,,1.0,2.0,2.0,,1.0,2.0,,,5.0,1.0,,1.0,,2.0,1.0,,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,
10389945,home,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,F,18,18,False,25.0,16.0,1.0,1.0,9.0,11.0,7.0,16.0,1.0,7.0,,90.0,36.0,6.7,13.0,0.0,0.0,0.133941,0,,,,1.0,2.0,1.0,,1.0,1.0,1.0,5.0,8.0,,,,,,,3.0,2.0,,1.0,,,,,,,1.0,,,,,
