match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,playerName,reason,rescinded,length,description,confirmed
11453047,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11453047,,,,,90,4.0,,1,,,substitution,122474309.0,False,False,regular,,,,,,,,,
11453047,,,,,90,3.0,,1,,,substitution,122474308.0,False,True,regular,,,,,,,,,
11453047,,1.0,3.0,,90,3.0,,1,,,goal,179374829.0,,False,penalty,penalty,192144.0,Aleksandar Mitrović,,,,,,
11453047,,,,,90,,,1,,,card,121185838.0,,True,yellow,,893516.0,Khalid Bin Shuwayyi,Khalid Bin Shuwayyi,Foul,False,,,
11453047,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,7.0,,
11453047,,,,,77,,,14,,,substitution,122474283.0,False,False,regular,,,,,,,,,
11453047,,1.0,2.0,,75,,,16,,,goal,179374352.0,,False,regular,,878084.0,Michael,,,,,,
11453047,,,,,73,,,18,,,substitution,122474268.0,False,True,regular,,,,,,,,,
11453047,,,,,68,,,23,,,card,121185823.0,,True,yellow,,118368.0,Knowledge Musona,Knowledge Musona,Argument,False,,,
11453047,,1.0,1.0,,66,,,25,,,goal,179374049.0,,False,penalty,penalty,280955.0,Rúben Neves,,,,,,
11453047,,,,,66,,,25,,,card,121185820.0,,True,yellow,,243045.0,Martín Campaña,Martín Campaña,Time wasting,False,,,
11453047,,,,,63,,,28,,,card,121185818.0,,True,yellow,,1519331.0,Mohammed Al Shwirekh,Mohammed Al Shwirekh,Foul,False,,,
11453047,,,,,60,,,31,,,substitution,122474244.0,False,False,regular,,,,,,,,,
11453047,,,,,59,,,32,,,substitution,122474243.0,False,False,regular,,,,,,,,,
11453047,,,,,59,,,32,,,substitution,122474242.0,False,False,regular,,,,,,,,,
11453047,,,,,56,,,35,,,card,121185805.0,,True,yellow,,786029.0,Didier N'Dong,Didier N'Dong,Argument,False,,,
11453047,,1.0,0.0,,52,,,39,,,goal,179373706.0,,True,ownGoal,owngoal,1138857.0,Ali Albulayhi,,,,,,
11453047,,,,,51,,,40,,,card,121185800.0,,False,yellow,,966849.0,Saud Abdulhamid,Saud Abdulhamid,Foul,False,,,
11453047,,,,,46,,,45,,,substitution,122474183.0,False,True,regular,,,,,,,,,
11453047,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11453047,,,,,45,8.0,,1,,,inGamePenalty,118454069.0,,False,missed,,192144.0,Aleksandar Mitrović,,goalkeeperSave,,,Goalkeeper save,
11453047,,,,,45,4.0,,1,,,varDecision,24016.0,,False,penaltyNotAwarded,,915991.0,Abdullah Al-Hamdan,,,,,,False
11453047,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,6.0,,
11453047,,,,,17,,,29,,,varDecision,24015.0,,False,penaltyAwarded,,915991.0,Abdullah Al-Hamdan,,,,,,False
11453047,,,,,-5,,,6,,,card,121185858.0,,True,yellow,,,,Odair Hellmann,Argument,False,,,
