match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_fouls,captain,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_unsuccessfulTouch,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot
12499486,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,33.0,21.0,19.0,7.0,0.0,20.0,24.0,1.0,9.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,45.0,7.1,12.0,0.00052142,0,0.2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499486,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,35.0,29.0,6.0,3.0,0.0,24.0,29.0,5.0,7.0,4.0,15.0,4.0,2.0,,,,,,,90.0,60.0,7.6,7.0,0.0067776,0,,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499486,home,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,45.0,41.0,3.0,2.0,0.0,34.0,36.0,7.0,9.0,5.0,12.0,7.0,1.0,,,,,,,90.0,66.0,7.6,4.0,0.00569477,1,,,3.0,3.0,4.0,,,True,1.0,1.0,1.0,3.0,1.0,1.0,0.2288,,,,,,,,,,,,,,,,
12499486,home,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,45.0,34.0,8.0,2.0,0.0,30.0,33.0,4.0,12.0,6.0,11.0,3.0,2.0,,,,,,,90.0,65.0,7.7,12.0,0.0215239,1,,,2.0,4.0,2.0,1.0,,,,,,,1.0,1.0,0.0159,1.0,0.0099,1.0,,,,,,,,,,,,,
12499486,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,37.0,25.0,4.0,,0.0,12.0,19.0,13.0,19.0,7.0,4.0,8.0,5.0,,,,,,,90.0,76.0,7.8,21.0,0.282387,2,,1.0,2.0,1.0,6.0,1.0,1.0,,,,,2.0,1.0,1.0,0.532,1.0,0.6367,1.0,3.0,1.0,1.0,3.0,,,,,,,,,
12499486,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,30.0,20.0,2.0,1.0,0.0,12.0,16.0,8.0,14.0,5.0,2.0,3.0,1.0,,,,,,,68.0,41.0,6.6,14.0,0.0026126,0,,,1.0,2.0,4.0,,,,1.0,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,
12499486,home,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,39.0,28.0,4.0,1.0,0.0,17.0,20.0,11.0,19.0,5.0,5.0,8.0,,,,,,,,90.0,54.0,6.7,12.0,0.00919222,0,,,6.0,2.0,9.0,1.0,3.0,,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,
12499486,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,35.0,26.0,2.0,1.0,0.0,11.0,14.0,17.0,25.0,3.0,2.0,4.0,2.0,,,,,,,89.0,52.0,6.6,18.0,0.0237234,0,,4.0,,1.0,3.0,,,,1.0,,,,,,,,,,1.0,,,5.0,1.0,,,,2.0,,,,
12499486,home,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,27.0,19.0,,,0.0,12.0,17.0,8.0,13.0,3.0,2.0,3.0,2.0,,,,,,,90.0,53.0,6.8,12.0,0.22868,0,,3.0,1.0,,3.0,1.0,2.0,,,,,1.0,,,,,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,
12499486,home,SV Werder Bremen,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,15,15,False,8.0,5.0,,,0.0,,1.0,5.0,8.0,3.0,,,,,,,,,,68.0,20.0,6.9,8.0,0.0444604,0,,1.0,5.0,3.0,6.0,,1.0,,,,,,,,,,,2.0,,,,4.0,,,,,,1.0,1.0,,
12499486,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,17.0,11.0,2.0,1.0,0.0,5.0,5.0,9.0,16.0,3.0,2.0,1.0,1.0,,,,,,,68.0,31.0,7.1,8.0,0.317677,3,,4.0,,1.0,2.0,,,,1.0,1.0,,,1.0,,0.4051,,,3.0,1.0,3.0,,,,,,,3.0,1.0,1.0,,
12499486,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,2.0,,,,,,,,,,22.0,18.0,6.4,4.0,0.00479346,2,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,0.0883,1.0,0.0381,,,,,2.0,,,,,,,,,
12499486,home,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,True,10.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,8.0,2.0,3.0,3.0,,,,,,,,22.0,21.0,6.8,5.0,0.0348859,1,,,,1.0,3.0,,,,1.0,,,1.0,,,0.0433,,,,,1.0,,3.0,3.0,,,1.0,,,,,
12499486,home,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,True,6.0,4.0,,,1.0,,,5.0,8.0,1.0,,1.0,,,,,,,,22.0,14.0,7.5,5.0,0.773869,3,,2.0,2.0,,3.0,,,,,1.0,,,,,0.4529,1.0,0.1893,4.0,,2.0,,,2.0,,,1.0,1.0,2.0,,,
12499486,home,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,42,42,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,1.0,,,,,,,,10.0,6.0,6.6,2.0,0.00063064,1,,,1.0,,2.0,,,,,,,,,,0.0404,,,,1.0,1.0,,1.0,,,,,,,,,
12499486,home,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Mio Backhaus,,,,,,,
12499486,home,SV Werder Bremen,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16697,M,1006189,EUR,989625600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issa_kabore_29,
12499486,home,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Julian Malatini,,,,,,,
12499486,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499486,home,SV Werder Bremen,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,
12499486,away,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,42.0,16.0,36.0,10.0,0.0,6.0,11.0,10.0,31.0,,2.0,6.0,,1.0,3.0,3.0,,2.0,2.0,90.0,49.0,6.9,26.0,0.00604918,0,-0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499486,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,26.0,18.0,8.0,2.0,0.0,9.0,11.0,9.0,15.0,2.0,1.0,4.0,1.0,,,,,,,90.0,41.0,6.6,11.0,0.00385757,1,,,1.0,,4.0,1.0,1.0,,2.0,,1.0,,,,0.0453,,,,,,,1.0,1.0,,,1.0,,,,,
