match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_shotValueNormalized,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_fouls,stat_keyPass,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_wasFouled,stat_totalOffside,stat_punches,stat_outfielderBlock,stat_lastManTackle
14566664,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,7.0,5.0,,0.0,1.0,2.0,5.0,,,,,80.0,14.0,7.2,4.0,0.01331,30.96,8.77451,8.0,,4,,-0.07,,0.0,,3.1,3.92,1.13,0.45,0.18,,4.0,,2.0,2.0,3.0,,,,,,0.683,0.39,2.0,3.0,,,,1.0,2.0,0.8473,,,,,,,,,,1.0,1.0,,,,
14566664,home,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19848,M,nico14,954056,EUR,1010016000,M,14,14,True,60.0,57.0,4.0,0.0,10.0,11.0,49.0,2.0,,,,30.0,63.0,7.1,3.0,0.0893298,26.028,4.16126,1.0,,1,,0.08,0.17,0.13,,0.88,2.28,0.81,0.18,0.02,4.0,47.0,,,,3.0,,,,1.0,1.0,0.0571,-0.21,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14566664,home,Manchester City,Savinho,savio,Savinho,M,26,176,52195,M,Savinho,1046795,EUR,1081555200,F,26,26,True,32.0,28.0,,0.0,,,32.0,2.0,,,,21.0,36.0,6.8,6.0,0.122552,28.332,2.79368,2.0,,0,,0.1,0.36,0.0,,0.74,1.41,0.42,0.17,0.06,,28.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14566664,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,True,31.0,31.0,1.0,0.0,5.0,5.0,26.0,1.0,,,,10.0,33.0,7.0,,0.0281679,25.956,1.43085,0.0,,0,,0.25,0.02,0.13,,0.36,0.82,0.19,0.06,0.0,1.0,26.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,5.0,4.0,,0.0,,,5.0,1.0,,,,10.0,6.0,6.7,1.0,0.00336012,25.2,1.61497,0.0,,0,,-0.07,0.03,0.14,,0.43,0.88,0.23,0.07,0.0,,4.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,Rico Lewis,,,,,,,,,,,,,,
14566664,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21379,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,6.0,6.0,,0.0,,,6.0,,,,,10.0,8.0,6.6,1.0,0.0276726,25.704,1.63061,0.0,,0,,0.02,,-0.04,,0.38,0.9,0.26,0.08,0.01,,6.0,,,2.0,,1.0,,,,,,,,,,,,,,,Oscar Bobb,,,1.0,,,,,,,,,,,
14566664,home,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197,21835,M,,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,home,Manchester City,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7719,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,home,Manchester City,Stephen Mfuni,stephen-mfuni,S. Mfuni,D,21,180,3014,M,,1402791,EUR,1202774400,D,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Mfuni,,,,,,,,,,,,,,
14566664,home,Manchester City,Divine Mukasa,divine-mukasa,D. Mukasa,M,29,178,12978,M,,1467990,EUR,1187740800,M,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,,356160,EUR,856396800,G,32,32,False,40.0,22.0,26.0,0.0,16.0,21.0,19.0,9.0,2.0,3.0,6.0,90.0,57.0,8.7,18.0,0.00194071,17.82,5.68452,0.0,1.4248,0,1.1185,0.08,-0.02,-0.28,0.87,4.06,1.57,0.06,0.0,0.0,8.0,6.0,,,,3.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,
14566664,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6961,M,dilorenzo22,153257,EUR,744422400,D,22,22,False,7.0,5.0,,0.0,3.0,3.0,4.0,1.0,,,,21.0,7.0,3.6,2.0,0.00015783,27.432,2.50461,2.0,,0,,-0.02,0.0,-0.12,,0.56,1.36,0.37,0.17,0.05,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,
14566664,away,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2245,M,,898815,EUR,911260800,D,31,31,False,45.0,38.0,3.0,0.0,32.0,36.0,9.0,3.0,,,,90.0,65.0,7.5,9.0,0.00231897,26.316,9.99269,1.0,,1,,-0.16,0.08,1.0,,2.97,5.68,1.05,0.26,0.04,2.0,6.0,,1.0,2.0,6.0,1.0,,9.0,,2.0,0.1668,0.17,3.0,,2.0,,,1.0,1.0,0.7295,,,,,,,,,1.0,,1.0,,,3.0,1.0
14566664,away,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,,870263,EUR,928627200,D,4,4,False,29.0,27.0,2.0,0.0,21.0,23.0,6.0,1.0,,,,90.0,36.0,6.0,2.0,0.00134163,27.684,10.61704,4.0,,0,,0.01,0.02,-0.3,,2.86,5.87,1.42,0.4,0.07,1.0,6.0,,2.0,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3808,M,,148899,EUR,733017600,D,37,37,False,27.0,23.0,,0.0,16.0,18.0,9.0,4.0,,,,90.0,44.0,6.2,10.0,0.0605251,29.052,10.62952,10.0,,0,,-0.06,0.24,-0.34,,2.88,5.75,1.35,0.48,0.18,,7.0,3.0,1.0,1.0,1.0,,,3.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
14566664,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4688,M,StanLobotka,150383,EUR,785721600,M,68,68,False,20.0,18.0,2.0,0.0,12.0,13.0,7.0,1.0,,,,72.0,32.0,7.1,3.0,0.00270213,27.504,9.71759,5.0,,0,,0.04,0.03,0.67,,1.93,5.19,1.91,0.6,0.1,2.0,6.0,,,2.0,4.0,1.0,,1.0,1.0,3.0,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0
14566664,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4484,M,,235672,EUR,744336000,M,21,21,False,16.0,10.0,2.0,0.0,5.0,8.0,8.0,4.0,,,,55.0,36.0,6.8,14.0,0.155624,30.276,6.67535,8.0,,0,,0.2,0.21,0.4,,1.73,3.49,0.87,0.39,0.18,,5.0,3.0,,5.0,3.0,,,,1.0,2.0,,,,,1.0,2.0,,,4.0,,,,1.0,,3.0,1.0,,1.0,,,1.0,,,1.0,
14566664,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,13018,M,anguiss_29,787941,EUR,816480000,M,99,99,False,18.0,11.0,1.0,0.0,6.0,7.0,11.0,5.0,,,,71.0,29.0,6.1,12.0,0.00208618,29.268,9.09252,8.0,,0,,-0.49,0.26,0.21,,2.22,4.57,1.63,0.52,0.15,,5.0,,4.0,6.0,1.0,,,1.0,,,,,,,,3.0,1.0,,3.0,,,,,,,,,,,,,,,1.0,
14566664,away,Napoli,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,11,11,False,8.0,8.0,2.0,0.0,4.0,4.0,4.0,,,,,26.0,9.0,6.7,1.0,0.00300329,27.468,3.13416,1.0,,0,,0.06,0.0,0.13,,0.65,1.65,0.6,0.2,0.04,2.0,4.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25842,M,ScottMcTominay,879346,EUR,850003200,M,8,8,False,21.0,19.0,,0.0,13.0,13.0,8.0,3.0,,,,90.0,30.0,6.4,3.0,0.00683955,28.188,11.75664,7.0,,0,,-0.17,0.08,-0.06,,2.75,6.09,2.11,0.66,0.15,,6.0,,4.0,5.0,5.0,,,1.0,,1.0,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,1.0,,,,
14566664,away,Napoli,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,69881,M,RHøjlund,1086417,EUR,1044316800,F,19,19,False,8.0,4.0,,0.0,3.0,5.0,3.0,,,,,72.0,12.0,6.3,7.0,0.00037816,30.204,8.66904,14.0,,0,,-0.08,0.08,-0.06,,2.37,4.13,1.27,0.59,0.31,,1.0,,2.0,4.0,1.0,1.0,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,1.0,,,
14566664,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3509,M,,805078,EUR,878256000,D,17,17,True,8.0,7.0,2.0,0.0,4.0,4.0,4.0,2.0,,,,64.0,20.0,6.3,4.0,0.0147392,29.088,8.51193,8.0,,0,,0.03,0.11,-0.3,,2.01,4.5,1.28,0.56,0.16,2.0,3.0,,,1.0,1.0,,,2.0,4.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
14566664,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2476,M,,108484,EUR,676512000,D,5,5,True,8.0,7.0,,0.0,6.0,7.0,1.0,,,,,35.0,11.0,6.1,1.0,0.00026192,22.68,4.28341,0.0,,0,,0.0,,-0.34,,1.16,2.44,0.59,0.09,0.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3707,M,,838232,EUR,938131200,M,20,20,True,6.0,5.0,1.0,0.0,1.0,2.0,4.0,,,,,19.0,8.0,6.6,2.0,0.00212056,26.496,2.96234,1.0,,0,,-0.07,0.05,0.14,,0.57,1.78,0.44,0.14,0.03,1.0,4.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4345,M,billygilmour,907668,EUR,992217600,M,6,6,True,16.0,14.0,1.0,0.0,9.0,10.0,6.0,,,,,18.0,16.0,6.6,2.0,0.0014732,25.452,3.12862,0.0,,0,,-0.04,0.02,-0.01,,0.53,1.78,0.63,0.17,0.02,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,David Neres,david-neres,D. Neres,F,7,175,15122,M,davidneres,850993,EUR,857347200,F,7,7,True,6.0,5.0,,0.0,2.0,3.0,3.0,2.0,,,,18.0,7.0,6.5,2.0,0.00118477,31.356,2.65001,6.0,,0,,-0.08,0.04,0.0,,0.68,1.23,0.41,0.2,0.13,,3.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Mathias Ferrante,mathias-ferrante,M. Ferrante,G,25,202,531,M,,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Ferrante,,,,,,,,,,,,,,
14566664,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4363,M,,592794,EUR,858988800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4316,M,MGutiérrez,908716,EUR,996192000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182,3615,M,,1069560,EUR,1042675200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5033,M,,962364,EUR,968544000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Giuseppe Ambrosino,ambrosino-giuseppe,G. Ambrosino,F,10,187,1239,M,,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566664,away,Napoli,Noa Lang,noa-lang,N. Lang,F,77,173,15611,M,noano,875136,EUR,929577600,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
