match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_hitWoodwork,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_lastManTackle
14288795,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,False,10.0,9.0,,,0.0,5.0,6.0,4.0,4.0,2.0,,,,,72.0,15.0,6.3,3.0,0.0913391,52.201664955304,3.0,38.955,22.05,,0,,0.11,0.06,-0.09,,1.0,5.0,9.0,2.0,,,,,,2.0,,,,1.0,,1.0,,22.050943653277,1.0,,,1.0,1.0,,,,,1.0,,3.0,,,True,1.0,
14288795,home,CF Estrela Amadora,Ianis Stoica,ianis-stoica,I. Stoica,F,10,180,563,M,910316,EUR,1039305600,F,10,10,True,16.0,15.0,3.0,3.0,0.0,5.0,5.0,10.0,11.0,2.0,3.0,,,,45.0,25.0,7.2,3.0,0.0160581,81.427624899508,8.0,27.3,21.525,,1,,0.05,0.35,0.18,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,,,,,,1.0,3.0,,0.1852,37.279340462167,2.0,-0.32,,,,,,1.0,0.1055,,,1.0,,,,,
14288795,home,CF Estrela Amadora,Otavio,otavio,Otávio,D,83,193,40,M,2115909,EUR,1132876800,D,83,83,True,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,3.0,1.0,,,,18.0,18.0,6.9,3.0,0.00042066,12.611738024555,1.0,12.6,12.6,,0,,0.02,-0.02,0.18,,1.0,1.0,3.0,4.0,1.0,,1.0,,,3.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
14288795,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,4.0,1.0,1.0,,0.0,,,1.0,4.0,1.0,1.0,,,,18.0,9.0,6.6,3.0,0.084715,7.1516476423269,1.0,7.14,7.14,,3,,0.07,0.03,0.14,,,,,2.0,,,,,,2.0,2.0,,,,,1.0,0.1051,,,-0.38,,,,,,,,1.0,,,1.0,,,,
14288795,home,CF Estrela Amadora,Jorge Meireles,jorge-meireles,J. Meireles,F,18,175,132,M,1164070,EUR,1081036800,F,18,18,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,1.0,,,,10.0,10.0,6.7,3.0,0.0837734,18.830516748087,1.0,18.795,18.795,,0,,0.11,0.01,0.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,18.830516748087,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,
14288795,home,CF Estrela Amadora,Atanas Chernev,chernev-atanas,A. Chernev,D,16,193,204,M,1031642,EUR,1017014400,D,79,79,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,1.0,,,,12.0,6.0,6.6,1.0,2.652e-05,10.351358297259,2.0,2.625,2.205,,0,,0.0,-0.03,0.19,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14288795,home,CF Estrela Amadora,Diogo Pinto,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,home,CF Estrela Amadora,Guilherme Montóia,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,home,CF Estrela Amadora,Robson Lucas Oliveira Botelho,oliveira-botelho-robson-lucas,R. L. O. Botelho,M,8,180,75,M,2058164,EUR,1028678400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,home,CF Estrela Amadora,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189,330,M,1158547,EUR,1042416000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Leandro Antonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,away,Moreirense,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,False,35.0,20.0,19.0,4.0,0.0,17.0,23.0,3.0,12.0,,7.0,1.0,3.0,,90.0,43.0,6.7,15.0,0.00048717,24.116010201334,5.0,19.125,5.5,0.0461,0,0.145,-0.06,0.0,0.17,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,away,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,31.0,28.0,4.0,1.0,0.0,15.0,16.0,13.0,15.0,3.0,4.0,,,,90.0,54.0,6.4,9.0,0.0105503,142.18496979715,11.0,67.935,32.865,,1,,-0.03,0.01,-0.02,,2.0,,6.0,3.0,2.0,2.0,3.0,Dinis Pinto,,1.0,1.0,,,,,,0.011,82.358675698581,3.0,-0.05,,,1.0,1.0,,,,,,1.0,,,,,
14288795,away,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,False,46.0,39.0,3.0,1.0,0.0,36.0,38.0,3.0,8.0,8.0,4.0,,,,90.0,61.0,7.4,8.0,0.00069513,91.850197108459,15.0,43.93,10.185,,1,,0.02,0.08,0.37,,,3.0,3.0,10.0,,,,,,7.0,,2.0,,1.0,,,0.025,,,-0.18,,,,3.0,3.0,1.0,0.0382,,,,,,,,
14288795,away,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,44.0,38.0,9.0,4.0,0.0,34.0,34.0,4.0,10.0,4.0,3.0,,,,90.0,59.0,7.6,7.0,0.0130759,122.3736143341,17.0,63.0,12.285,,0,,0.16,0.09,1.0,,,5.0,7.0,4.0,3.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,1.0
14288795,away,Moreirense,Kiko,kiko,Kiko,D,27,180,151,M,1395583,EUR,1018915200,D,27,27,False,45.0,34.0,8.0,3.0,0.0,18.0,19.0,16.0,26.0,4.0,7.0,,,,90.0,72.0,7.1,18.0,0.0282888,76.803287921686,10.0,56.49,32.235,,1,,0.15,-0.14,0.25,,4.0,3.0,4.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,0.0408,32.761171056603,1.0,0.01,,,,,,,,,,,1.0,,,,
14288795,away,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,False,17.0,10.0,1.0,,0.0,3.0,3.0,7.0,14.0,,2.0,,,,57.0,26.0,6.2,9.0,0.0071841,46.41522441843,6.0,16.38,20.055,,3,,-0.49,0.23,-0.13,,,1.0,6.0,4.0,1.0,,2.0,,,2.0,1.0,,,1.0,1.0,,0.0903,20.62795697591,1.0,-0.08,,,1.0,,,2.0,0.5498,,,2.0,,,,,
14288795,away,Moreirense,Mateja Stjepanović,mateja-stjepanovic,M. Stjepanović,M,8,185,313,M,1166006,EUR,1077235200,M,8,8,False,31.0,25.0,5.0,4.0,0.0,13.0,16.0,12.0,15.0,,5.0,,,,90.0,37.0,7.2,7.0,0.024098,43.294818748737,5.0,14.595,17.115,,1,,0.19,0.03,-0.02,,,,2.0,5.0,1.0,1.0,1.0,Mateja Stjepanovic,,1.0,,,,,2.0,,0.059,,,-0.02,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,
14288795,away,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,44.0,42.0,1.0,1.0,0.0,14.0,15.0,28.0,29.0,1.0,2.0,,,,90.0,71.0,6.5,16.0,0.0389302,139.67667438409,20.0,9.555,15.12,,2,,-0.01,0.21,-0.12,,10.0,,8.0,5.0,2.0,1.0,4.0,,,,,,,2.0,3.0,,0.0697,,,-0.24,1.0,,2.0,,,1.0,0.0239,,,2.0,1.0,,,,
14288795,away,Moreirense,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,F,2,2,False,23.0,16.0,2.0,1.0,0.0,9.0,10.0,7.0,13.0,,4.0,,,,84.0,39.0,6.7,12.0,0.0728651,199.63869136691,18.0,-38.64,15.225,,2,,-0.06,0.02,0.0,,2.0,,5.0,5.0,1.0,,2.0,,,1.0,1.0,,,,3.0,1.0,0.5736,38.270514662438,2.0,-0.11,,,2.0,1.0,,1.0,0.3419,,,,,2.0,,,
14288795,away,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,False,12.0,9.0,,,0.0,2.0,3.0,7.0,9.0,,4.0,,,,57.0,23.0,6.1,8.0,0.0208166,66.924443603241,9.0,-9.345,10.815,,2,,-0.19,0.1,-0.04,,,2.0,5.0,2.0,1.0,,3.0,,,,1.0,,,4.0,1.0,,0.1017,10.818419893866,1.0,-0.26,,,1.0,,,1.0,0.0702,1.0,,,,,True,,
14288795,away,Moreirense,Landerson,landerson,Landerson,M,78,167,96,M,1471229,EUR,1165881600,F,78,78,False,16.0,14.0,1.0,1.0,0.0,5.0,6.0,9.0,10.0,,4.0,,,,57.0,27.0,6.1,9.0,0.0290013,68.551961404162,9.0,-7.14,4.095,,0,,0.16,-0.24,-0.17,,1.0,,6.0,1.0,,,,Landerson,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,,,,1.0,,1.0,,,,,
14288795,away,Moreirense,Rodrigo Alonso,rodrigo-alonso,R. Alonso,M,21,172,40,M,1142254,EUR,1041379200,M,21,21,True,17.0,15.0,,,0.0,8.0,9.0,7.0,8.0,1.0,4.0,,,,33.0,20.0,6.6,2.0,0.0101406,27.603676555188,5.0,11.55,7.875,,0,,-0.06,0.01,0.19,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,away,Moreirense,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,True,20.0,18.0,,,0.0,3.0,3.0,15.0,17.0,,1.0,,,,33.0,30.0,6.8,5.0,0.0679409,161.53693352944,10.0,116.55,31.08,,2,,0.05,0.33,-0.01,,3.0,,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,2.0,,,0.1585,117.47827534352,5.0,-0.12,,2.0,,1.0,1.0,1.0,0.0748,2.0,,,,,,,
14288795,away,Moreirense,Luís Semedo,luis-semedo,L. Semedo,F,9,192,491,M,1115751,EUR,1060560000,F,9,9,True,12.0,9.0,,,0.0,5.0,7.0,4.0,5.0,,1.0,,,,33.0,16.0,6.6,3.0,0.0183856,39.583420194685,4.0,20.37,16.275,,1,,-0.06,0.08,0.0,,,1.0,2.0,3.0,,,1.0,,,1.0,1.0,,,,2.0,,0.0366,18.820625095889,1.0,-0.16,,,,,,,,1.0,,,,,,1.0,
14288795,away,Moreirense,Cedric Teguia,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,F,7,7,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,1.0,,,,12.0,8.0,6.7,3.0,0.0472743,43.03458221813,5.0,31.92,13.86,,0,,0.13,0.05,-0.01,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,
14288795,away,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,away,Moreirense,Álvaro Martínez,alvaro-martinez,Á. Martínez,D,17,181,50,M,1175474,EUR,1020470400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,away,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,away,Moreirense,Afonso Assis,afonso-assis,A. Assis,M,25,180,55,M,2030567,EUR,1152921600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288795,away,Moreirense,Jimi Gower,jimi-gower,J. Gower,M,30,181,749,M,1411034,EUR,1096588800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jimi Gower,,,,,,,,,,,,,,,,,,,,,,,,,,,
