match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,player_jerseyNumber,stat_aerialWon,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_goalAssist,stat_goals
11453104,home,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,172.0,38,M,931838,EUR,917136000,M,80,80,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,8.0,5.0,6.3,3.0,,0,,2.0,1.0,1.0,1.0,,,,,,,,8,1.0,,,,,1.0,,,1.0,,,,,,,,,,
11453104,home,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Abdulrahman Al Bouq,,21,,,,,,,,,,,,,,,,,,,
11453104,home,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,170.0,4,M,893173,EUR,751939200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Mohammed,Naji,4,,,,,,,,,,,,,,,,,,,
11453104,home,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,
11453104,home,Abha,Uroš Matić,uros-matic,U. Matić,M,185.0,66,M,63273,EUR,643420800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453104,away,Al-Ahli,Edouard Mendy,edouard-mendy,E. Mendy,G,195.0,19839,M,845074,EUR,699408000,G,16,16,False,23.0,20.0,9.0,6.0,18.0,18.0,2.0,5.0,7.0,,2.0,,,90.0,31.0,7.4,3.0,,0,,,,,1.0,,,,,,,,16,,,,,,,,,,,,,,edou_mendy,,,1.0,,
11453104,away,Al-Ahli,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,175.0,126,M,1085357,EUR,954288000,D,6,6,False,30.0,25.0,4.0,3.0,16.0,18.0,9.0,13.0,5.0,,,,,90.0,47.0,7.3,8.0,,0,1.0,,7.0,2.0,2.0,,1.0,4.0,2.0,,Mohammed Bassam Alhurayji,,66,1.0,,,,2.0,2.0,,,,,,,,,,,,,
11453104,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,185.0,2314,M,888949,EUR,911779200,D,3,3,False,53.0,50.0,2.0,2.0,32.0,35.0,18.0,18.0,6.0,,,,,90.0,69.0,7.1,7.0,,0,,6.0,1.0,,4.0,1.0,3.0,,,4.0,,,3,,,1.0,,,1.0,,3.0,,,,,,,,,,,
11453104,away,Al-Ahli,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,181.0,80,M,949218,EUR,854841600,D,37,37,False,49.0,46.0,5.0,3.0,36.0,37.0,10.0,12.0,2.0,,,,,90.0,56.0,7.0,3.0,,1,,3.0,3.0,,4.0,,,1.0,1.0,3.0,,,37,2.0,,1.0,,,,,,,,,,1.0,,,,,,
11453104,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,168.0,155,M,1066588,EUR,948931200,D,31,31,False,38.0,34.0,1.0,1.0,14.0,14.0,21.0,27.0,4.0,,,,,90.0,53.0,7.3,9.0,1.0,0,3.0,5.0,3.0,,,,1.0,3.0,1.0,4.0,Saad Yaslam Balobaid,,31,,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,
11453104,away,Al-Ahli,Mohammed Al-Majhad,mohammed-al-majhad,M. Al-Majhad,M,177.0,80,M,893260,EUR,900547200,M,29,29,False,31.0,28.0,3.0,2.0,14.0,14.0,14.0,17.0,3.0,,,,,65.0,43.0,6.8,6.0,,0,,6.0,4.0,4.0,1.0,,1.0,2.0,,2.0,,,29,,1.0,1.0,,1.0,,,,,,,,,,,,,,
11453104,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,183.0,43381,M,359226,EUR,850953600,M,79,79,False,45.0,42.0,9.0,7.0,18.0,18.0,24.0,27.0,9.0,,,,,90.0,55.0,8.8,5.0,4.0,1,,3.0,3.0,,2.0,,,1.0,1.0,1.0,,,79,,1.0,2.0,,,,,,1.0,1.0,True,1.0,,franckkessie,,,,1.0,1.0
11453104,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,179.0,70718,M,158213,EUR,667094400,M,7,7,False,32.0,27.0,3.0,3.0,8.0,8.0,20.0,28.0,2.0,,,,,89.0,54.0,8.3,13.0,2.0,4,4.0,3.0,4.0,3.0,,,1.0,1.0,1.0,1.0,,,7,,2.0,1.0,1.0,2.0,4.0,1.0,,,3.0,,,,RMahrez,,1.0,,,1.0
11453104,away,Al-Ahli,Gabri Veiga,gabri-veiga,G. Veiga,M,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,23.0,19.0,,,3.0,3.0,16.0,24.0,,,,,,85.0,39.0,10.0,11.0,3.0,4,4.0,2.0,2.0,2.0,1.0,,,1.0,1.0,,,,10,,1.0,,,1.0,2.0,1.0,,,3.0,,1.0,1.0,,,,,2.0,2.0
11453104,away,Al-Ahli,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,173.0,12636,M,347010,EUR,858124800,M,97,97,False,34.0,25.0,3.0,1.0,5.0,5.0,20.0,29.0,4.0,,,,,65.0,51.0,7.8,14.0,3.0,1,,5.0,8.0,7.0,,,,2.0,1.0,1.0,,,9,,,1.0,,5.0,1.0,,,2.0,1.0,,1.0,,st_maximin,,,,1.0,
11453104,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,181.0,1082,M,893307,EUR,958262400,F,20,20,False,9.0,8.0,,,,1.0,8.0,8.0,,,,,,85.0,17.0,8.5,2.0,1.0,2,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,9,,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,2.0
11453104,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,185.0,72,M,881838,EUR,853027200,M,40,40,True,16.0,16.0,1.0,1.0,5.0,5.0,11.0,11.0,1.0,,,,,25.0,17.0,6.7,,,1,,,,,,,,,,,,,40,,,,,,,,,,,,,1.0,,,,,,
11453104,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,174.0,111,M,893167,EUR,827884800,M,8,8,True,16.0,13.0,,,1.0,1.0,12.0,16.0,1.0,,,,,25.0,20.0,6.8,6.0,1.0,1,1.0,1.0,,,,,,,,1.0,,,88,,,,,,2.0,,,,,,,1.0,,,,,,
11453104,away,Al-Ahli,Ziyad Aljohani,ziyad-aljohani,Z. Aljohani,M,180.0,354,M,1048372,EUR,1005436800,M,30,30,True,8.0,8.0,1.0,1.0,4.0,4.0,4.0,4.0,,,,,,9.0,11.0,6.7,1.0,,1,,,,,,,,,,,Ziyad Aljohani,,30,,,,,,1.0,,,,,,,1.0,,,,,,
11453104,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,181.0,30860,M,143697,EUR,686361600,F,10,10,True,,,,,,,,,,,,,,9.0,2.0,6.4,1.0,,0,,1.0,,1.0,,,,,,,,,9,,,,,,,1.0,,,,,,,BobbyFirmino,,,,,
11453104,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,184.0,469,M,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,1.0,2.0,,1.0,,0,,1.0,1.0,2.0,,,,,,,,,14,,,,,1.0,,,,,,,,,,,,,,
11453104,away,Al-Ahli,Abdulrahman Al Sanbi,abdulrahman-al-sanbi,A. A. Sanbi,G,181.0,227,M,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Abdulrahman Al Sanbi,,1,,,,,,,,,,,,,,,,,,,
11453104,away,Al-Ahli,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,172.0,16,M,793916,EUR,623462400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453104,away,Al-Ahli,Ali Majrashi,ali-majrashi,A. Majrashi,D,177.0,404,M,917035,EUR,938736000,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,
11453104,away,Al-Ahli,Rayan Hamed,rayan-hamed,R. Hamed,D,176.0,226,M,1429251,EUR,1018656000,D,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Rayan Hamed,,46,,,,,,,,,,,,,,,,,,,
