match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_bigChanceMissed,stat_challengeLost,stat_fouls,stat_aerialLost,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized
14065137,home,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,1,1,False,18.0,18.0,1.0,1.0,0.0,17.0,17.0,1.0,1.0,7.0,90.0,21.0,6.7,0.00022114,0,0.07,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,94.0,86.0,4.0,1.0,0.0,27.0,30.0,59.0,64.0,9.0,90.0,102.0,7.5,0.122412,1,0.25,0.36,0.18,True,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,9.0,0.021,0.035,1.0,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3191,M,1006489,EUR,955411200,D,5,5,False,119.0,111.0,4.0,2.0,0.0,34.0,34.0,77.0,85.0,8.0,90.0,131.0,8.1,0.088435,1,0.63,0.29,0.18,,,2.0,5.0,,3.0,,3.0,2.0,10.0,0.0478,,,-0.22,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,89.0,86.0,2.0,1.0,2.0,25.0,25.0,61.0,64.0,5.0,56.0,90.0,8.1,0.21989,0,0.43,0.37,0.18,,1.0,,,,,,,,3.0,,,2.0,,,,,,,edmondtapsoba,1.0,2.0,,,,,,,,,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,M,13,13,False,14.0,12.0,,,1.0,7.0,7.0,5.0,7.0,4.0,45.0,22.0,7.1,0.193551,0,0.25,0.07,0.19,,2.0,,2.0,,,,2.0,,5.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,Arthur,,,,,,,,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33822,M,1407524,EUR,1132790400,M,30,30,False,94.0,88.0,1.0,1.0,0.0,20.0,20.0,68.0,74.0,5.0,90.0,119.0,10.0,0.217115,4,0.31,0.33,0.14,,4.0,,8.0,2.0,,,2.0,,13.0,0.6569,1.6274,1.0,0.93,1.0,1.0,1.0,1.0,2.0,ibo_mz10,1.0,,,,4.0,4.0,1.0,2.0,2.0,,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,164.0,160.0,5.0,4.0,1.0,37.0,37.0,123.0,127.0,5.0,75.0,176.0,8.9,0.368529,3,0.96,0.51,0.18,,3.0,,1.0,,,,1.0,1.0,7.0,0.0747,,2.0,-0.36,1.0,1.0,1.0,1.0,,AlexGarcia97,1.0,1.0,,,,,2.0,,,,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,103.0,99.0,4.0,3.0,0.0,25.0,25.0,74.0,78.0,4.0,90.0,119.0,8.0,0.6097,3,0.87,0.34,0.13,,6.0,,1.0,1.0,1.0,,,,9.0,0.6382,0.301,5.0,-0.58,1.0,1.0,1.0,,,grimaldo35,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,61.0,57.0,1.0,1.0,0.0,12.0,13.0,45.0,48.0,1.0,90.0,73.0,7.3,0.0701089,5,-0.58,0.14,-0.11,,5.0,,,3.0,,,,,8.0,0.2645,1.3445,2.0,0.59,3.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,
14065137,home,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,19,19,False,16.0,15.0,,,1.0,6.0,7.0,9.0,9.0,2.0,45.0,25.0,8.3,0.0660549,1,-0.01,0.27,0.0,,,,4.0,1.0,,,1.0,,4.0,0.1042,0.8965,2.0,0.51,2.0,,,,1.0,,,1.0,,,3.0,1.0,,1.0,2.0,,,,,,,,,,,
