match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_outfielderBlock,stat_goals,stat_bigChanceMissed,stat_punches,player_sofascoreId,stat_clearanceOffLine
11396447,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,17.0,14.0,4.0,1.0,12.0,13.0,2.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,90.0,26.0,6.1,3.0,0.0,0.0,0.00051808,0,-1.0685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396447,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,26.0,18.0,2.0,1.0,4.0,5.0,14.0,22.0,3.0,1.0,,,,,,62.0,43.0,6.4,12.0,0.0159,0.0,0.0370087,1,,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396447,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,58.0,43.0,8.0,1.0,28.0,35.0,15.0,23.0,9.0,10.0,,,,,,90.0,83.0,7.3,17.0,0.0391,0.0,0.0144593,2,,,8.0,3.0,14.0,,,2.0,1.0,,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,
11396447,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,55.0,50.0,3.0,1.0,24.0,24.0,26.0,31.0,5.0,10.0,,,,,,90.0,75.0,7.0,6.0,0.0,0.0,0.0408372,0,,,5.0,2.0,9.0,,,,1.0,,,1.0,,4.0,2.0,2.0,,3.0,,,,,,,,,,,,,
11396447,home,1. FC Köln,Leart Paqarada,,,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,False,43.0,26.0,5.0,1.0,9.0,14.0,18.0,39.0,7.0,3.0,,,,,,76.0,77.0,6.4,26.0,0.0,0.0,0.0562706,0,,10.0,2.0,7.0,3.0,,,,1.0,,5.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11396447,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,19.0,18.0,,,8.0,8.0,10.0,14.0,1.0,7.0,,,,,,66.0,28.0,6.6,5.0,0.0,0.0,0.0140619,0,,3.0,,4.0,1.0,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
11396447,home,1. FC Köln,Dejan Ljubičić,,,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,46.0,41.0,3.0,3.0,15.0,16.0,27.0,34.0,,7.0,,,,,,90.0,59.0,7.1,10.0,0.0418,0.0,0.345364,1,,4.0,1.0,3.0,3.0,,,,1.0,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,
11396447,home,1. FC Köln,Rasmus Carstensen,,,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,M,18,18,False,31.0,20.0,3.0,2.0,8.0,10.0,13.0,26.0,1.0,5.0,,,,,,90.0,58.0,7.2,21.0,0.1209,0.0278,0.180647,2,,5.0,1.0,4.0,7.0,1.0,1.0,,3.0,2.0,1.0,,,1.0,4.0,3.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,
11396447,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,30.0,23.0,2.0,,11.0,12.0,13.0,24.0,,7.0,,,,,,76.0,48.0,7.0,13.0,0.0663,0.0,0.0703399,2,,6.0,,2.0,6.0,1.0,1.0,,,2.0,,1.0,1.0,,3.0,2.0,,2.0,1.0,,,,2.0,,True,,,,,,
11396447,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,19.0,12.0,,,4.0,4.0,8.0,18.0,,5.0,,,,,,76.0,38.0,6.6,16.0,0.0,0.0,0.0230937,0,,3.0,,5.0,5.0,4.0,2.0,,,1.0,,,3.0,,1.0,1.0,,2.0,,,,,,1.0,,1.0,,,,,
11396447,home,1. FC Köln,Davie Selke,,,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,27,27,False,21.0,14.0,,,7.0,9.0,7.0,12.0,1.0,,,,,,,90.0,35.0,8.0,8.0,0.2335,0.308,0.0132168,4,,,2.0,3.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,,,,2.0,,,,1.0,1.0,,,,
