match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_hitWoodwork,stat_clearanceOffLine,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14109787,home,Kocaelispor,Gökhan Değirmenci,gokhan-degirmenci,G. Değirmenci,G,35,184.0,46,M,60317,EUR,606441600,G,35,35,False,True,27.0,21.0,15.0,9.0,0.0,18.0,22.0,3.0,5.0,11.0,1.0,2.0,2.0,90.0,38.0,6.6,6.0,0.00089736,20.012395087332,4.0,8.9780370859049,0.3477,0,-1.0029,0.04,0.0,-0.11,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109787,home,Kocaelispor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,,57.0,43.0,10.0,3.0,0.0,22.0,27.0,21.0,30.0,6.0,,,,90.0,94.0,6.7,29.0,0.256919,104.61573245371,10.0,39.759951296242,,0,,0.32,0.02,-0.37,,,,12.0,3.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
14109787,home,Kocaelispor,Anfernee Dijksteel,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,2,2,False,,63.0,57.0,8.0,4.0,0.0,46.0,47.0,11.0,16.0,10.0,,,,90.0,74.0,6.5,8.0,0.00914171,217.21295776288,22.0,52.60570268647,,0,,0.09,0.11,-0.3,,,,,,2.0,,3.0,3.0,1.0,4.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14109787,home,Kocaelispor,Botond Balogh,botond-balogh,B. Balogh,D,5,189.0,1287,M,983510,EUR,1023321600,D,5,5,False,,59.0,45.0,9.0,1.0,0.0,29.0,34.0,16.0,25.0,2.0,,,,90.0,60.0,5.6,14.0,0.0059539,124.22977240934,14.0,21.465202028198,,0,,0.06,0.04,-0.43,,,,,,2.0,1.0,4.0,1.0,1.0,,,,,2.0,,,,29.745693832951,30.667539842641,1.0,,,,,,,,,,,,,,,,,,
14109787,home,Kocaelispor,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179.0,604,M,143344,EUR,723254400,D,21,21,False,,39.0,27.0,4.0,,0.0,11.0,12.0,16.0,27.0,1.0,,,,79.0,78.0,6.5,22.0,0.284138,94.550430359075,11.0,61.7675124754,,0,,0.37,0.11,-0.38,,,,3.0,1.0,,,5.0,6.0,,,2.0,1.0,3.0,1.0,2.0,,1.0,14.65206546845,16.394035775245,1.0,1.0,6.0,3.0,,,,,,,,,,,,,,,
14109787,home,Kocaelispor,Habib Keita,habib-keita,H. Keita,M,8,182.0,539,M,1082953,EUR,1012867200,M,8,8,False,,40.0,40.0,2.0,2.0,0.0,17.0,17.0,23.0,23.0,4.0,,,,85.0,49.0,6.9,1.0,0.0479769,164.51167050774,20.0,35.263878634473,,1,,0.17,0.12,-0.16,,Habib Keita,,,,1.0,1.0,2.0,5.0,1.0,,2.0,,1.0,,,,3.0,,,,,,,1.0,1.0,0.0112,-0.08,,,,,,,,,,,
14109787,home,Kocaelispor,Show,show,Show,M,14,180.0,737,M,933115,EUR,920678400,M,14,14,False,,52.0,49.0,1.0,,0.0,34.0,35.0,15.0,17.0,9.0,,,,90.0,60.0,7.3,4.0,0.0103935,118.7876243986,15.0,60.394337228414,,1,,0.07,0.07,0.19,,,,,,2.0,1.0,3.0,4.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,14.847880429939,16.213357949543,1.0,,1.0,,1.0,,0.0293,-0.1,1.0,1.0,,,,,,,,,
14109787,home,Kocaelispor,Karol Linetty,karol-linetty,K. Linetty,M,10,176.0,2100,M,189135,EUR,791683200,M,10,10,False,,36.0,31.0,2.0,2.0,0.0,11.0,12.0,20.0,24.0,3.0,,,,69.0,47.0,6.8,6.0,0.0333894,53.717910659827,7.0,22.278150296606,,0,,0.23,0.05,-0.08,,,,,,,,4.0,3.0,1.0,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
14109787,home,Kocaelispor,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,70,70,False,,12.0,10.0,,,0.0,3.0,4.0,7.0,8.0,3.0,,,,69.0,27.0,6.7,7.0,0.269851,91.505488483836,10.0,65.875060815544,,3,,0.24,0.26,-0.01,,,,1.0,,,1.0,3.0,3.0,,,1.0,1.0,1.0,1.0,2.0,,,18.47974255747,57.988014300753,3.0,,3.0,1.0,2.0,2.0,0.1312,-0.36,,,1.0,2.0,,,,,,,
14109787,home,Kocaelispor,Bruno Petković,bruno-petkovic,B. Petković,F,9,192.0,6171,M,309306,EUR,779673600,F,9,9,False,,26.0,19.0,,,0.0,6.0,7.0,13.0,19.0,1.0,,,,90.0,46.0,6.3,14.0,0.128632,31.416145625384,5.0,1.3204563429029,,3,,0.24,-0.08,0.16,,,,,,2.0,3.0,10.0,8.0,,2.0,1.0,1.0,3.0,4.0,1.0,,4.0,11.167380402289,11.196329577143,1.0,2.0,2.0,,2.0,,0.1612,0.0,,,,,brunopetkovic,1.0,0.6214,,,,
