match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,captain,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_keyPass,stat_totalCross,stat_wonContest,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_penaltyConceded,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_lastManTackle,stat_penaltyWon
11391440,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,19.0,14.0,9.0,5.0,10.0,12.0,4.0,7.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,90.0,26.0,7.2,5.0,0.00135409,0,0.6396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391440,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,59.0,50.0,11.0,3.0,30.0,34.0,20.0,25.0,1.0,3.0,7.0,3.0,,,,,,90.0,73.0,7.0,9.0,0.0124519,0,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391440,home,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,66.0,49.0,11.0,3.0,35.0,41.0,14.0,25.0,3.0,5.0,10.0,9.0,,,,,,90.0,82.0,7.2,17.0,0.00319177,0,,4.0,2.0,2.0,2.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391440,home,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,72.0,60.0,8.0,2.0,31.0,33.0,29.0,39.0,2.0,7.0,1.0,5.0,,,,,,90.0,93.0,7.2,17.0,0.0127667,1,,2.0,4.0,5.0,4.0,1.0,1.0,,,True,1.0,1.0,2.0,0.0373,,,,,,,,,,,,,,,,,,,,
11391440,home,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,47.0,38.0,4.0,3.0,14.0,17.0,24.0,30.0,5.0,9.0,4.0,9.0,2.0,,,,,90.0,64.0,7.4,10.0,0.0491613,0,,5.0,4.0,3.0,1.0,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11391440,home,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,M,4,4,False,39.0,31.0,3.0,2.0,11.0,12.0,20.0,29.0,2.0,5.0,,4.0,,,,,,90.0,59.0,6.9,15.0,0.105806,0,,5.0,,1.0,,,1.0,,,,3.0,,,,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,
11391440,home,Stade de Reims,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,8,8,False,38.0,31.0,6.0,3.0,9.0,13.0,22.0,25.0,,4.0,,7.0,1.0,,,,,89.0,49.0,7.3,11.0,0.0256376,3,,4.0,,3.0,2.0,1.0,,,,,2.0,,1.0,0.3692,1.0,,,,ami2r,2.0,1.0,1.0,0.4963,,,,,,,,,,,
11391440,home,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,59.0,47.0,2.0,,23.0,24.0,25.0,39.0,,9.0,,9.0,2.0,,,,,78.0,83.0,7.6,19.0,0.0878757,2,,3.0,1.0,4.0,4.0,,,1.0,,,4.0,2.0,1.0,0.1454,1.0,1.0,4.0,3.0,,,,,,1.0,,,,,,,,,,
11391440,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,M,25,25,False,40.0,32.0,3.0,1.0,14.0,16.0,18.0,25.0,,3.0,1.0,3.0,,,,,,90.0,60.0,6.3,13.0,0.0172808,1,,7.0,,2.0,1.0,3.0,,4.0,,,1.0,,3.0,0.1297,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
11391440,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,F,7,7,False,26.0,20.0,1.0,1.0,6.0,7.0,16.0,22.0,2.0,4.0,,4.0,,,,,,84.0,37.0,7.0,10.0,0.0689086,3,,4.0,,,,1.0,1.0,,,,4.0,,,0.3014,,1.0,3.0,2.0,ItouJky,1.0,2.0,,0.1496,2.0,,1.0,,,,,,,,
