match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_clearanceOffLine,stat_wasFouled,stat_accurateCross,stat_totalOffside,captain,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_wonContest,stat_penaltyWon,stat_blockedScoringAttempt,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyConceded,stat_goalAssist
10434070,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,35,187.0,64,M,94540,EUR,647568000,G,35,35,False,41.0,26.0,30.0,16.0,16.0,17.0,10.0,24.0,1.0,1.0,1.0,1.0,2.0,9.0,2.0,3.0,1.0,90.0,47.0,6.8,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175.0,36,M,893014,EUR,776390400,D,2,2,False,22.0,19.0,2.0,2.0,9.0,11.0,10.0,13.0,1.0,7.0,6.0,1.0,1.0,5.0,,,,90.0,48.0,7.0,10.0,1,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,2,185.0,333,M,785850,EUR,698544000,D,4,4,False,34.0,22.0,11.0,2.0,18.0,25.0,4.0,9.0,3.0,,4.0,,3.0,6.0,,,,90.0,43.0,7.6,12.0,1,,,,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182.0,36,M,135941,EUR,569203200,D,88,88,False,28.0,25.0,6.0,3.0,23.0,24.0,2.0,4.0,1.0,,3.0,,1.0,3.0,,,,90.0,39.0,7.2,4.0,1,,,,,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,67,M,142850,EUR,704937600,D,3,3,False,28.0,17.0,7.0,1.0,8.0,10.0,10.0,22.0,,1.0,1.0,,2.0,3.0,,,,90.0,50.0,6.6,16.0,0,4.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,,186.0,43,M,60646,EUR,585187200,M,37,37,False,10.0,9.0,2.0,2.0,7.0,7.0,2.0,3.0,1.0,4.0,4.0,,,2.0,,,,74.0,15.0,7.0,1.0,1,,2.0,,,,,,2.0,1.0,,2.0,1.0,,1.0,,,True,1.0,,,,,,,,,,,,,
10434070,home,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,18,178.0,285,M,991653,EUR,973468800,M,28,28,False,31.0,29.0,4.0,4.0,18.0,18.0,11.0,13.0,1.0,5.0,4.0,,1.0,8.0,,,,90.0,39.0,6.8,4.0,0,,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,2.0,,,,,,,,,,
10434070,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,125,M,317297,EUR,789868800,M,15,15,False,16.0,14.0,2.0,1.0,5.0,5.0,10.0,13.0,,6.0,4.0,,,8.0,,,,86.0,35.0,6.6,7.0,0,2.0,,4.0,2.0,,,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,
10434070,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,,175.0,918,M,291665,EUR,745372800,F,10,10,False,11.0,8.0,,,5.0,6.0,3.0,6.0,,9.0,,1.0,,3.0,,,,54.0,20.0,6.2,11.0,0,1.0,,2.0,2.0,,,,,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,9,186.0,159,M,51558,EUR,507081600,F,9,9,False,16.0,8.0,2.0,,4.0,4.0,4.0,12.0,3.0,3.0,5.0,,,1.0,,,,73.0,22.0,7.0,11.0,1,,3.0,,,1.0,,,,,3.0,,,,2.0,,,,,,,,1.0,,,,,,,,,
10434070,home,Sivasspor,Max Gradel,max-gradel,M. Gradel,M,,177.0,1295,M,16590,EUR,565228800,F,7,7,False,22.0,16.0,2.0,1.0,4.0,6.0,14.0,22.0,1.0,7.0,6.0,3.0,1.0,9.0,,,,90.0,45.0,7.1,14.0,3,6.0,,2.0,4.0,1.0,,,2.0,2.0,,,,,1.0,2.0,,,1.0,,,2.0,,1.0,1.0,,,,,,,
10434070,home,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178.0,77,M,142541,EUR,752544000,M,17,17,True,5.0,4.0,,,,1.0,5.0,6.0,,2.0,2.0,,,3.0,,,,36.0,13.0,6.7,4.0,2,2.0,,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
10434070,home,Sivasspor,Leke James,leke-james,L. James,F,,188.0,126,,226716,EUR,720576000,F,90,90,True,5.0,3.0,,,1.0,2.0,2.0,3.0,,3.0,1.0,1.0,,2.0,,,,17.0,11.0,6.2,6.0,0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,8,183.0,120,M,36922,EUR,708739200,M,23,23,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,3.0,,,1.0,,,,16.0,7.0,6.8,,0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183.0,94,M,138154,EUR,759456000,M,8,8,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,2.0,,2.0,,,,,,9.0,7.0,6.3,1.0,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,25,190.0,34,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434070,home,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,4,189.0,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,,,,,,,,
10434070,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182.0,30,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
