match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_wonContest,stat_fouls,stat_shotOffTarget,stat_penaltyWon,captain,stat_interceptionWon,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_penaltyFaced,stat_bigChanceCreated,stat_outfielderBlock,stat_penaltyConceded,stat_bigChanceMissed
11143413,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,6.0,5.0,,,,,5.0,6.0,1.0,,,9.0,8.0,6.6,1.0,0,Rico Lewis,,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11143413,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,home,Manchester City,Rodri,rodri,Rodri,M,16,191,87652,M,Rodri,827606,EUR,835401600,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,330,M,,187861,EUR,663811200,G,18,18,False,28.0,8.0,26.0,6.0,2.0,4.0,6.0,24.0,7.0,,1.0,90.0,32.0,5.9,20.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,
11143413,away,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1551,M,,825899,EUR,922406400,D,15,15,False,11.0,5.0,1.0,,4.0,5.0,1.0,6.0,2.0,,,76.0,17.0,6.3,6.0,0,,,,,,2.0,,4.0,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11143413,away,Sheffield United,John Egan,john-egan,J. Egan,D,15,185,216,M,,100578,EUR,719539200,D,12,12,False,15.0,12.0,4.0,2.0,9.0,10.0,3.0,5.0,2.0,,,90.0,30.0,6.5,3.0,1,,,,,1.0,1.0,4.0,3.0,1.0,,,,6.0,1.0,1.0,,1.0,,,2.0,1.0,,True,,1.0,,,,,,1.0,,,
11143413,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180,147,M,,98454,EUR,746841600,D,19,19,False,16.0,14.0,1.0,,12.0,14.0,2.0,2.0,7.0,,,90.0,26.0,6.2,3.0,1,,,,,,1.0,2.0,1.0,1.0,,,,5.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,
11143413,away,Sheffield United,George Baldock,george-baldock,G. Baldock,D,,175,357,M,,112928,EUR,731635200,M,2,2,False,19.0,13.0,,,5.0,5.0,8.0,14.0,1.0,,,76.0,23.0,6.3,7.0,0,,,,,,1.0,3.0,3.0,,,,,,2.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,,
11143413,away,Sheffield United,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,,793167,EUR,887414400,M,8,8,False,15.0,10.0,1.0,,4.0,5.0,6.0,13.0,4.0,,,75.0,25.0,6.7,9.0,0,,,3.0,,,1.0,1.0,3.0,,,2.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,2.0,,
11143413,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,229,M,,100637,EUR,671414400,M,16,16,False,26.0,22.0,7.0,3.0,11.0,12.0,13.0,16.0,2.0,,,90.0,45.0,7.2,5.0,0,,,2.0,2.0,2.0,1.0,5.0,9.0,,1.0,2.0,,3.0,4.0,1.0,,2.0,,2.0,2.0,,,,3.0,1.0,,,,,,,,,
11143413,away,Sheffield United,John Fleck,john-fleck,J. Fleck,M,13,170,99,M,,27999,EUR,682992000,M,4,4,False,18.0,12.0,,,6.0,8.0,6.0,10.0,2.0,,,66.0,23.0,6.3,6.0,0,,,,,1.0,1.0,4.0,2.0,1.0,,,,3.0,1.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,
11143413,away,Sheffield United,Max Lowe,max-lowe,M. Lowe,D,3,175,110,M,,355154,EUR,863308800,M,13,13,False,12.0,6.0,3.0,,2.0,7.0,4.0,5.0,5.0,,,90.0,32.0,6.2,10.0,0,,,,,1.0,,5.0,3.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,
11143413,away,Sheffield United,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,528,M,,1096136,EUR,1057881600,F,36,36,False,9.0,5.0,1.0,,2.0,3.0,3.0,6.0,3.0,,,58.0,17.0,6.6,4.0,0,Daniel Jebbison,,,,1.0,3.0,2.0,6.0,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,
11143413,away,Sheffield United,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,55006,M,ilimanndiaye10,914309,EUR,952300800,F,29,29,False,12.0,7.0,,,3.0,5.0,4.0,7.0,4.0,,,90.0,25.0,5.9,12.0,2,,,,,6.0,,15.0,3.0,1.0,3.0,5.0,,,1.0,,1.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,1.0
11143413,away,Sheffield United,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,,367228,EUR,833846400,F,9,9,True,14.0,9.0,,,2.0,2.0,7.0,12.0,,,,32.0,19.0,6.3,7.0,0,,,,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11143413,away,Sheffield United,Billy Sharp,billy-sharp,B. Sharp,F,14,175,216,M,,20514,EUR,507945600,F,10,10,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,24.0,6.0,6.5,2.0,0,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11143413,away,Sheffield United,Chris Basham,chris-basham,C. Basham,D,,191,56,M,,33854,EUR,585360000,D,6,6,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,15.0,6.0,6.2,2.0,0,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11143413,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,807,M,,929132,EUR,964656000,D,20,20,True,4.0,3.0,,,3.0,4.0,,,,,,14.0,5.0,6.4,1.0,0,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
11143413,away,Sheffield United,Ismaila Cheick Coulibaly,ismaila-cheick-coulibaly,I. C. Coulibaly,M,4,183,274,M,,873632,EUR,977702400,M,17,17,True,5.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,,,14.0,7.0,6.4,2.0,0,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
11143413,away,Sheffield United,Adam Davies,adam-davies,A. Davies,G,17,185,111,M,,288997,EUR,711331200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,away,Sheffield United,Ciaran Clark,ciaran-clark,C. Clark,D,,188,97,M,,45680,EUR,622771200,D,26,26,True,,,,,,,,,,,,,,,,0,Ciaran,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,away,Sheffield United,Oliver Arblaster,oliver-arblaster,O. Arblaster,M,4,180,215,M,,1191153,EUR,1073520000,M,30,30,True,,,,,,,,,,,,,,,,0,Oliver Arblaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143413,away,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180,248,M,,1396445,EUR,1061337600,M,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
