match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_clearanceOffLine,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed
11067451,home,Coritiba,Maurício Garcez,mauricio-garcez,Maurício Garcez,M,31,183,350,M,1050353,EUR,858470400,F,33,33,True,2.0,2.0,,,,,3.0,4.0,,1.0,,2.0,,,,,22.0,12.0,6.5,4.0,0.0665969,1,,2.0,1.0,1.0,4.0,,3.0,1.0,,,,1.0,,1.0,1.0,,,,,,,0.0321,,,,1.0,,,,,,,
11067451,home,Coritiba,Fransérgio,fransergio,Fransérgio,M,20,187,104,M,84847,EUR,656208000,M,15,15,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,,1.0,2.0,,,,,10.0,10.0,6.4,2.0,0.00814971,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,home,Coritiba,Jesé Rodríguez,jese-rodriguez,Jesé,F,10,178,1127,M,110781,EUR,730684800,F,11,11,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,,1.0,0.00128036,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.0481,,1.0,,,,,,,,,
11067451,home,Coritiba,Luan Polli,luan-polli,Luan Polli,G,,189,94,M,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,home,Coritiba,Jean Pedroso,jean-pedroso,Jean Pedroso,D,47,191,259,M,1462756,EUR,1075248000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,home,Coritiba,Hayner,hayner,Hayner,D,60,178,269,M,807767,EUR,812592000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,home,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,D,83,83,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,home,Coritiba,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Lucas Barbosa,,,,,,,,,,,,,,,,,
11067451,home,Coritiba,Gabriel Silva,gabriel-silva,G. Silva,M,19,180,190,M,1176796,EUR,1025654400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Gabriel,Silva Azevedo Figueiredo,,,,,,,,,,,,,,,,
11067451,home,Coritiba,Edu,edu,Edu,F,9,180,327,M,868864,EUR,731289600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,28.0,17.0,14.0,3.0,16.0,16.0,1.0,12.0,1.0,1.0,,8.0,,1.0,2.0,,90.0,36.0,7.3,12.0,0.00011805,0,0.0991,,,,,,,,,,,,,,,,,,,,,,,,,,,Weverton,,,,,
11067451,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,68.0,51.0,13.0,5.0,33.0,36.0,18.0,32.0,1.0,6.0,9.0,7.0,,,,,90.0,86.0,8.1,19.0,0.0126525,2,,,,1.0,2.0,,,,,5.0,4.0,2.0,,1.0,,,,,True,1.0,,0.0975,0.2181,1.0,,,,gustavogomez,1.0,,,,
11067451,away,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,250351,EUR,736992000,D,13,13,False,55.0,49.0,10.0,6.0,31.0,31.0,18.0,24.0,,3.0,3.0,4.0,,,,,90.0,69.0,8.1,7.0,0.0122688,0,,,,1.0,2.0,,3.0,2.0,1.0,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,1.0,,,
11067451,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,46.0,42.0,4.0,3.0,32.0,35.0,10.0,11.0,1.0,2.0,2.0,5.0,,,,,90.0,52.0,6.9,4.0,0.00387011,0,,,,4.0,7.0,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,M,12,12,False,39.0,35.0,4.0,3.0,19.0,22.0,19.0,26.0,1.0,8.0,3.0,9.0,,,,,83.0,66.0,7.7,13.0,0.331199,0,,9.0,3.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,,2.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,,
11067451,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,1015292,EUR,959904000,M,27,27,False,40.0,33.0,,,17.0,21.0,17.0,22.0,,4.0,3.0,6.0,,,,,90.0,61.0,6.0,14.0,0.22228,2,,3.0,1.0,1.0,12.0,4.0,1.0,1.0,,3.0,3.0,2.0,,5.0,,,,,,,,0.0398,,,3.0,2.0,,richardrios,,,,,
11067451,away,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,8,8,False,32.0,27.0,6.0,4.0,13.0,15.0,14.0,17.0,2.0,5.0,,4.0,,,,,75.0,43.0,6.6,7.0,0.0155976,2,,,,2.0,9.0,3.0,1.0,1.0,,2.0,,1.0,,3.0,,,,,,,,0.0332,,1.0,1.0,1.0,,,,,,,
11067451,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,M,22,22,False,45.0,37.0,6.0,3.0,23.0,25.0,14.0,24.0,2.0,6.0,2.0,12.0,,,,,90.0,79.0,7.9,16.0,0.0239022,3,,4.0,,,1.0,,,,,4.0,4.0,,,,,,,1.0,,1.0,,0.0789,0.2983,2.0,1.0,,,,1.0,,,,
11067451,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,F,23,23,False,34.0,29.0,7.0,5.0,8.0,10.0,24.0,35.0,1.0,6.0,,3.0,,,,,83.0,57.0,7.7,15.0,0.166876,2,,11.0,3.0,,4.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,0.0842,,1.0,1.0,1.0,,raphaelveiga,,,,1.0,
11067451,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,18,18,False,14.0,6.0,1.0,,2.0,6.0,5.0,9.0,2.0,5.0,,4.0,,,,,57.0,21.0,7.0,9.0,0.193276,0,,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,3.0,2.0,2.0,José López,,,,,,,,,,,,,,,1.0,,
11067451,away,Palmeiras,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,19,19,False,21.0,12.0,,,5.0,9.0,7.0,13.0,,5.0,,5.0,,,,,75.0,35.0,6.4,13.0,0.0182745,4,,1.0,,2.0,4.0,1.0,2.0,2.0,,,,1.0,3.0,,1.0,,,,,3.0,,0.4543,1.1738,,1.0,1.0,,,,,,,2.0
11067451,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,True,6.0,5.0,,,2.0,2.0,3.0,4.0,1.0,2.0,,1.0,,,,,33.0,13.0,7.2,2.0,0.0654415,3,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,0.293,0.0259,2.0,,,1.0,Rony,,,1.0,,1.0
11067451,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,12.0,7.0,1.0,,4.0,7.0,3.0,5.0,,3.0,,4.0,,,,,15.0,23.0,6.9,7.0,0.00143399,0,,,,,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Kevin,kevin,Kevin,M,22,176,5464,M,1112879,EUR,1041638400,F,37,37,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,1.0,,3.0,,,,,15.0,9.0,6.8,3.0,0.00038688,1,,,,,,,,,1.0,1.0,1.0,2.0,,,,Kevin,,,,,,0.0413,,1.0,,,1.0,,,,,,
11067451,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,True,2.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,11.0,5.0,6.6,2.0,0.00387773,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,841128,EUR,887500800,F,14,14,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,,,,1.0,,,,,11.0,7.0,6.6,2.0,0.00304703,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vanderlan,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Jailson,jailson,Jailson,D,,187,385,M,794861,EUR,810432000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,1002443,EUR,1010102400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kaiky Naves,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Jhon Jhon,,,,,,,,,,,,,,,,,
11067451,away,Palmeiras,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4593,M,1464248,EUR,1139443200,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Luis Guilherme,,,,,,,,,,,,guilhermelira06,,,,,
