match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_aerialWon,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_lastManTackle,stat_goodHighClaim
12530877,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185.0,49,M,847353,EUR,888624000,G,39,39,False,22.0,19.0,7.0,4.0,0.0,17.0,17.0,2.0,5.0,8.0,1.0,2.0,90.0,29.0,6.3,3.0,0.000368,0,-1.1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530877,home,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183.0,386,M,1063395,EUR,1037664000,D,99,99,False,31.0,23.0,1.0,,0.0,7.0,8.0,16.0,24.0,3.0,,,90.0,60.0,6.3,13.0,0.0198859,0,,Arda Kurtulan,,1.0,1.0,6.0,7.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
12530877,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184.0,112,M,325155,EUR,786153600,D,4,4,False,55.0,52.0,11.0,10.0,0.0,32.0,33.0,21.0,23.0,3.0,,,90.0,65.0,7.6,3.0,0.08445,2,,,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,True,1.0,1.0,1.0,1.0,1.0,0.6364,0.9366,1.0,,,,,,,
12530877,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185.0,186,M,1111781,EUR,980380800,D,15,15,False,40.0,30.0,7.0,1.0,1.0,21.0,26.0,9.0,14.0,1.0,,,90.0,50.0,6.3,13.0,0.308828,0,,Jovan Manev,,,4.0,7.0,,,1.0,,5.0,1.0,,,2.0,,2.0,,,,,,1.0,,,1.0,1.0,,,,,,
12530877,home,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182.0,40,M,900798,EUR,831945600,D,23,23,False,40.0,31.0,7.0,2.0,1.0,17.0,20.0,15.0,22.0,2.0,,,90.0,64.0,7.2,13.0,0.117008,2,,,,2.0,2.0,5.0,9.0,,2.0,1.0,3.0,,5.0,3.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,0.089,0.396,2.0,2.0,1.0,1.0,,,,
12530877,home,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166.0,68,M,826836,EUR,1087689600,M,16,16,False,24.0,19.0,1.0,,0.0,6.0,7.0,13.0,17.0,3.0,,,68.0,41.0,7.0,11.0,0.00932694,1,,,,,1.0,6.0,9.0,,2.0,1.0,,,3.0,3.0,3.0,3.0,2.0,,,,1.0,,1.0,0.0579,0.1324,,,2.0,,2.0,,,
12530877,home,Adana Demirspor,Maestro,maestro,Maestro,M,58,173.0,1198,M,1002146,EUR,1059955200,M,58,58,False,68.0,67.0,2.0,2.0,0.0,32.0,32.0,35.0,36.0,6.0,,,90.0,84.0,7.1,2.0,0.0286083,2,,,,,4.0,5.0,7.0,,,,2.0,,5.0,1.0,,2.0,2.0,,,,2.0,,,0.0558,0.1636,,,,,,,,
12530877,home,Adana Demirspor,Salih Kavrazlı,salih-kavrazli,S. Kavrazlı,F,28,178.0,109,M,964233,EUR,1016236800,M,28,28,False,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,,,12.0,11.0,6.7,2.0,0.0175749,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
12530877,home,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,8,175.0,43,M,816435,EUR,833328000,M,8,8,False,57.0,50.0,8.0,5.0,0.0,25.0,26.0,25.0,34.0,2.0,,,85.0,72.0,7.0,12.0,0.0636272,1,,,,3.0,2.0,6.0,7.0,1.0,3.0,1.0,,,3.0,3.0,,2.0,1.0,,,1.0,,,2.0,0.0386,,1.0,,2.0,,,,,
12530877,home,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,M,80,80,False,19.0,16.0,,,0.0,2.0,3.0,16.0,24.0,3.0,,,68.0,39.0,7.0,14.0,0.173171,1,,,,8.0,,3.0,4.0,1.0,1.0,1.0,1.0,,3.0,2.0,4.0,,1.0,,2.0,,,,,0.019,,3.0,1.0,,1.0,1.0,,,
