match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_keyPass,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_goalAssist
10438207,home,Chaves,Helder Morim,,,morim-helder,H. Morim,M,70,181,29,M,1119672,EUR,989798400,M,70,70,True,4.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,,,,23.0,14.0,7.0,3.0,2,3.0,2.0,,,1.0,2.0,,,,2.0,,,,,2.0,1.0,,,,,,2.0,,,,
10438207,home,Chaves,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179,17759,M,833236,EUR,848534400,F,20,20,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,2.0,,,23.0,19.0,6.8,3.0,2,,,,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,2.0,,,1.0,,,juninhovieira_21,,
10438207,home,Chaves,Jonny Arriba,,,jonny-arriba,J. Arriba,M,19,176,24,M,1171544,EUR,1004572800,M,28,28,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,12.0,5.0,6.5,2.0,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438207,home,Chaves,Patrick Fernandes,Patrick,Fernandes,patrick-fernandes,P. Fernandes,F,9,190,178,M,940055,EUR,755654400,F,9,9,True,3.0,,,,,,,3.0,,,,,12.0,3.0,6.5,3.0,0,,,1.0,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,
10438207,home,Chaves,Gonçalo Filipe,Gonçalo Filipe,,goncalo-filipe,G. Filipe,G,28,194,11,M,1397563,EUR,957052800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,home,Chaves,João Queirós,,,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,home,Chaves,Habib Sylla,Habib Sylla,,habib-sylla,H. Sylla,D,52,178,24,M,1386615,EUR,918777600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,home,Chaves,Euller,,,euller,Euller,M,7,173,63,M,336843,EUR,789177600,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,away,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,20.0,16.0,6.0,2.0,14.0,14.0,2.0,6.0,2.0,7.0,1.0,2.0,90.0,31.0,6.7,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,away,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,28.0,19.0,3.0,1.0,5.0,8.0,14.0,24.0,2.0,4.0,,,85.0,46.0,7.1,14.0,0,4.0,,1.0,2.0,4.0,5.0,,,,,2.0,1.0,,1.0,,3.0,3.0,3.0,,,,1.0,,,,
10438207,away,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,47.0,35.0,16.0,6.0,30.0,30.0,5.0,17.0,4.0,5.0,,,90.0,56.0,6.8,12.0,1,,,6.0,3.0,7.0,4.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,
10438207,away,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,42.0,33.0,6.0,1.0,28.0,32.0,5.0,10.0,5.0,3.0,,,90.0,49.0,6.1,9.0,0,,,,3.0,,4.0,,,,,,,,,,,1.0,,,,,,,,1.0,
10438207,away,Vizela,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,44.0,34.0,7.0,1.0,13.0,16.0,22.0,36.0,,8.0,,,90.0,79.0,7.2,19.0,2,8.0,1.0,1.0,,5.0,4.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,2.0,3.0,3.0,True,1.0,,1.0,,,,
10438207,away,Vizela,Diego Rosa,,,diego-rosa,D. Rosa,M,33,180,531,M,1002415,EUR,1034380800,M,17,17,False,22.0,18.0,3.0,2.0,12.0,14.0,6.0,8.0,2.0,5.0,,,64.0,32.0,6.9,5.0,0,,,,1.0,3.0,5.0,,,,,1.0,1.0,,,,1.0,4.0,3.0,,2.0,,1.0,,,,
10438207,away,Vizela,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,28.0,21.0,,,12.0,13.0,9.0,17.0,,4.0,,,64.0,40.0,7.1,11.0,1,2.0,,1.0,,3.0,5.0,,,,,2.0,2.0,1.0,,1.0,2.0,4.0,3.0,,,,1.0,,,,1.0
10438207,away,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,66.0,50.0,10.0,7.0,16.0,19.0,35.0,48.0,3.0,8.0,,,90.0,92.0,8.0,18.0,3,1.0,1.0,2.0,3.0,7.0,10.0,1.0,,,2.0,5.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,,1.0,,2.0,,,,
10438207,away,Vizela,Kévin Zohi,,,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,False,19.0,15.0,,,5.0,7.0,10.0,13.0,2.0,1.0,,,89.0,35.0,7.7,8.0,3,1.0,,,,2.0,6.0,,1.0,,,,2.0,2.0,,2.0,1.0,4.0,2.0,,,1.0,1.0,1.0,,,
10438207,away,Vizela,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,False,28.0,23.0,,,4.0,6.0,19.0,23.0,,,,,90.0,37.0,6.6,8.0,1,1.0,,1.0,1.0,5.0,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,
10438207,away,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,79,79,False,32.0,26.0,,,5.0,6.0,22.0,28.0,,3.0,,,64.0,41.0,7.1,7.0,3,2.0,1.0,1.0,2.0,2.0,3.0,,,,,,,2.0,,1.0,1.0,,,,,1.0,2.0,,,,
10438207,away,Vizela,Claudemir,,,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,True,29.0,28.0,1.0,1.0,15.0,16.0,13.0,13.0,,3.0,,,26.0,32.0,6.8,1.0,1,,,,,2.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,
10438207,away,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,19,19,True,21.0,20.0,1.0,1.0,6.0,6.0,14.0,18.0,,3.0,,,26.0,29.0,7.1,5.0,1,3.0,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,
10438207,away,Vizela,Andrés Sarmiento,,,andres-sarmiento,A. Sarmiento,M,29,170,296,M,842663,EUR,884822400,M,29,29,True,2.0,2.0,,,,,2.0,2.0,,,,,14.0,6.0,5.7,,1,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,1.0,,,,
10438207,away,Vizela,Carlos Isaac,,,isaac-carlos,C. Isaac,D,2,184,69,M,913214,EUR,893894400,D,7,7,True,6.0,6.0,,,5.0,5.0,1.0,1.0,2.0,,,,14.0,14.0,6.6,1.0,0,,,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
10438207,away,Vizela,Alejandro Alvarado Jr,,,alejandro-alvarado-jr,A. Alvarado Jr,M,70,172,77,M,1025305,EUR,1059436800,M,70,70,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,4.0,,2.0,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10438207,away,Vizela,Luiz Felipe,,,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,away,Vizela,Ivanildo Fernandes,,,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,away,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438207,away,Vizela,Francis Cann,,,francis-cann,F. Cann,F,70,162,40,M,867262,EUR,886723200,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
