match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAShot,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal
12764222,home,GNK Dinamo Zagreb,Ivan Nevistić,,,ivan-nevistic,I. Nevistić,G,33,195.0,929,M,357582,EUR,901843200,G,33,33,False,29.0,16.0,16.0,3.0,0.0,13.0,14.0,3.0,15.0,1.0,8.0,1.0,3.0,4.0,90.0,38.0,7.2,13.0,0.00110437,0,0.8058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764222,home,GNK Dinamo Zagreb,Kévin Théophile-Catherine,,,kevin-theophile-catherine,K. Théophile-Catherine,D,28,183.0,786,M,44225,EUR,625536000,D,28,28,False,21.0,15.0,4.0,3.0,0.0,11.0,11.0,4.0,10.0,7.0,4.0,,,,90.0,44.0,6.7,9.0,0.00316319,0,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764222,home,GNK Dinamo Zagreb,Samy Mmaee,,,samy-mmaee,S. Mmaee,D,3,185.0,4497,M,578198,EUR,842140800,D,13,13,False,42.0,39.0,2.0,2.0,0.0,35.0,37.0,4.0,5.0,6.0,4.0,,,,90.0,53.0,7.0,3.0,0.00313621,0,,1.0,2.0,1.0,4.0,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12764222,home,GNK Dinamo Zagreb,Raúl Torrente,,,raul-torrente,R. Torrente,D,4,193.0,726,M,1134758,EUR,1000080000,D,4,4,False,45.0,32.0,14.0,5.0,0.0,27.0,31.0,5.0,14.0,9.0,3.0,,,,90.0,66.0,6.9,17.0,0.00236332,0,,3.0,3.0,5.0,7.0,1.0,,,,,,2.0,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,
12764222,home,GNK Dinamo Zagreb,Ronaël Pierre-Gabriel,,,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175.0,900,M,826293,EUR,897696000,D,18,18,False,23.0,22.0,1.0,,1.0,5.0,5.0,18.0,19.0,,1.0,,,,89.0,37.0,7.3,3.0,0.0601732,0,,1.0,,2.0,6.0,,1.0,1.0,,,,,1.0,,,6.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,
12764222,home,GNK Dinamo Zagreb,Arijan Ademi,,,arijan-ademi,A. Ademi,M,8,183.0,1114,M,51168,EUR,675475200,M,5,5,False,24.0,24.0,,,0.0,15.0,15.0,9.0,9.0,2.0,,,,,70.0,36.0,6.6,2.0,0.00672523,1,,,1.0,3.0,3.0,,1.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,True,1.0,1.0,1.0,0.1297,0.1364,,,,,,,
12764222,home,GNK Dinamo Zagreb,Josip Mišić,,,josip-misic,J. Mišić,M,27,187.0,1002,M,243713,EUR,772761600,M,27,27,False,38.0,33.0,7.0,4.0,0.0,17.0,18.0,16.0,20.0,3.0,6.0,,,,90.0,49.0,6.9,7.0,0.166376,1,,,,2.0,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,0.0177,,1.0,1.0,1.0,,,,
12764222,home,GNK Dinamo Zagreb,Luka Stojković,,,luka-stojkovic,L. Stojković,M,7,182.0,1543,M,1102829,EUR,1067299200,M,7,7,False,25.0,21.0,1.0,1.0,0.0,10.0,11.0,12.0,19.0,2.0,6.0,,,,74.0,59.0,7.1,15.0,0.013731,1,,,1.0,8.0,11.0,1.0,9.0,1.0,1.0,1.0,1.0,3.0,,,,4.0,2.0,5.0,1.0,,,3.0,,1.0,0.0733,0.0551,,,,,,,
12764222,home,GNK Dinamo Zagreb,Martin Baturina,,,martin-baturina,M. Baturina,M,20,172.0,10779,M,1090019,EUR,1045353600,M,10,10,False,41.0,36.0,3.0,1.0,0.0,14.0,17.0,22.0,27.0,,7.0,,,,89.0,73.0,8.3,17.0,0.398654,4,,1.0,,9.0,12.0,1.0,9.0,2.0,1.0,2.0,,4.0,1.0,4.0,,2.0,2.0,3.0,,4.0,,6.0,,1.0,0.4605,0.2637,1.0,1.0,,martinbaturina,2.0,1.0,
12764222,home,GNK Dinamo Zagreb,Marko Pjaca,,,marko-pjaca,M. Pjaca,M,7,186.0,3792,M,190435,EUR,799718400,M,20,20,False,30.0,24.0,,,0.0,7.0,9.0,17.0,21.0,,3.0,,,,70.0,44.0,7.6,11.0,0.124979,3,,1.0,3.0,4.0,5.0,,,1.0,2.0,1.0,,1.0,,2.0,,1.0,1.0,,,2.0,,,,1.0,0.1533,0.6141,,1.0,,MarkoPjaca,1.0,1.0,
