match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_penaltyWon,player_firstName,player_lastName,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated
10433866,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,18.0,8.0,15.0,5.0,3.0,6.0,5.0,12.0,1.0,1.0,7.0,3.0,1.0,3.0,90.0,30.0,6.4,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,,29.0,27.0,,,20.0,22.0,7.0,7.0,,4.0,1.0,,,,60.0,42.0,6.8,3.0,0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1897,M,99519,EUR,663897600,D,3,3,False,,63.0,57.0,9.0,6.0,37.0,37.0,20.0,26.0,4.0,10.0,7.0,,,,90.0,85.0,7.0,10.0,3,6.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,13,13,False,,58.0,56.0,3.0,2.0,38.0,38.0,18.0,20.0,,4.0,5.0,,,,90.0,71.0,7.2,3.0,0,2.0,1.0,5.0,1.0,4.0,4.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,,29.0,26.0,4.0,2.0,13.0,14.0,13.0,15.0,1.0,2.0,1.0,,,,67.0,35.0,6.6,4.0,0,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1198,M,326343,EUR,811987200,M,25,25,False,,62.0,52.0,8.0,4.0,17.0,19.0,35.0,43.0,1.0,8.0,7.0,,,,90.0,80.0,7.5,15.0,0,8.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,,,3.0,3.0,,,4.0,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,17,183,1354,,25985,EUR,554342400,M,17,17,False,,62.0,58.0,6.0,5.0,26.0,27.0,32.0,35.0,,2.0,6.0,,,,81.0,70.0,7.3,7.0,2,1.0,,,,2.0,2.0,,1.0,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,False,,21.0,19.0,,,4.0,5.0,15.0,16.0,1.0,1.0,2.0,,,,45.0,30.0,6.4,5.0,0,4.0,,,1.0,,,,3.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
10433866,home,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,False,,54.0,47.0,6.0,2.0,15.0,16.0,35.0,48.0,1.0,7.0,8.0,,,,90.0,85.0,7.9,17.0,5,3.0,,,,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,1.0,2.0,10.0,3.0,2.0,1.0,,,,,,,,,,,
10433866,home,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,27,27,False,,36.0,29.0,4.0,2.0,7.0,8.0,22.0,29.0,,8.0,4.0,,,,90.0,59.0,7.7,13.0,6,7.0,3.0,,,2.0,1.0,3.0,,,5.0,3.0,3.0,3.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,mahmoudtrezeguet,1.0,,,,,,,,,
