match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_goals
14566883,home,SK Slavia Praha,Youssoupha Sanyang,sanyang-youssoupha,Y. Sanyang,M,11,175,835,M,1923332,EUR,1125446400,F,11,11,False,18.0,11.0,2.0,,0.0,4.0,7.0,7.0,11.0,,2.0,3.0,12.0,5.0,9.0,,,,,,,,74.0,43.0,7.4,14.0,0.0133077,30.744,8.49043,16.0,,1,,-0.26,0.15,0.36,,2.29,3.51,1.63,0.69,0.37,,6.0,,,,3.0,2.0,,,,3.0,1.0,1.0,,0.104,0.01,,3.0,1.0,,,,1.0,,2.0,,,,
14566883,home,SK Slavia Praha,Mojmír Chytil,mojmir-chytil,M. Chytil,F,13,187,510,M,826049,EUR,925344000,F,13,13,True,6.0,2.0,,,0.0,,,2.0,6.0,4.0,,5.0,2.0,,,,,,,,,,41.0,14.0,6.1,6.0,0.00512003,28.872,4.33676,6.0,,1,,-0.24,-0.04,0.0,,1.4,1.82,0.68,0.31,0.11,,1.0,1.0,,,1.0,2.0,,,,,,,,0.0929,-0.16,,1.0,,,,,1.0,,,,,,
14566883,home,SK Slavia Praha,David Douděra,david-doudera,D. Doudera,M,21,183,170,M,891442,EUR,896572800,M,21,21,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,1.0,,2.0,1.0,,2.0,,,,,,,,20.0,10.0,6.7,2.0,0.0444061,29.088,2.56148,4.0,,0,,0.25,0.03,0.13,,0.8,1.02,0.43,0.22,0.08,,,1.0,,,,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,
14566883,home,SK Slavia Praha,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,7,7,True,12.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,6.0,,,1.0,1.0,,1.0,,,,,,,,20.0,13.0,6.7,2.0,0.00584901,28.044,2.83872,2.0,,0,,0.05,0.0,0.0,,0.72,1.25,0.6,0.21,0.06,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1040,M,897334,EUR,926899200,D,8,8,True,7.0,3.0,,,0.0,1.0,3.0,2.0,4.0,,,1.0,,,1.0,,,,,,,,16.0,11.0,6.6,4.0,0.00038368,28.296,2.12954,2.0,,0,,0.0,0.0,0.13,,0.65,1.0,0.31,0.14,0.04,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Vasil Kušej,vasil-kusej,V. Kušej,F,9,168,276,M,876947,EUR,959126400,F,9,9,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,,1.0,,,2.0,,,,,,,,16.0,9.0,6.4,4.0,0.00137044,31.284,2.35842,2.0,,0,,0.0,-0.1,-0.02,,0.67,1.07,0.4,0.16,0.06,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Adam Rezek,adam-rezek,A. Rezek,G,40,188,14,M,1405456,EUR,1132531200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Adam Rezek,,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Jindřich Staněk,jindrich-stanek,J. Staněk,G,36,192,178,M,280601,EUR,830563200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Jakub Kolisek,jakub-kolisek,J. Kolisek,D,44,187,27,M,1823940,EUR,1187049600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jakub Kolisek,,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Jan Bořil,jan-boril,J. Bořil,D,18,175,130,M,92745,EUR,663552000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Daniel Toula,toula-daniel,D. Toula,M,30,183,14,M,1133106,EUR,1108771200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Daniel,Toula,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Tomáš Jelínek,tomas-jelinek,T. Jelinek,M,16,178,32,M,1405476,EUR,1135641600,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Tomas Jelinek,,,,,,,,,,,,,,,,,,,,
14566883,home,SK Slavia Praha,Erik Prekop,erik-prekop,E. Prekop,F,31,185,153,M,843208,EUR,876268800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566883,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26212,M,581310,EUR,811123200,G,1,1,False,42.0,19.0,29.0,6.0,0.0,14.0,17.0,5.0,25.0,,,,,,7.0,,,,1.0,,,,90.0,48.0,6.6,23.0,0.00127972,21.492,5.83375,0.0,,0,0.1209,0.13,0.02,0.16,,3.58,2.03,0.19,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,d_raya1,1.0,,
14566883,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21692,M,958959,EUR,992736000,D,12,12,False,18.0,15.0,1.0,1.0,0.0,9.0,9.0,6.0,9.0,,1.0,5.0,4.0,2.0,3.0,,,,,,,,73.0,37.0,6.8,7.0,0.0104732,29.268,7.66965,9.0,,0,,-0.1,0.04,0.17,,2.35,3.36,1.22,0.56,0.18,1.0,1.0,1.0,,,,,,,,4.0,,1.0,,,,,1.0,1.0,,,,,,,jurrientimber,,,
14566883,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43611,M,941168,EUR,985392000,D,2,2,False,32.0,28.0,3.0,1.0,0.0,20.0,23.0,8.0,9.0,3.0,1.0,7.0,3.0,5.0,3.0,,,,,,,,90.0,46.0,6.4,8.0,0.0184348,28.116,9.2987,8.0,,0,,0.0,0.03,-0.01,,2.74,4.14,1.64,0.61,0.17,2.0,1.0,2.0,,,1.0,2.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,WSaliba4,,,
14566883,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49147,M,869792,EUR,882489600,D,6,6,False,45.0,41.0,5.0,3.0,0.0,29.0,30.0,12.0,15.0,1.0,4.0,4.0,8.0,4.0,3.0,,,,,,,,90.0,62.0,7.5,4.0,0.0118678,27.576,9.43792,6.0,,2,,0.15,0.11,0.35,,2.88,4.45,1.5,0.49,0.11,,,2.0,1.0,2.0,,,,,,,,,1.0,0.11,-0.39,,4.0,,,,,1.0,,,GabrielMagalhães,,,
14566883,away,Arsenal,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31055,M,1002837,EUR,1010534400,D,5,5,False,19.0,14.0,1.0,1.0,0.0,4.0,6.0,10.0,13.0,,2.0,,8.0,1.0,1.0,,,,,,,,73.0,43.0,7.3,8.0,0.00833725,31.068,7.92976,13.0,,0,,-0.06,-0.15,0.19,,2.34,3.61,1.17,0.54,0.27,1.0,2.0,,,,2.0,,,,,1.0,2.0,,,,,,3.0,1.0,,,,,,,pierohincapie,,,
14566883,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,11,176,28815,M,1401702,EUR,1174435200,M,22,22,False,19.0,18.0,,,0.0,8.0,8.0,10.0,11.0,1.0,,5.0,2.0,1.0,2.0,,,,,,,,65.0,30.0,6.2,6.0,0.0144832,26.028,7.45837,2.0,,1,,-0.11,0.15,0.13,,2.04,3.45,1.5,0.41,0.05,,1.0,2.0,,,,2.0,2.0,,,2.0,1.0,1.0,,0.0316,-0.25,,,1.0,,,,1.0,,,ethan_nwaneri,,,
14566883,away,Arsenal,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9724,M,135256,EUR,763257600,M,16,16,False,30.0,25.0,,,0.0,13.0,14.0,12.0,16.0,3.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,90.0,43.0,6.4,10.0,0.0135725,26.64,10.31349,4.0,,0,,0.0,0.04,-0.02,,2.39,5.23,1.86,0.72,0.11,2.0,1.0,2.0,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
14566883,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64677,M,856714,EUR,916272000,M,41,41,False,52.0,50.0,4.0,4.0,1.0,18.0,19.0,32.0,33.0,,,,,,,,,,,,,,81.0,60.0,7.8,7.0,0.505943,28.044,8.51646,8.0,,0,,0.67,0.04,0.0,,2.35,3.87,1.45,0.68,0.17,,,,,,,1.0,5.0,,,,5.0,,,,,2.0,,,,,,,,,DeclanRice,,1.0,
14566883,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182020,M,934235,EUR,999648000,F,7,7,False,18.0,14.0,1.0,,0.0,3.0,5.0,11.0,13.0,1.0,,3.0,2.0,3.0,1.0,,,,,,,,90.0,43.0,7.3,14.0,0.13082,29.628,9.13432,11.0,,6,,0.02,0.33,0.16,,2.82,4.05,1.34,0.68,0.24,1.0,1.0,,,,,5.0,2.0,,,2.0,3.0,,,0.9201,0.35,1.0,1.0,,5.0,1.2414,True,1.0,,,BSaka7,,,1.0
14566883,away,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29360,M,592010,EUR,835401600,F,23,23,False,30.0,22.0,1.0,,0.0,7.0,10.0,15.0,20.0,7.0,3.0,10.0,7.0,2.0,3.0,,,,,,,,90.0,52.0,8.7,16.0,0.0156267,27.648,10.19159,7.0,,2,,-0.03,0.01,0.14,,2.64,4.53,2.04,0.86,0.12,3.0,1.0,1.0,1.0,,1.0,7.0,1.0,,,1.0,,,,0.5523,0.88,,3.0,,2.0,1.111,,,,,mikelmerino,,,2.0
14566883,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31440,M,135666,EUR,786499200,F,19,19,False,9.0,5.0,1.0,,1.0,,1.0,5.0,8.0,,,4.0,5.0,,1.0,,,,,,,,72.0,31.0,7.4,13.0,0.210247,29.736,7.63816,10.0,,3,,0.26,0.3,0.15,,2.42,3.45,1.04,0.54,0.19,,1.0,,,,,3.0,2.0,,,3.0,3.0,1.0,1.0,0.1928,0.12,1.0,4.0,,1.0,0.1702,,1.0,,,leandrotrossard,,1.0,
14566883,away,Arsenal,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55955,M,864921,EUR,899078400,M,10,10,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,,,,,,,,,25.0,6.0,6.6,2.0,0.00481541,28.476,3.01851,2.0,,0,,0.03,,,,0.89,1.46,0.46,0.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,eze,,,
14566883,away,Arsenal,Max Dowman,max-dowman,M. Dowman,M,56,183,16811,M,1917626,EUR,1262217600,M,56,56,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,2.0,4.0,,2.0,,,,,,,,18.0,15.0,6.7,6.0,0.00165988,30.204,2.32164,3.0,,0,,0.0,-0.04,0.13,,0.73,1.08,0.29,0.15,0.07,,1.0,1.0,,,,2.0,,,,3.0,,,,,,,2.0,1.0,,,,,,,,,,
14566883,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13872,M,846036,EUR,876268800,D,4,4,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,17.0,7.0,6.2,,0.00248207,25.416,2.33909,0.0,,0,,0.0,,-0.36,,0.68,1.09,0.44,0.12,0.01,,,,,1.0,,,,,,,,,,,,,,,,,,,,,benwhite,,,
14566883,away,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16221,M,1423711,EUR,1159228800,D,49,49,True,11.0,9.0,1.0,,0.0,5.0,6.0,4.0,5.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,17.0,14.0,6.6,3.0,0.00316549,24.588,2.22102,0.0,,0,,0.0,0.0,-0.01,,0.69,1.04,0.38,0.11,0.01,,,1.0,,,,,,Myles Lewis-Skelly,,,,1.0,,,,,1.0,,,,,,,,myleslewisskelly,,,
14566883,away,Arsenal,Andre Harriman-Annous,andre-annous,A. Annous,M,11,181,1641,M,1899736,EUR,1198713600,F,71,71,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,9.0,10.0,6.6,2.0,0.00103655,,,,,0,,-0.06,,0.0,,,,,,,,,,,,,,,Andre,Harriman-Annous,,,1.0,,,,,1.0,,,,,,,,,,,
14566883,away,Arsenal,Tommy Setford,tommy-setford,T. Setford,G,35,185,2646,M,1150958,EUR,1142208000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Tommy Setford,,,,,,,,,,,,,,,,,,,,
14566883,away,Arsenal,Alexei Rojas,alexei-rojas-fedorushchenko,A. Rojas,G,51,186,1678,M,1218090,EUR,1127865600,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566883,away,Arsenal,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15886,M,1144630,EUR,1088294400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,
14566883,away,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24446,M,957602,EUR,1021766400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,richycala,,,
14566883,away,Arsenal,Charles Sagoe Jr.,charles-sagoe-jr,C. S. Jr.,F,53,168,1564,M,1119436,EUR,1090627200,F,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
