match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_dispossessed,stat_interceptionWon,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal,stat_outfielderBlock
14787860,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196.0,578,M,850952,EUR,942278400,G,13,13,False,37.0,31.0,11.0,5.0,0.0,28.0,29.0,3.0,8.0,4.0,1.0,3.0,3.0,1.0,1.0,90.0,43.0,6.9,6.0,55.837085094109,8.0,4.2,6.72,0.5761,0,0.13,0.0,-0.07,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787860,home,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191.0,1731,M,965264,EUR,958176000,D,2,2,False,55.0,45.0,7.0,6.0,1.0,19.0,21.0,26.0,34.0,3.0,,,,,,90.0,75.0,7.0,17.0,251.34471116112,33.0,92.61,25.935,,0,0.25,0.03,-0.25,,5.0,1.0,2.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14787860,home,Bologna,Torbjørn Heggem,torbjorn-heggem,T. Heggem,D,14,192.0,763,M,933264,EUR,916099200,D,14,14,False,73.0,67.0,6.0,5.0,0.0,36.0,38.0,31.0,35.0,8.0,,,,,,90.0,83.0,6.8,6.0,130.24528368354,16.0,58.8,19.95,,1,0.09,0.09,-0.13,,,,1.0,5.0,4.0,5.0,,,,,5.0,,,3.0,,1.0,-0.14,,,,,,,,,,,,,,,,,,
14787860,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4572,M,818481,EUR,898819200,D,26,26,False,79.0,72.0,7.0,4.0,0.0,41.0,44.0,31.0,35.0,8.0,,,,,,90.0,87.0,7.1,7.0,255.79962262839,39.0,142.17,16.17,,1,0.14,0.26,-0.15,,,,,3.0,,6.0,,,,,2.0,,,,1.0,,-0.35,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,
14787860,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188.0,699,M,98212,EUR,751248000,D,22,22,False,56.0,46.0,5.0,3.0,0.0,10.0,16.0,36.0,40.0,3.0,,,,,,90.0,92.0,6.5,19.0,159.20013811961,21.0,13.23,18.27,,1,0.33,-0.28,-0.19,,10.0,5.0,,1.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,,2.0,1.0,-0.09,,,,,1.0,2.0,1.0,,,,,,,,,,,
14787860,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1987,M,907152,EUR,935452800,M,19,19,False,84.0,77.0,7.0,4.0,0.0,26.0,28.0,51.0,56.0,4.0,,,,,,90.0,95.0,7.1,10.0,209.45199529317,31.0,50.61,11.97,,0,0.28,0.16,-0.02,,1.0,,1.0,2.0,2.0,3.0,1.0,,,,2.0,2.0,1.0,,1.0,,,,,,,,,1.0,True,,,,,,,,,,
14787860,home,Bologna,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180.0,1981,M,105905,EUR,1053561600,M,77,77,False,61.0,52.0,6.0,4.0,0.0,17.0,19.0,35.0,42.0,3.0,,,,,,70.0,68.0,6.8,9.0,215.2351610435,26.0,142.065,21.42,,1,-0.02,0.22,0.0,,,,1.0,2.0,3.0,3.0,,,,,2.0,,,2.0,,,-0.04,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,
14787860,home,Bologna,Federico Bernardeschi,federico-bernardeschi,F. Bernardeschi,M,10,185.0,3304,M,294597,EUR,761270400,M,10,10,False,37.0,31.0,3.0,1.0,0.0,6.0,7.0,25.0,30.0,2.0,,,,,,80.0,63.0,7.5,18.0,314.79179092564,31.0,-29.505,29.295,,4,0.7,0.27,-0.07,,9.0,4.0,,1.0,3.0,4.0,,1.0,,2.0,,3.0,2.0,,5.0,,-0.28,,,1.0,1.0,,2.0,,,4.0,,,,,,,,,
14787860,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1393,M,1067204,EUR,1042502400,M,80,80,False,17.0,17.0,1.0,1.0,0.0,10.0,10.0,7.0,7.0,3.0,,,,,,80.0,33.0,6.4,4.0,125.9829056169,11.0,17.325,19.215,,5,0.08,-0.02,-0.13,,,,2.0,,4.0,3.0,,,,,,3.0,3.0,2.0,1.0,2.0,0.0,,1.0,,,,,2.0,,2.0,,,,,,,,,
14787860,home,Bologna,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173.0,2333,M,1065261,EUR,1051660800,M,11,11,False,26.0,25.0,,,0.0,3.0,3.0,22.0,23.0,2.0,,,,,,70.0,59.0,7.4,20.0,248.42864188937,27.0,45.885,18.48,,2,0.03,0.54,-0.03,,9.0,1.0,2.0,1.0,8.0,8.0,,4.0,4.0,,,4.0,2.0,1.0,1.0,1.0,0.27,1.0,1.0,1.0,1.0,1.0,5.0,,,,Jon Rowe,,1.0,1.0,,,,,
14787860,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190.0,2369,M,905381,EUR,965260800,F,24,24,False,11.0,7.0,,,0.0,3.0,6.0,4.0,5.0,,,,,,,70.0,16.0,6.2,6.0,52.384677749539,4.0,-36.645,4.095,,0,-0.22,0.0,0.13,,,,4.0,,4.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14787860,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172.0,3287,M,1162611,EUR,1063929600,F,30,30,True,10.0,7.0,,,0.0,,1.0,7.0,9.0,1.0,,,,,,20.0,18.0,6.6,6.0,32.730019429904,3.0,-16.695,-3.36,,0,0.0,0.08,-0.05,,,,1.0,1.0,4.0,4.0,1.0,3.0,3.0,,,2.0,,1.0,,,,,,,,,1.0,,,,Benjamín Domínguez,,,,,,,,
14787860,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188.0,1344,M,928796,EUR,931996800,M,4,4,True,22.0,18.0,1.0,1.0,0.0,10.0,10.0,8.0,12.0,2.0,,,,,,20.0,26.0,6.9,6.0,64.277354477397,9.0,53.655,10.92,,0,0.26,0.09,0.14,,2.0,,2.0,2.0,3.0,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14787860,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178.0,6549,M,1116577,EUR,1095465600,F,9,9,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,,,20.0,10.0,7.8,3.0,21.048894855232,2.0,-6.93,5.145,,1,0.24,0.02,0.13,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,1.0,1.0,1.0,0.52,,,,,,,,,,Santiago Castro,,,1.0,,,,,
14787860,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188.0,1837,M,826064,EUR,922838400,F,21,21,True,6.0,4.0,,,0.0,,,4.0,6.0,,,,,,,10.0,13.0,6.6,6.0,36.390485887777,5.0,4.725,8.085,,0,0.0,0.04,0.0,,,,,2.0,2.0,3.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14787860,home,Bologna,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185.0,14969,M,45923,EUR,635472000,F,17,17,True,4.0,2.0,2.0,,0.0,1.0,1.0,1.0,3.0,,,,,,,10.0,6.0,6.1,3.0,28.288128988136,2.0,21.0,23.625,,0,-0.21,0.15,-0.05,,,,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,ciroimmobile17,,,,
