match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon,stat_totalOffside
11067596,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,17,17,False,20.0,18.0,7.0,5.0,18.0,18.0,2.0,6.0,1.0,1.0,90.0,27.0,6.4,2.0,0.00011134,0,-0.0052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067596,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,False,51.0,46.0,4.0,2.0,15.0,16.0,40.0,,,,89.0,69.0,6.4,9.0,0.0404528,0,,,,32.0,5.0,1.0,1.0,3.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11067596,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,69.0,67.0,1.0,1.0,38.0,38.0,31.0,1.0,,,90.0,78.0,7.4,2.0,0.0439984,1,,,,29.0,,,1.0,2.0,2.0,6.0,2.0,2.0,,,1.0,1.0,1.0,4.0,3.0,0.0113,0.0568,,,,,,,,,,,,,,,,,,
11067596,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,59.0,56.0,6.0,6.0,28.0,30.0,29.0,2.0,,,89.0,65.0,6.5,3.0,0.023142,0,,,,28.0,,,,,5.0,,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
11067596,home,Flamengo,Filipe Luís,filipe-luis,F. Luís,D,,181,1780,,,26029,EUR,492393600,D,16,16,False,84.0,80.0,5.0,3.0,31.0,33.0,53.0,6.0,,,83.0,92.0,7.1,6.0,0.0441235,0,,,,49.0,2.0,,,,,,,2.0,,,,,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,
11067596,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,85.0,82.0,3.0,3.0,31.0,31.0,54.0,6.0,,,90.0,93.0,6.8,4.0,0.0791514,0,,,,51.0,,,1.0,1.0,5.0,3.0,,2.0,,,2.0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11067596,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,20,20,False,69.0,60.0,5.0,3.0,12.0,13.0,56.0,4.0,,,90.0,85.0,7.6,13.0,0.178459,1,,,,48.0,,,1.0,,5.0,7.0,,1.0,,1.0,1.0,,,2.0,1.0,0.0199,,,,5.0,2.0,,1.0,5.0,4.0,1.0,1.0,3.0,,,,,,,
11067596,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,M,31,31,False,60.0,49.0,5.0,3.0,14.0,17.0,48.0,7.0,,,90.0,82.0,8.4,15.0,0.301878,6,,,,37.0,5.0,2.0,1.0,1.0,4.0,5.0,,1.0,,3.0,2.0,1.0,,1.0,1.0,0.3223,0.7034,,,3.0,,,,2.0,1.0,1.0,2.0,,3.0,1.0,,,,,
11067596,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,False,74.0,67.0,10.0,8.0,12.0,12.0,63.0,6.0,,,90.0,89.0,7.5,12.0,0.572152,5,,,,56.0,1.0,1.0,,,4.0,2.0,,,,,,1.0,,2.0,2.0,0.3487,0.1957,,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,,1.0,,,,
11067596,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,M,11,11,False,38.0,35.0,,,5.0,5.0,34.0,5.0,,,82.0,56.0,6.0,11.0,0.373765,4,,Everton,,30.0,1.0,,1.0,1.0,8.0,5.0,,,,2.0,,2.0,,2.0,1.0,0.3209,0.5746,,,,1.0,1.0,,5.0,,,1.0,1.0,1.0,,2.0,,,,
