match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalClearance,stat_outfielderBlock,player_firstName,player_lastName,stat_clearanceOffLine,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,captain,stat_penaltyWon,stat_goalAssist,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_lastManTackle,stat_errorLeadToAShot
11352616,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,False,19.0,17.0,5.0,3.0,15.0,15.0,2.0,4.0,2.0,1.0,2.0,4.0,90.0,25.0,6.3,2.0,0.0001765,0,-0.1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,62.0,58.0,1.0,,18.0,20.0,43.0,47.0,8.0,,,,87.0,90.0,7.5,10.0,0.295217,3,,5.0,3.0,2.0,1.0,7.0,8.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.347,0.374,5.0,,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,73.0,67.0,1.0,1.0,37.0,41.0,30.0,33.0,7.0,,,,90.0,87.0,7.1,8.0,0.0480032,0,,1.0,,2.0,5.0,3.0,6.0,1.0,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,88.0,85.0,4.0,3.0,42.0,43.0,43.0,45.0,2.0,,,,90.0,97.0,7.3,3.0,0.0241072,0,,,,5.0,,6.0,,,,,,,,,,2.0,,,,,1.0,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,
11352616,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,62.0,61.0,,,18.0,18.0,43.0,44.0,4.0,,,,90.0,74.0,7.4,2.0,0.157625,1,,,,,,3.0,2.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,0.0736,0.1981,5.0,2.0,1.0,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,59.0,56.0,3.0,3.0,22.0,22.0,34.0,37.0,8.0,,,,73.0,66.0,7.1,4.0,0.0392932,0,,,,3.0,1.0,3.0,3.0,,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,100.0,88.0,17.0,14.0,26.0,28.0,62.0,74.0,7.0,,,,90.0,111.0,7.9,14.0,0.138526,3,,2.0,,4.0,,6.0,3.0,2.0,,2.0,2.0,,,1.0,2.0,,1.0,1.0,,,,,0.1727,0.4661,2.0,2.0,,,,,1.0,,,,,,,,,,,,
11352616,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,55.0,42.0,5.0,4.0,7.0,8.0,35.0,49.0,3.0,,,,90.0,73.0,10.0,18.0,0.493488,9,,2.0,,,,3.0,3.0,,1.0,3.0,3.0,,3.0,4.0,2.0,,,,1.0,,2.0,,1.6896,1.9071,5.0,,,,,,,2.0,2.0,,,,,,,,,,
11352616,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,30.0,30.0,,,7.0,7.0,23.0,23.0,1.0,,,,62.0,41.0,7.0,5.0,0.176888,2,,,,1.0,,6.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,3.0,,3.0,,0.1596,0.1595,3.0,,,,,,,,,True,,,,,,,,,
11352616,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,False,39.0,29.0,1.0,1.0,2.0,6.0,29.0,45.0,1.0,,,,90.0,74.0,8.3,26.0,0.31949,4,,12.0,2.0,,,4.0,10.0,,1.0,8.0,6.0,,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,,0.3773,0.0301,4.0,,,,,,,1.0,,,1.0,,,,,,,,
11352616,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,12.0,10.0,,,1.0,1.0,9.0,11.0,1.0,,,,90.0,24.0,6.5,9.0,0.0968799,3,,,,,1.0,2.0,2.0,,,3.0,1.0,2.0,,2.0,1.0,,,,5.0,,,2.0,0.7396,1.4119,4.0,,,Nicolas Jackson,,,,1.0,,,,,,,,,,,
11352616,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,11.0,9.0,,,1.0,1.0,8.0,10.0,1.0,,,,28.0,22.0,7.1,6.0,0.0309783,4,,,,,,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,0.1173,0.0354,1.0,,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,7,7,True,13.0,13.0,,,,,13.0,14.0,,,,,17.0,18.0,7.2,2.0,0.243994,3,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,0.5684,0.2337,1.0,,,,,,,1.0,,,,1.0,,,,,,,
11352616,home,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,True,7.0,5.0,,,1.0,3.0,4.0,4.0,,,,,9.0,9.0,6.6,2.0,0.00649698,1,,,,,,,,,,,,,,,1.0,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,63,63,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Acheampong,,,,,,,,,,,,,,,
11352616,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352616,home,Chelsea,Jimi Tauriainen,jimi-tauriainen,J. Tauriainen,M,42,188,637,M,,1391111,EUR,1078790400,M,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jimi Tauriainen,,,,,,,,,,,,,,,
11352616,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,,,,
11352616,away,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,,888971,EUR,910396800,G,49,49,False,38.0,25.0,30.0,17.0,13.0,15.0,12.0,23.0,18.0,,8.0,11.0,90.0,65.0,10.0,15.0,0.00611259,0,2.8159,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,3.0,2.0,,,
