match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed
10382233,home,FC Volendam,Gaetano Oristanio,,,gaetano-oristanio,G. Oristanio,F,174.0,954,M,965009,EUR,1033171200,F,10,10,False,7.0,3.0,,,1.0,1.0,2.0,6.0,6.0,,,,61.0,21.0,6.7,13.0,2,21,2.0,3.0,8.0,6.0,,,3.0,3.0,5.0,,1.0,1.0,,,,,,1.0,,3.0,1.0,,1.0,,,,,1.0,
10382233,home,FC Volendam,Henk Veerman,Henk,Veerman,henk-veerman,H. Veerman,F,201.0,406,M,313264,EUR,667526400,F,9,9,True,10.0,8.0,2.0,1.0,2.0,2.0,6.0,8.0,2.0,,,,29.0,20.0,6.7,6.0,0,9,,,,1.0,3.0,,,,3.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,
10382233,home,FC Volendam,Walid Ould-Chikh,,,walid-ould-chikh,W. Ould-Chikh,M,186.0,187,M,1066450,EUR,941846400,M,33,33,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,,,,11.0,8.0,6.4,1.0,2,73,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,1.0
10382233,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,184.0,82,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Rob Tol,Rob Tol,,tol-rob,R. Tol,D,,2,M,1470890,EUR,1064016000,D,29,29,True,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,182.0,56,M,318575,EUR,831945600,D,4,4,True,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Givairo Read,,,givairo-read,G. Read,D,175.0,1865,M,1388535,EUR,1149206400,M,27,27,True,,,,,,,,,,,,,,,,,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Flip Klomp,Flip Klomp,,klomp-flip,F. Klomp,D,185.0,11,M,1155369,EUR,1003363200,M,30,30,True,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Florent Sanchez Da Silva,,,sanchez-da-silva-florent,F. S. D. Silva,M,178.0,222,M,1385467,EUR,1049241600,M,12,12,True,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Imran Nazih,Imran Nazih,,imran-nazih,I. Nazih,M,174.0,311,M,1213380,EUR,1138147200,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,home,FC Volendam,Achraf Douiri,Achraf Douiri,,achraf-douiri,A. Douiri,F,180.0,38,M,1084535,EUR,943660800,F,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Kjell Scherpen,,,kjell-scherpen,K. Scherpen,G,205.0,781,M,852394,EUR,948585600,G,16,16,False,29.0,23.0,10.0,4.0,23.0,26.0,,3.0,9.0,,1.0,1.0,90.0,36.0,6.2,6.0,0,37,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Romaric Yapi,,,romaric-yapi,R. Yapi,D,178.0,61,M,927292,EUR,963446400,D,27,27,False,33.0,29.0,4.0,3.0,18.0,21.0,12.0,16.0,1.0,,,,58.0,55.0,7.0,9.0,1,16,1.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,4.0,,1.0,,1.0,4.0,4.0,,,,,1.0,,
10382233,away,Vitesse,Dominik Oroz,,,dominik-oroz,D. Oroz,D,190.0,131,M,874936,EUR,972777600,D,6,6,False,80.0,62.0,16.0,4.0,39.0,45.0,23.0,35.0,8.0,,,,75.0,84.0,6.4,18.0,0,5,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Nicolas Isimat-Mirin,,,nicolas-isimat-mirin,N. Isimat-Mirin,D,189.0,76,M,781556,EUR,690076800,D,29,29,False,77.0,70.0,2.0,,46.0,47.0,24.0,30.0,8.0,,,,90.0,89.0,6.2,10.0,0,,3.0,1.0,4.0,4.0,3.0,,3.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
10382233,away,Vitesse,Maximilian Wittek,,,maximilian-wittek,M. Wittek,D,173.0,158,M,254125,EUR,808963200,D,32,32,False,70.0,60.0,10.0,3.0,24.0,25.0,38.0,57.0,8.0,,,,90.0,102.0,7.0,25.0,2,32,,,4.0,4.0,,1.0,1.0,1.0,,1.0,1.0,,,,,12.0,,1.0,3.0,1.0,4.0,2.0,,1.0,,,2.0,,
10382233,away,Vitesse,Melle Meulensteen,,,melle-meulensteen,M. Meulensteen,M,185.0,201,M,891795,EUR,931046400,M,20,20,False,78.0,66.0,12.0,7.0,30.0,33.0,37.0,46.0,13.0,,,,90.0,92.0,7.2,14.0,2,21,5.0,2.0,7.0,6.0,2.0,,3.0,3.0,,1.0,,,,,,1.0,,1.0,3.0,1.0,1.0,,,1.0,,,1.0,,
10382233,away,Vitesse,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,186.0,1614,M,1046960,EUR,1041292800,M,3,3,False,46.0,36.0,5.0,4.0,16.0,18.0,20.0,28.0,3.0,,,,81.0,58.0,7.0,10.0,1,6,2.0,1.0,4.0,6.0,1.0,,4.0,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
10382233,away,Vitesse,Million Manhoef,,,million-manhoef,M. Manhoef,M,179.0,770,M,961677,EUR,1010016000,M,42,42,False,35.0,26.0,5.0,3.0,8.0,9.0,18.0,30.0,4.0,,,,90.0,67.0,6.2,23.0,2,42,3.0,,10.0,5.0,,,,,4.0,3.0,1.0,1.0,,,,4.0,,1.0,1.0,3.0,4.0,2.0,,1.0,,,,1.0,
10382233,away,Vitesse,Matúš Bero,,,matus-bero,M. Bero,M,181.0,413,M,187207,EUR,810345600,M,21,21,False,42.0,29.0,7.0,4.0,13.0,14.0,16.0,28.0,4.0,,,,90.0,57.0,6.5,19.0,1,19,,,4.0,2.0,,1.0,,,1.0,2.0,2.0,,1.0,,,,,,,2.0,,,,1.0,,True,,,
10382233,away,Vitesse,Gabriel Vidović,,,gabriel-vidovic,G. Vidović,M,180.0,3478,M,1129940,EUR,1070236800,M,10,10,False,31.0,25.0,3.0,1.0,6.0,8.0,19.0,23.0,7.0,,,,81.0,43.0,6.5,12.0,0,10,,,3.0,5.0,,,,,3.0,2.0,,,,,,,,,1.0,3.0,3.0,3.0,,,,,,,
10382233,away,Vitesse,Bartosz Białek,,,bartosz-bialek,B. Białek,F,191.0,1324,M,1005211,EUR,1005436800,F,14,14,False,11.0,6.0,,,2.0,2.0,4.0,9.0,1.0,,,,75.0,25.0,6.7,9.0,5,27,2.0,1.0,6.0,3.0,,,,,,1.0,,,,,,,,3.0,,2.0,3.0,1.0,1.0,1.0,,,,,
10382233,away,Vitesse,Kacper Kozłowski,,,kacper-kozlowski,K. Kozłowski,M,182.0,3151,M,984602,EUR,1066262400,M,17,17,True,19.0,16.0,2.0,2.0,6.0,6.0,10.0,13.0,1.0,,,,32.0,31.0,6.5,9.0,0,10,,,2.0,2.0,,,,,3.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,
10382233,away,Vitesse,Sondre Tronstad,,,sondre-tronstad,S. Trondstad,M,173.0,144,M,228374,EUR,809395200,M,8,8,True,19.0,16.0,,,3.0,4.0,13.0,15.0,2.0,,,,15.0,23.0,6.7,3.0,0,6,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
10382233,away,Vitesse,Simon van Duivenbooden,,,simon-van-duivenbooden,S. v. Duivenbooden,F,190.0,71,M,1129130,EUR,1021075200,F,53,53,True,1.0,1.0,,,,,1.0,1.0,,,,,15.0,4.0,6.4,2.0,0,,6.0,,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Mohamed Sankoh,Mohamed,Sankoh,mohamed-sankoh,M. Sankoh,F,180.0,334,M,982779,EUR,1066262400,F,9,9,True,2.0,,,,,,,2.0,,,,,9.0,3.0,6.5,3.0,0,44,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,178.0,5668,M,1211982,EUR,1081123200,F,26,26,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,,,,9.0,7.0,6.8,1.0,1,26,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
10382233,away,Vitesse,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,188.0,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Daan Reiziger,,,daan-reiziger,D. Reiziger,G,184.0,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Tomáš Hájek,,,tomas-hajek,T. Hájek,D,186.0,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,176.0,358,M,1126966,EUR,1061164800,F,25,25,True,,,,,,,,,,,,,,,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Enzo Cornelisse,,,enzo-cornelisse,E. Cornelisse,M,178.0,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Toni Domgjoni,,,toni-domgjoni,T. Domgjoni,M,177.0,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382233,away,Vitesse,Marco van Ginkel,,,marco-van-ginkel,M. van Ginkel,F,186.0,361,M,112794,EUR,723168000,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
