match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_goals,player_sofascoreId,captain,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork
11369363,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,30.0,19.0,19.0,8.0,13.0,13.0,6.0,17.0,1.0,1.0,2.0,6.0,1.0,5.0,6.0,2.0,90.0,43.0,8.6,11.0,0.00308459,1.0,0,1.1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369363,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,23.0,19.0,2.0,1.0,13.0,14.0,6.0,9.0,,2.0,,,,,,,60.0,33.0,7.0,4.0,0.00541267,,1,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0178,0.1833,,,,,,,,,,,,,,,,,,,,,,
11369363,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,50.0,37.0,11.0,4.0,23.0,28.0,14.0,22.0,2.0,3.0,1.0,8.0,,,,,70.0,59.0,6.5,14.0,0.0518147,,1,,4.0,5.0,,,,,1.0,0.0609,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11369363,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,62.0,53.0,10.0,3.0,39.0,42.0,14.0,20.0,7.0,8.0,8.0,2.0,,,,,90.0,75.0,6.9,10.0,0.00679158,,0,,3.0,6.0,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
11369363,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,False,31.0,27.0,3.0,1.0,15.0,17.0,15.0,17.0,1.0,4.0,5.0,5.0,,,,,90.0,69.0,8.0,17.0,0.2704,2.0,1,,,5.0,1.0,,2.0,2.0,1.0,0.0626,0.4143,,5.0,,,,3.0,3.0,1.0,4.0,1.0,3.0,,,,,,,,,,,
11369363,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,33.0,24.0,2.0,,10.0,12.0,14.0,23.0,1.0,5.0,,5.0,,,,,90.0,52.0,7.5,14.0,0.0228743,,2,,5.0,10.0,1.0,1.0,1.0,1.0,3.0,0.2616,0.3345,,,2.0,,,2.0,,1.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,
11369363,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,31.0,23.0,4.0,1.0,13.0,17.0,10.0,14.0,3.0,3.0,1.0,6.0,,,,,90.0,36.0,6.3,11.0,0.0223375,,0,,2.0,6.0,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,martin_zubimendi,,,,,,
11369363,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,46.0,32.0,1.0,,14.0,17.0,18.0,29.0,8.0,18.0,4.0,11.0,,,,,90.0,69.0,8.0,17.0,0.281821,3.0,0,,3.0,8.0,,2.0,4.0,3.0,6.0,,,,1.0,1.0,,,,,,3.0,,1.0,2.0,1.0,,,mikelmerino,,,,,,
11369363,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,False,11.0,9.0,1.0,,3.0,3.0,6.0,9.0,,1.0,,1.0,,,,,45.0,20.0,6.6,7.0,0.00763729,,2,,1.0,3.0,,,,,1.0,0.0652,,1.0,2.0,,Arsen Zakharyan,,1.0,,1.0,1.0,,,,,1.0,,zaha47,,,,,,
11369363,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,False,15.0,9.0,1.0,,4.0,6.0,5.0,9.0,3.0,4.0,,5.0,,,,,60.0,27.0,6.5,13.0,0.0117982,,2,,1.0,8.0,1.0,,1.0,1.0,,0.2191,0.5918,,2.0,2.0,,,,,3.0,2.0,,,,,1.0,,,,,,,,
11369363,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,20.0,16.0,,,7.0,7.0,9.0,14.0,,2.0,,3.0,,,,,84.0,30.0,6.1,9.0,0.0392996,,2,,1.0,5.0,2.0,,,,1.0,0.4965,1.5357,,2.0,1.0,,,1.0,,1.0,2.0,,,1.0,1.0,,,mikel10oyar,True,2.0,1.0,,,
11369363,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,15.0,9.0,2.0,,3.0,4.0,6.0,11.0,,2.0,,3.0,,,,,45.0,27.0,6.7,12.0,0.0200298,1.0,2,,,5.0,,,1.0,1.0,,0.1002,,,1.0,,,,,,2.0,3.0,,,1.0,1.0,2.0,,,,,,1.0,,
11369363,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,True,18.0,14.0,2.0,1.0,8.0,10.0,6.0,9.0,2.0,3.0,3.0,3.0,,,,,30.0,32.0,6.8,9.0,0.101315,1.0,0,,2.0,3.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,hamarintos27,,,,,,
11369363,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,True,7.0,5.0,1.0,1.0,2.0,3.0,5.0,7.0,1.0,2.0,,1.0,,,,,30.0,17.0,7.3,7.0,0.41869,2.0,1,,,1.0,,,,,1.0,0.0654,,,2.0,,,,3.0,2.0,,1.0,,,,,1.0,,KuboTake,,,,2.0,1.0,
