match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_goalAssist
10583870,home,Al-Hilal,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400,G,1,1,False,True,24.0,16.0,10.0,2.0,15.0,15.0,1.0,9.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,90.0,34.0,6.5,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,178.0,8457,M,966849,EUR,932256000,D,66,66,False,,42.0,36.0,3.0,2.0,14.0,15.0,23.0,29.0,4.0,4.0,1.0,,6.0,,,,,,90.0,62.0,6.5,14.0,0,,,23,s.abdulhamed66,2.0,1.0,7.0,1.0,3.0,3.0,3.0,4.0,1.0,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,185.0,103,M,791561,EUR,656726400,D,70,70,False,,36.0,33.0,3.0,3.0,15.0,17.0,18.0,19.0,3.0,1.0,1.0,4.0,5.0,,,,,,90.0,51.0,7.3,3.0,0,,,70,,,,,,1.0,,,,1.0,1.0,1.0,5.0,,,,,,,,,,,,
10583870,home,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,182.0,1057,M,1138857,EUR,627609600,D,5,5,False,,50.0,47.0,3.0,2.0,21.0,23.0,26.0,27.0,4.0,,,3.0,9.0,,,,,,90.0,61.0,7.1,3.0,0,,,3,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,2.0,,,,,,,,,,,
10583870,home,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,170.0,585,M,981158,EUR,926899200,D,88,88,False,,30.0,29.0,1.0,,6.0,6.0,23.0,26.0,1.0,3.0,,1.0,4.0,,,,,,63.0,48.0,6.2,8.0,0,Hamad,Al Yami,88,,2.0,,5.0,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
10583870,home,Al-Hilal,Moussa Marega,moussa-marega,M. Marega,F,183.0,1093,M,298300,EUR,671587200,M,17,17,False,,16.0,11.0,,,2.0,5.0,9.0,12.0,5.0,3.0,,,3.0,,,,,,90.0,36.0,6.3,15.0,6,,,7,,1.0,,6.0,,1.0,1.0,5.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,
10583870,home,Al-Hilal,Matheus Pereira,matheus-pereira,M. Pereira,M,175.0,14140,M,377238,EUR,831254400,M,15,15,False,,59.0,50.0,4.0,2.0,19.0,19.0,33.0,46.0,3.0,3.0,1.0,,4.0,,,,,,90.0,80.0,6.6,19.0,5,,,10,matheus_pereira,6.0,2.0,6.0,2.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,,,,2.0,,3.0,,,,,
10583870,home,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,176.0,163,M,160925,EUR,712800000,M,8,8,False,,43.0,40.0,1.0,1.0,23.0,26.0,17.0,17.0,3.0,1.0,,,6.0,,,,,,57.0,50.0,7.2,4.0,0,,,14,,,,2.0,1.0,2.0,1.0,,,2.0,,,2.0,1.0,,,,,,,,,,,
10583870,home,Al-Hilal,André Carrillo,andre-carrillo,A. Carrillo,M,180.0,14534,M,115182,EUR,676857600,M,19,19,False,,61.0,55.0,6.0,6.0,20.0,22.0,37.0,43.0,2.0,1.0,,,5.0,,,,,,77.0,75.0,7.6,11.0,0,,,19,18andrecarrillo,4.0,2.0,2.0,,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,,
10583870,home,Al-Hilal,Michael,michael,Michael,M,166.0,9025,M,878084,EUR,826588800,M,96,96,False,,24.0,17.0,,,2.0,2.0,18.0,29.0,5.0,9.0,3.0,1.0,3.0,,,,,,90.0,59.0,6.9,22.0,5,,,96,Michael19,7.0,3.0,9.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,
10583870,home,Al-Hilal,Odion Ighalo,odion-ighalo,O. Ighalo,F,183.0,2180,M,29774,EUR,613958400,F,9,9,False,,9.0,9.0,,,5.0,5.0,4.0,4.0,6.0,2.0,1.0,1.0,1.0,,,,,,90.0,25.0,6.8,4.0,3,,,,,,,6.0,,,,3.0,1.0,,2.0,,2.0,3.0,4.0,,,3.0,,,,,,,
10583870,home,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,178.0,1153,M,872607,EUR,914025600,M,16,16,True,,35.0,32.0,1.0,1.0,9.0,9.0,24.0,28.0,2.0,3.0,1.0,1.0,4.0,,,,,,33.0,45.0,6.4,8.0,0,,,16,,2.0,1.0,3.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,173.0,281,M,804096,EUR,716515200,D,2,2,True,,31.0,28.0,2.0,1.0,10.0,10.0,19.0,28.0,5.0,2.0,1.0,,6.0,,,,,,27.0,52.0,7.1,10.0,0,,,2,,7.0,1.0,1.0,,3.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,
10583870,home,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,185.0,1411,M,915991,EUR,937094400,F,14,14,True,,14.0,9.0,2.0,2.0,1.0,2.0,8.0,13.0,2.0,2.0,1.0,,,,,,,,13.0,20.0,6.8,9.0,0,,,9,,1.0,,2.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,
10583870,home,Al-Hilal,Habib Al-Wutaian,habib-al-wutaian,H. Al-Wutaian,G,183.0,101,M,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Hyun Soo Jang,hyun-soo-jang,H. S. Jang,D,187.0,185,M,160875,EUR,686016000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,170.0,376,M,818840,EUR,781833600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,88,,,,,,,,,,,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,175.0,850,M,1106234,EUR,1056067200,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,Musab Fahz Aljuwayr,,10,,,,,,,,,,,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,167.0,790,M,1134261,EUR,1027382400,F,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,0,Mohammed Al-Qahtani,,15,,,,,,,,,,,,,,,,,,,,,,,,,
10583870,home,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,184.0,1112,M,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
