match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bigChanceMissed,captain,stat_totalOffside
12450998,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,True,25.0,23.0,1.0,,0.0,8.0,8.0,17.0,19.0,,,,,45.0,34.0,6.6,3.0,0.0867104,0,,,,5.0,,1.0,,3.0,,,,2.0,,2.0,2.0,2.0,3.0,2.0,,,1.0,,,,,1.0,,,,,,
12450998,home,Angers,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183,1385,M,,842400,EUR,730944000,M,20,20,True,12.0,11.0,,,0.0,4.0,4.0,7.0,12.0,2.0,,,,16.0,24.0,7.0,7.0,0.00248342,1,,,,2.0,,,0.0415,4.0,,2.0,1.0,,1.0,,4.0,,,,,,1.0,1.0,,,,2.0,1.0,1.0,0.0669,,,1.0
12450998,home,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,,880775,EUR,921110400,F,7,7,True,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,16.0,6.0,6.7,1.0,5.367e-05,1,,,,2.0,1.0,1.0,0.1609,2.0,,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,
12450998,home,Angers,Justin-Noel Kalumba,kalumba-justin-noel,J. Kalumba,M,30,182,201,M,,1484974,EUR,1103932800,F,17,17,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,,11.0,12.0,6.4,4.0,0.00279125,1,,,,2.0,,,0.0177,,2.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,
12450998,home,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187,122,M,,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,home,Angers,Marius Courcoul,courcoul-marius,M. Courcoul,D,5,182,146,M,,1506932,EUR,1167609600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,Marius Courcoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,home,Angers,Joseph Lopy,joseph-lopy,J. Lopy,M,,181,146,M,,187993,EUR,700617600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,,209768,EUR,545443200,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,away,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,,123226,EUR,649814400,G,1,1,False,24.0,17.0,12.0,6.0,0.0,14.0,15.0,3.0,9.0,10.0,2.0,1.0,2.0,90.0,34.0,6.9,7.0,0.0004166,0,0.1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,away,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,,54308,EUR,663897600,D,7,7,False,27.0,24.0,2.0,2.0,0.0,12.0,12.0,14.0,19.0,1.0,,,,90.0,43.0,6.7,7.0,0.0982774,0,,,,4.0,,2.0,,3.0,,2.0,1.0,2.0,1.0,1.0,4.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,
12450998,away,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,,1035988,EUR,1018569600,D,93,93,False,7.0,6.0,1.0,1.0,0.0,5.0,6.0,1.0,1.0,1.0,,,,16.0,9.0,3.0,1.0,0.00031739,0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,
12450998,away,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,,287887,EUR,806025600,D,4,4,False,70.0,63.0,4.0,1.0,0.0,36.0,38.0,27.0,32.0,1.0,,,,90.0,78.0,6.8,8.0,0.00547844,2,,,,3.0,1.0,3.0,0.0931,2.0,,,,4.0,,1.0,,,,2.0,,1.0,,,1.0,,,,,1.0,,,,
12450998,away,Le Havre,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,,788170,EUR,852249600,D,97,97,False,16.0,16.0,,,0.0,9.0,9.0,7.0,7.0,2.0,,,,28.0,20.0,6.6,2.0,0.00327396,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,
12450998,away,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,,980406,EUR,1010966400,M,6,6,False,54.0,49.0,8.0,5.0,0.0,30.0,32.0,19.0,22.0,3.0,,,,90.0,67.0,7.0,5.0,0.0119767,0,,,,2.0,,1.0,,2.0,,,,9.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,
12450998,away,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,,1035986,EUR,1001289600,M,10,10,False,12.0,9.0,,,1.0,4.0,5.0,6.0,10.0,3.0,,,,90.0,28.0,7.2,8.0,0.217637,2,,,,1.0,1.0,,0.108,4.0,,,,2.0,2.0,2.0,3.0,1.0,1.0,,1.0,,,,1.0,,,2.0,1.0,3.0,,,,
12450998,away,Le Havre,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187,449,M,,1402751,EUR,1108512000,M,34,34,False,28.0,27.0,1.0,1.0,0.0,8.0,8.0,19.0,20.0,4.0,,,,70.0,39.0,7.0,3.0,0.0244794,0,,Mahamadou Diawara,,4.0,,2.0,,3.0,,2.0,,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,3.0,2.0,,,,,
12450998,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,,1000442,EUR,1014595200,M,8,8,False,28.0,25.0,4.0,2.0,0.0,11.0,11.0,14.0,17.0,2.0,,,,84.0,37.0,7.1,3.0,0.162967,1,,,,8.0,,5.0,0.0443,5.0,,,,2.0,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,,1.0,4.0,2.0,,0.0657,,,
12450998,away,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,,1463265,EUR,1047427200,M,21,21,False,18.0,13.0,,,0.0,3.0,3.0,10.0,18.0,,,,,45.0,27.0,7.4,8.0,0.648145,0,,Antoine Joujou,,,,,,4.0,,3.0,3.0,1.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,
12450998,away,Le Havre,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1936,M,,1143587,EUR,731289600,F,99,99,False,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,2.0,,,,70.0,18.0,6.4,1.0,0.00104308,5,,,,5.0,1.0,2.0,1.6155,4.0,,,,1.0,1.0,1.0,,,1.0,3.0,,,2.0,3.0,1.0,,,,,,0.9112,2.0,,
12450998,away,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,,1397882,EUR,893721600,D,18,18,True,43.0,38.0,4.0,3.0,0.0,22.0,26.0,19.0,25.0,4.0,,,,62.0,71.0,7.3,14.0,0.295441,0,,Yanis Zouaoui,,1.0,,1.0,,1.0,,,,4.0,,3.0,8.0,3.0,,,,,,,,,3.0,1.0,,1.0,,,,
12450998,away,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,,1001458,EUR,971136000,F,45,45,True,10.0,5.0,1.0,,0.0,1.0,1.0,4.0,9.0,4.0,,,,45.0,25.0,6.6,10.0,0.00294105,2,,,,8.0,1.0,1.0,0.0669,8.0,1.0,5.0,2.0,1.0,2.0,,,,2.0,4.0,,,2.0,,1.0,,1.0,,,1.0,,,,
12450998,away,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,,992026,EUR,1008028800,M,19,19,True,6.0,5.0,1.0,,0.0,4.0,5.0,1.0,1.0,2.0,,,,20.0,9.0,6.6,1.0,0.00100246,0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,
12450998,away,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,28,28,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,20.0,8.0,7.0,3.0,2.736e-05,1,,,,4.0,,,0.1429,2.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,0.9589,,,
12450998,away,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,,785518,EUR,722304000,D,22,22,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,10.0,5.0,6.4,,1.37e-05,0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
12450998,away,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,,798306,EUR,765676800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,away,Le Havre,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,,1824137,EUR,1031529600,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,away,Le Havre,Alois Confais,confais-alois,A. Confais,M,27,174,36,M,,794374,EUR,842054400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450998,away,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,,880765,EUR,882921600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
