match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_goodHighClaim,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside
10407174,home,KV Oostende,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,False,19.0,12.0,11.0,4.0,12.0,15.0,4.0,6.0,1.0,2.0,1.0,1.0,90.0,25.0,5.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407174,home,KV Oostende,Fanos Katelaris,,,fanos-katelaris,F. Katelaris,D,23,186,70,M,282129,EUR,841017600,D,5,5,False,51.0,44.0,11.0,7.0,28.0,29.0,24.0,3.0,,,,,76.0,61.0,6.9,9.0,0,16.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10407174,home,KV Oostende,Zech Medley,,,zech-medley,Z. Medley,D,3,195,94,M,960257,EUR,963100800,D,3,3,False,36.0,32.0,8.0,5.0,16.0,19.0,17.0,7.0,,,,,90.0,51.0,6.5,4.0,1,16.0,,,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10407174,home,KV Oostende,Osaze Urhoghide,,,osaze-urhoghide,O. Urhoghide,D,3,188,129,M,915129,EUR,962668800,D,2,2,False,53.0,49.0,5.0,5.0,36.0,37.0,16.0,4.0,,,,,90.0,70.0,6.7,7.0,0,13.0,,2.0,4.0,5.0,4.0,4.0,1.0,1.0,,3.0,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
10407174,home,KV Oostende,Brecht Capon,,,brecht-capon,B. Capon,D,,179,7,,42106,EUR,577670400,M,27,27,False,18.0,11.0,,,4.0,4.0,17.0,2.0,,,,,62.0,36.0,6.6,11.0,2,7.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,True,2.0,,,,,,,,,,,
10407174,home,KV Oostende,Cameron McGeehan,,,cameron-mcgeehan,C. McGeehan,M,8,180,57,M,149817,EUR,797126400,M,8,8,False,35.0,25.0,2.0,,18.0,19.0,16.0,4.0,,,,,76.0,42.0,6.7,11.0,0,7.0,,3.0,4.0,4.0,,1.0,3.0,3.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
10407174,home,KV Oostende,Alfons Amade,,,alfons-amade,A. Amade,M,14,172,403,M,836701,EUR,942364800,M,23,23,False,53.0,40.0,7.0,4.0,21.0,26.0,27.0,10.0,,,,,90.0,70.0,6.5,17.0,1,19.0,,,4.0,4.0,,4.0,3.0,2.0,2.0,,1.0,,2.0,,,3.0,,,1.0,1.0,,,,,,,,,
10407174,home,KV Oostende,Théo Ndicka Matam,,,theo-ndicka-matam,T. N. Matam,D,,169,57,M,963070,EUR,956188800,M,7,7,False,27.0,19.0,1.0,,10.0,13.0,18.0,4.0,,,,,62.0,45.0,6.3,17.0,0,10.0,4.0,1.0,5.0,,,3.0,,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,,,,,,,
10407174,home,KV Oostende,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,425,M,356024,EUR,859507200,F,68,68,False,40.0,29.0,,,9.0,10.0,33.0,10.0,,,,,90.0,62.0,7.4,24.0,3,20.0,3.0,4.0,10.0,5.0,,,,,,1.0,1.0,,,3.0,2.0,4.0,,,2.0,,,5.0,2.0,1.0,,,,,
10407174,home,KV Oostende,Fraser Hornby,,,fraser-hornby,F. Hornby,F,9,195,394,M,914877,EUR,937180800,F,9,9,False,8.0,4.0,,,1.0,1.0,9.0,2.0,,,,,41.0,14.0,6.7,6.0,1,3.0,2.0,,,4.0,,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10407174,home,KV Oostende,Tatsuhiro Sakamoto,,,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,978,M,978927,EUR,845942400,F,18,18,False,35.0,26.0,1.0,1.0,6.0,8.0,34.0,5.0,,,,,90.0,49.0,7.3,18.0,0,21.0,7.0,1.0,4.0,4.0,,1.0,,,2.0,3.0,,,,,,1.0,,,1.0,3.0,1.0,1.0,,,1.0,,,,
10407174,home,KV Oostende,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,99,M,1122525,EUR,1017014400,F,90,90,True,13.0,11.0,,,4.0,4.0,9.0,8.0,,,,,49.0,22.0,6.7,4.0,2,7.0,,,3.0,5.0,,,2.0,2.0,1.0,1.0,,,,,,,,1.0,2.0,,,2.0,1.0,,,,,,
10407174,home,KV Oostende,Siebe Wylin,,,wylin-siebe,S. Wylin,D,96,180,59,M,1146792,EUR,1053993600,D,36,36,True,8.0,6.0,2.0,2.0,3.0,3.0,8.0,1.0,,,,,28.0,14.0,5.9,5.0,0,3.0,3.0,,2.0,1.0,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10407174,home,KV Oostende,Indy Boonen,,,indy-boonen,I. Boonen,M,25,173,46,M,839637,EUR,915408000,M,11,11,True,11.0,7.0,2.0,,2.0,4.0,7.0,3.0,,,,,28.0,22.0,6.5,6.0,0,5.0,,,1.0,5.0,,,2.0,2.0,,,,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,
10407174,home,KV Oostende,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,D,19,19,True,5.0,3.0,,,2.0,3.0,2.0,,,,,,14.0,8.0,5.8,3.0,0,1.0,,,1.0,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10407174,home,KV Oostende,Adedapo Awokoya-Mebude,,,awokoya-mebude-adedapo,A. Awokoya-Mebude,F,62,189,47,M,984860,EUR,996364800,F,14,14,True,2.0,1.0,,,,,2.0,1.0,,,,,14.0,8.0,6.6,2.0,0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
10407174,home,KV Oostende,Dillon Phillips,,,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407174,home,KV Oostende,Nick Bätzner,,,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407174,away,Royale Union Saint-Gilloise,Anthony Moris,,,anthony-moris,A. Moris,G,49,184,298,M,39457,EUR,641347200,G,49,49,False,39.0,33.0,20.0,15.0,27.0,32.0,7.0,12.0,1.0,2.0,,,90.0,49.0,6.7,6.0,0,6.0,,,,,,,,,,,,,,,,,True,,,1.0,,,,,,1.0,,,
