match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_totalOffside,stat_penaltyConceded,stat_bigChanceMissed,stat_interceptionWon,stat_keyPass,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId
11067423,home,Goiás,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,False,9.0,5.0,,,2.0,3.0,3.0,6.0,,1.0,,,,,45.0,21.0,6.5,11.0,0.0,0.0,0.0459485,0,,,,,,,4.0,1.0,,2.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,
11067423,home,Goiás,Bruno Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,True,10.0,6.0,,,4.0,6.0,2.0,4.0,1.0,5.0,,,,,45.0,24.0,6.9,7.0,0.0,0.0,0.00340048,0,,Bruno,Santos,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
11067423,home,Goiás,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,10.0,8.0,1.0,1.0,3.0,3.0,5.0,9.0,1.0,5.0,,,,,45.0,23.0,6.6,9.0,0.0,0.0,0.0084219,0,,,,2.0,2.0,1.0,8.0,5.0,3.0,1.0,4.0,2.0,,,2.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,,
11067423,home,Goiás,Pedrinho,pedro-junqueira,Pedrinho,M,17,182,140,M,1217904,EUR,1080000000,F,31,31,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,15.0,2.0,6.4,1.0,0.0,0.0,0.00021234,0,,Pedro,Junqueira de Oliveira,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11067423,home,Goiás,Dodô,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,,,,,,,,,,,,,,15.0,,6.4,,0.0,0.0,0.0,0,,Dodô,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11067423,home,Goiás,Sidimar,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,1.0,,,,,,11.0,2.0,6.5,,0.0,0.0,0.0,0,,,,,1.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11067423,home,Goiás,Matheus Alves,matheus-alves,M. Alves,G,94,189,23,M,795293,EUR,787449600,G,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,home,Goiás,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,home,Goiás,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,home,Goiás,Felipe,felipe,Felipe,M,,184,112,M,870853,EUR,765936000,M,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,home,Goiás,Eduardo Simioni,eduardo-simioni,Simioni,M,5,182,13,M,1468272,EUR,1051747200,F,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,home,Goiás,Fellipe Bastos,fellipe-bastos,F. Bastos,M,,178,60,,42109,EUR,633830400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,home,Goiás,Lucas Emmanuel,emmanuel-lucas,L. Emmanuel,F,79,185,14,M,1106773,EUR,991785600,F,79,79,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,19.0,10.0,13.0,4.0,6.0,8.0,4.0,11.0,,6.0,2.0,,2.0,,90.0,27.0,6.3,9.0,0.0,0.0,0.00104331,0,0.1367,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11067423,away,Botafogo,Leonel Di Plácido,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,False,52.0,36.0,9.0,1.0,17.0,21.0,19.0,33.0,1.0,4.0,,,,,90.0,76.0,6.2,23.0,0.0,0.0,0.0731406,0,,,,2.0,,2.0,5.0,6.0,2.0,,4.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,
11067423,away,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,38.0,34.0,5.0,1.0,29.0,29.0,5.0,9.0,9.0,5.0,,,,,90.0,49.0,6.5,4.0,0.0,0.0,0.00313759,0,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11067423,away,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,4,4,False,37.0,31.0,7.0,3.0,21.0,23.0,10.0,14.0,3.0,4.0,,,,,84.0,44.0,6.2,6.0,0.0,0.0,0.00507744,0,,,,,3.0,1.0,4.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11067423,away,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,43.0,32.0,8.0,5.0,13.0,17.0,22.0,36.0,4.0,6.0,,,,,90.0,85.0,7.5,21.0,0.0837,0.0,0.10931,3,,,,10.0,1.0,2.0,6.0,11.0,2.0,1.0,2.0,2.0,,,7.0,3.0,,,2.0,True,,,,,2.0,4.0,3.0,,,3.0,,,,
11067423,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,60.0,50.0,5.0,3.0,28.0,34.0,22.0,26.0,1.0,11.0,,,,,90.0,69.0,6.4,13.0,0.0642,0.0,0.0155905,1,,,,,1.0,2.0,4.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,
11067423,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,18.0,17.0,2.0,1.0,5.0,5.0,13.0,14.0,,3.0,,,,,63.0,27.0,6.7,2.0,0.0674,0.0,0.0981625,1,,,,1.0,1.0,,4.0,5.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,
11067423,away,Botafogo,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,M,10,10,False,14.0,12.0,,,5.0,5.0,7.0,9.0,,2.0,,,,,52.0,26.0,7.1,4.0,0.0228,0.0,0.00507589,1,,,,,1.0,,3.0,7.0,1.0,,2.0,1.0,,,4.0,3.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,1.0,
11067423,away,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,False,25.0,17.0,2.0,2.0,8.0,8.0,9.0,20.0,,5.0,,,,,90.0,38.0,6.9,13.0,0.0,0.0,0.0647637,0,,,,3.0,2.0,3.0,4.0,9.0,,,2.0,1.0,,,,,1.0,5.0,1.0,,,,,,1.0,1.0,,,,,,,,
11067423,away,Botafogo,Victor Sá,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,M,7,7,False,20.0,16.0,,,4.0,4.0,12.0,17.0,,2.0,,,,,63.0,31.0,6.5,8.0,0.0692,0.0,0.0770229,1,,,,1.0,3.0,1.0,9.0,6.0,1.0,1.0,,,,,3.0,3.0,2.0,2.0,4.0,,,1.0,,,,,1.0,,,,,,,
11067423,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,28.0,14.0,1.0,1.0,3.0,4.0,11.0,25.0,1.0,4.0,,,,,90.0,57.0,6.9,27.0,1.0708,0.9871,0.0272527,6,,,,1.0,1.0,2.0,10.0,7.0,1.0,2.0,6.0,1.0,1.0,1.0,,,5.0,4.0,1.0,,,1.0,,,,1.0,3.0,,,,,2.0,,tiquinho_soares_29
11067423,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,True,9.0,7.0,,,1.0,2.0,6.0,7.0,,2.0,,,,,38.0,25.0,6.7,6.0,0.0293,0.0,0.050565,1,,,,,1.0,1.0,7.0,7.0,,,5.0,2.0,,,2.0,2.0,,2.0,3.0,,,,,,,1.0,1.0,,,,,,,
11067423,away,Botafogo,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,14.0,13.0,1.0,1.0,2.0,2.0,11.0,15.0,,2.0,,,,,27.0,23.0,6.3,7.0,0.1682,0.3457,0.0162292,3,,,,3.0,1.0,,6.0,,,3.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,2.0,,
11067423,away,Botafogo,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,16.0,13.0,,,3.0,5.0,10.0,12.0,,1.0,,,,,27.0,19.0,6.7,5.0,0.0,0.0,0.0194572,0,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,1.0,,,,,,15.0,2.0,6.5,,0.0,0.0,2.7e-07,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Douglas Borges,douglas-borges,D. Borges,G,1,186,39,M,867883,EUR,638755200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Joel Carli,joel-carli,Joel Carli,D,3,193,67,,122716,EUR,530064000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Philipe Sampaio,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Raí,rai,Raí,M,10,171,419,M,1175321,EUR,1019347200,M,75,75,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Raí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,João Pedro Galvão,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067423,away,Botafogo,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Janderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
