match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_totalContest,stat_wonContest,stat_totalCross,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
11388471,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,False,13.0,10.0,1.0,1.0,,,10.0,13.0,,3.0,,,,,62.0,19.0,6.5,7.0,0.252676,0,,1.0,,3.0,2.0,,1.0,,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,True,20.0,10.0,6.0,,1.0,3.0,9.0,18.0,1.0,2.0,,,,,45.0,42.0,6.8,15.0,0.00945655,1,,,6.0,2.0,8.0,,,,,,1.0,,,,,1.0,,1.0,2.0,,1.0,,,0.0469,,,,1.0,,,,,,
11388471,home,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190,162,M,875437,EUR,880934400,M,16,16,True,10.0,1.0,1.0,,1.0,2.0,,9.0,,2.0,,,,,45.0,25.0,6.5,15.0,0.00011419,1,,2.0,2.0,5.0,4.0,,,,1.0,,,3.0,,,,1.0,,1.0,2.0,,1.0,,,0.0624,,,,,,,1.0,,,
11388471,home,Almere City FC,Jason van Duiven,jason-van-duiven,J. v. Duiven,F,9,175,432,M,1195745,EUR,1109203200,F,7,7,True,6.0,2.0,,,1.0,1.0,1.0,5.0,,3.0,,,,,28.0,15.0,6.5,9.0,0.00157431,1,,4.0,3.0,7.0,3.0,,,,1.0,,,3.0,Jason van Duiven,,,,,,,,2.0,,,0.0211,,,,,,,1.0,,,
11388471,home,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,29,186,89,M,857762,EUR,892080000,F,11,11,True,11.0,9.0,,,1.0,1.0,8.0,10.0,1.0,2.0,,,,,28.0,20.0,6.6,6.0,0.0184194,1,,1.0,1.0,5.0,2.0,,,,1.0,,,1.0,,,,2.0,,,1.0,,1.0,,,0.0373,,,,1.0,,,,,,
11388471,home,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,66340,EUR,721094400,G,18,18,True,5.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,,,,,,,13.0,5.0,6.6,3.0,0.00081031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,52,52,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Loïc Mbe Soh,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Milan Corryn,milan-corryn,M. Corryn,M,,179,35,M,826173,EUR,923184000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Danny Post,danny-post,D. Post,M,8,189,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,home,Almere City FC,Faiz Mattoir,mattoir-faiz,F. Mattoir,F,24,164,48,M,1007838,EUR,963360000,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,28.0,15.0,22.0,9.0,9.0,11.0,6.0,17.0,1.0,13.0,2.0,,1.0,,90.0,36.0,6.6,13.0,0.0031201,0,-0.6637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,37.0,24.0,7.0,2.0,12.0,19.0,12.0,18.0,6.0,4.0,,,,,89.0,65.0,6.8,18.0,0.0500169,0,,2.0,,6.0,3.0,1.0,2.0,2.0,3.0,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
11388471,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,49.0,28.0,18.0,8.0,19.0,26.0,9.0,23.0,3.0,4.0,,,,,90.0,62.0,7.1,22.0,0.00870991,1,,4.0,5.0,6.0,12.0,,5.0,4.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,0.1111,,,,1.0,,,,,,
11388471,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,32.0,23.0,10.0,4.0,16.0,21.0,7.0,11.0,4.0,4.0,,,,,90.0,43.0,6.6,10.0,0.00433748,0,,5.0,4.0,5.0,6.0,,1.0,,,,,1.0,,,True,,,,1.0,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,35.0,18.0,11.0,2.0,8.0,14.0,10.0,25.0,2.0,4.0,,,,,90.0,56.0,6.9,24.0,0.0294892,1,,2.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,4.0,2.0,1.0,,,,0.0201,,,,,,,1.0,,,
11388471,away,FC Utrecht,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,M,34,34,False,42.0,23.0,9.0,4.0,9.0,17.0,14.0,25.0,4.0,6.0,,,,,90.0,62.0,6.6,20.0,0.0332733,1,,1.0,4.0,4.0,6.0,3.0,2.0,1.0,3.0,,,1.0,Ryan Flamingo,,,,,,,,,,,0.0402,,,,1.0,,,,,,
11388471,away,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,24.0,13.0,5.0,1.0,3.0,5.0,10.0,21.0,,2.0,,,,,71.0,33.0,7.1,14.0,0.730844,0,,2.0,3.0,3.0,6.0,,,,,,,,,,,,,2.0,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,
11388471,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,False,18.0,12.0,2.0,2.0,4.0,7.0,8.0,12.0,,5.0,,,,,71.0,27.0,6.3,10.0,0.0151745,2,,3.0,1.0,8.0,3.0,,2.0,,3.0,1.0,,2.0,,,,,,1.0,,,1.0,2.0,,0.2356,0.5449,,,,,,,,1.0,
11388471,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,32.0,19.0,8.0,,8.0,12.0,11.0,25.0,3.0,4.0,,,,,90.0,55.0,6.6,22.0,0.0239489,1,,3.0,4.0,4.0,7.0,1.0,3.0,,,,,3.0,,,,,,5.0,,1.0,1.0,,,0.0417,,,,1.0,,,,,,
11388471,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,29.0,19.0,3.0,2.0,6.0,8.0,15.0,29.0,,2.0,,,,,89.0,45.0,6.7,20.0,0.701444,1,,1.0,,6.0,,1.0,,,1.0,2.0,,2.0,,,,1.0,,8.0,,2.0,1.0,,,0.0265,,,2.0,1.0,,,,,,
11388471,away,FC Utrecht,Sam Lammers,sam-lammers,S. Lammers,F,10,191,842,M,804901,EUR,862358400,F,9,9,False,23.0,13.0,,,,2.0,13.0,21.0,,1.0,,,,,90.0,43.0,7.7,17.0,0.106469,5,,1.0,5.0,7.0,10.0,,,,2.0,2.0,1.0,5.0,,,,1.0,1.0,,4.0,,2.0,2.0,,0.9986,0.6683,,,1.0,1.0,1.0,2.0,,,
11388471,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,True,3.0,2.0,,,,,2.0,4.0,,,,,,,19.0,5.0,6.4,2.0,0.00960057,0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,F,11,11,True,6.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,,2.0,,,,,19.0,11.0,6.6,3.0,0.00389278,0,,1.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Niklas Vesterlund,niklas-vesterlund,N. B. V. Nielsen,D,23,185,77,M,837010,EUR,928627200,D,23,23,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,1.0,10.0,,3.0,0.00435687,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,37,37,True,2.0,1.0,,,,,1.0,2.0,,,,,,,1.0,3.0,,2.0,0.00026783,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Andreas Dithmer,andreas-dithmer,A. Dithmer,G,26,198,52,M,1126855,EUR,1122854400,G,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Joshua Mukeh,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Joshua Mukeh,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zidaneiqbal
11388471,away,FC Utrecht,Adrian Blake,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Adrian Blake,,,,,,,,,,,,,,,,,,,,,
11388471,away,FC Utrecht,Jesse van de Haar,jesse-van-de-haar,J. v. d. Haar,F,15,184,117,M,1442185,EUR,1106697600,F,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jesse van de Haar,,,,,,,,,,,,,,,,,,,,,
