match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_wonContest,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_penaltyWon,stat_accurateCross,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_penaltyFaced,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded,stat_lastManTackle,stat_goalAssist,stat_totalOffside
11396430,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,20.0,17.0,6.0,3.0,17.0,17.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,90.0,29.0,6.7,3.0,0.0,0.0,0.00010995,0,-0.1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,50.0,42.0,5.0,1.0,22.0,23.0,27.0,3.0,2.0,,,,,,,90.0,61.0,6.6,9.0,0.0998,0.0,0.0118812,2,,20.0,2.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,False,,38.0,31.0,7.0,5.0,15.0,19.0,19.0,7.0,8.0,,,,,,,84.0,57.0,6.6,9.0,0.147,0.0,0.00986621,1,,16.0,2.0,7.0,3.0,12.0,,1.0,,1.0,3.0,2.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,66.0,59.0,5.0,2.0,25.0,27.0,39.0,1.0,7.0,,,,,,,90.0,71.0,6.3,8.0,0.0,0.0,0.0688116,0,,34.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,M,9,9,False,,33.0,25.0,,,7.0,8.0,28.0,1.0,5.0,,,,,,,90.0,57.0,6.3,20.0,0.0,0.0,0.0594421,0,,18.0,1.0,2.0,8.0,4.0,5.0,,,1.0,,,1.0,1.0,,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,14.0,10.0,1.0,,3.0,4.0,10.0,1.0,4.0,,,,,,,68.0,22.0,6.2,7.0,0.3992,0.2359,0.00666895,1,,7.0,2.0,,6.0,2.0,1.0,,,,2.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,11,11,False,,54.0,50.0,5.0,5.0,25.0,27.0,27.0,1.0,8.0,,,,,,,90.0,68.0,7.1,5.0,0.0219,0.0,0.0318067,1,,25.0,1.0,1.0,6.0,6.0,,1.0,,3.0,2.0,2.0,1.0,,,,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,,42.0,31.0,6.0,4.0,12.0,13.0,29.0,,6.0,,,,,,,90.0,58.0,7.4,13.0,0.0691,0.0,0.13679,1,,19.0,2.0,2.0,5.0,8.0,1.0,,1.0,2.0,3.0,1.0,2.0,,,1.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
11396430,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,25.0,18.0,2.0,1.0,4.0,5.0,24.0,1.0,4.0,,,,,,,68.0,49.0,6.8,16.0,0.0897,0.0,0.0534032,2,,15.0,,1.0,5.0,2.0,1.0,1.0,1.0,2.0,,,2.0,1.0,,,1.0,4.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,
11396430,home,TSG Hoffenheim,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,,13.0,11.0,,,4.0,4.0,9.0,,1.0,,,,,,,84.0,26.0,6.7,7.0,0.0445,0.0,0.0441948,1,,7.0,1.0,1.0,5.0,5.0,3.0,,1.0,,,,1.0,1.0,,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
