match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,player_lastName,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,stat_aerialWon,captain,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal
10408520,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,36.0,24.0,17.0,6.0,19.0,21.0,5.0,15.0,1.0,7.0,1.0,2.0,90.0,45.0,6.5,12.0,0.0,0.0,0.00183679,0,-0.6396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408520,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,32.0,28.0,,,13.0,15.0,18.0,21.0,,5.0,,,90.0,63.0,6.9,9.0,0.0,0.0,0.157498,0,,Arnau Martinez,4.0,3.0,5.0,6.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10408520,home,Girona FC,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,22,22,False,55.0,51.0,4.0,2.0,36.0,38.0,15.0,17.0,4.0,2.0,,,90.0,60.0,6.8,4.0,0.0,0.0,0.00582976,0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408520,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,61.0,58.0,5.0,3.0,36.0,37.0,22.0,24.0,1.0,4.0,,,63.0,71.0,7.2,3.0,0.1347,0.4691,0.0133014,2,,,,,1.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10408520,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,28.0,23.0,2.0,,12.0,15.0,11.0,19.0,,2.0,,,90.0,47.0,6.5,13.0,0.0357,0.0,0.00418553,1,,,6.0,,3.0,1.0,,1.0,2.0,1.0,,,,1.0,,1.0,,,,MGutiérrez,1.0,,,,,,,,,,,,,,,,
10408520,home,Girona FC,Toni Villa,toni-villa,Toni,M,19,171,108,M,813523,EUR,789436800,M,12,12,False,23.0,21.0,,,2.0,3.0,20.0,21.0,,5.0,,,62.0,44.0,7.2,12.0,0.0,0.0,0.413129,0,,,1.0,1.0,7.0,6.0,1.0,1.0,1.0,4.0,3.0,2.0,,,4.0,7.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
10408520,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,52.0,46.0,4.0,3.0,23.0,24.0,23.0,28.0,1.0,6.0,,,90.0,63.0,6.3,9.0,0.2452,0.0,0.0204449,2,,,,,5.0,2.0,,3.0,1.0,2.0,2.0,,,1.0,,,,,,oriolromeu,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
10408520,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,68.0,67.0,9.0,9.0,34.0,34.0,36.0,40.0,1.0,10.0,,,90.0,82.0,8.0,7.0,0.0329,0.3782,0.240241,1,,,6.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,6.0,1.0,,1.0,,AlexGarcia97,,,2.0,,,,,1.0,,,,,,,,,
10408520,home,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,False,26.0,19.0,3.0,1.0,1.0,2.0,18.0,29.0,,5.0,,,82.0,45.0,7.0,16.0,0.1905,0.0515,0.11557,4,,,5.0,,3.0,3.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,
10408520,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,F,23,23,False,26.0,25.0,1.0,1.0,8.0,9.0,17.0,17.0,2.0,2.0,,,62.0,33.0,6.2,5.0,0.1129,0.0,0.0187939,1,,,,,3.0,1.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
