match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_goalAssist,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10433879,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,232,M,825850,EUR,923529600,G,25,25,False,31.0,27.0,7.0,3.0,26.0,26.0,1.0,5.0,1.0,9.0,1.0,3.0,90.0,40.0,7.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Onur Bulut,onur-bulut,O. Bulut,D,6,179,575,M,142494,EUR,766454400,D,38,38,False,43.0,33.0,1.0,,21.0,27.0,14.0,20.0,1.0,3.0,,,90.0,75.0,7.1,17.0,0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,101,M,68228,EUR,687571200,D,4,4,False,63.0,58.0,6.0,3.0,48.0,50.0,10.0,13.0,1.0,2.0,,,90.0,72.0,7.2,6.0,0,,,,,3.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,81.0,74.0,6.0,2.0,65.0,69.0,9.0,12.0,,2.0,,,90.0,87.0,7.4,7.0,1,,,2.0,2.0,4.0,,,,1.0,1.0,,3.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
10433879,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,82,M,122922,EUR,671414400,D,21,21,False,50.0,40.0,5.0,4.0,24.0,31.0,17.0,20.0,3.0,5.0,,,90.0,66.0,7.4,13.0,1,1.0,1.0,1.0,6.0,4.0,,,,1.0,1.0,,,,,,3.0,1.0,,3.0,1.0,2.0,2.0,,,,,,,,,,
10433879,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,60,M,781408,EUR,822268800,M,28,28,False,35.0,26.0,1.0,,8.0,8.0,18.0,28.0,,2.0,,,82.0,47.0,6.9,13.0,1,1.0,,,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,
10433879,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,327,M,344009,EUR,771984000,M,7,7,False,15.0,12.0,2.0,,8.0,9.0,6.0,12.0,,5.0,,,82.0,36.0,6.9,12.0,1,6.0,2.0,,8.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,
10433879,home,Kayserispor,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,88,88,False,45.0,39.0,4.0,2.0,27.0,31.0,12.0,14.0,,5.0,,,89.0,61.0,7.1,7.0,0,,,,6.0,9.0,2.0,,,6.0,5.0,1.0,2.0,2.0,,,1.0,,,,,4.0,,,,,,,,,,,
10433879,home,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180,415,M,546220,EUR,782352000,M,43,43,False,55.0,50.0,7.0,4.0,33.0,34.0,17.0,21.0,2.0,6.0,,,89.0,67.0,6.5,9.0,2,,,1.0,6.0,1.0,,,,,,,,1.0,,,,,,3.0,,2.0,,,1.0,True,1.0,,,,,,
10433879,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1086,M,180981,EUR,718588800,M,27,27,False,33.0,27.0,1.0,,10.0,10.0,17.0,23.0,2.0,5.0,,,90.0,57.0,7.2,15.0,2,,,2.0,7.0,5.0,,4.0,2.0,2.0,,4.0,1.0,1.0,,,,1.0,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,
10433879,home,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175,339,,49351,EUR,627868800,F,19,19,False,8.0,7.0,,,3.0,4.0,4.0,4.0,,,,,45.0,9.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181,25,,5810,EUR,537926400,F,23,23,True,7.0,5.0,,,1.0,1.0,4.0,6.0,,1.0,,,45.0,13.0,6.1,6.0,1,,,3.0,5.0,,,,,,,3.0,,,,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,
10433879,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,939,M,595396,EUR,780019200,M,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,8.0,5.0,6.3,1.0,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10433879,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,826,M,280447,EUR,837820800,M,10,10,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,8.0,2.0,6.6,,1,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10433879,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,60,M,993108,EUR,924307200,M,80,80,True,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Abdulkadir Taşdan,abdulkadir-tasdan,A. Taşdan,G,1,192,15,M,1065837,EUR,1055894400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulkadir Tasdan,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,383,M,859748,EUR,763344000,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175,11,M,1177165,EUR,1056067200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,home,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,38,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Ruud Boffin,ruud-boffin,R. Boffin,G,25,196,44,,15039,EUR,563068800,G,25,25,False,17.0,9.0,11.0,3.0,7.0,10.0,2.0,7.0,,6.0,,2.0,90.0,26.0,6.5,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
10433879,away,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,187,M,803021,EUR,903830400,D,2,2,False,29.0,26.0,3.0,2.0,16.0,19.0,10.0,10.0,1.0,2.0,,,82.0,38.0,6.6,5.0,0,,,,1.0,1.0,,,,1.0,,,1.0,,Sherel,Floranus,,,,1.0,,,1.0,,,,,,,,,,
10433879,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,110,M,98276,EUR,585792000,D,89,89,False,53.0,43.0,2.0,1.0,30.0,35.0,13.0,18.0,3.0,5.0,,,90.0,64.0,7.1,11.0,0,,,,1.0,8.0,,,,2.0,2.0,1.0,2.0,1.0,,,6.0,,,,,1.0,,,,,,,1.0,,,,
10433879,away,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,30,181,42,M,24639,EUR,544579200,D,13,13,False,65.0,60.0,9.0,8.0,39.0,41.0,21.0,24.0,4.0,2.0,,,90.0,73.0,7.1,5.0,0,,,,1.0,2.0,,,,1.0,1.0,,,1.0,Fedor,Kudryashov,,,,,,1.0,1.0,,,,,,,,,,
10433879,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,46.0,37.0,2.0,,15.0,18.0,23.0,31.0,1.0,5.0,,,90.0,77.0,7.2,16.0,2,3.0,1.0,,4.0,4.0,,1.0,,4.0,4.0,3.0,4.0,,,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,
10433879,away,Antalyaspor,Fernando,fernando,Fernando,M,,175,143,M,123354,EUR,699580800,M,8,8,False,54.0,50.0,10.0,8.0,28.0,28.0,22.0,28.0,,3.0,,,69.0,64.0,7.1,7.0,1,2.0,,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
10433879,away,Antalyaspor,Hakan Özmert,hakan-ozmert,H. Özmert,M,,175,11,M,43512,EUR,486604800,M,88,88,False,34.0,28.0,2.0,,17.0,19.0,11.0,15.0,,4.0,,,59.0,47.0,7.0,8.0,1,,,,3.0,9.0,,3.0,2.0,2.0,2.0,1.0,,4.0,,,1.0,,,,,2.0,,,1.0,True,,,,,,,
10433879,away,Antalyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,339,M,1016033,EUR,851040000,M,18,18,False,15.0,12.0,,,6.0,8.0,6.0,8.0,,1.0,,,69.0,24.0,6.7,6.0,1,1.0,,,1.0,3.0,,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,5,5,False,34.0,31.0,3.0,3.0,14.0,14.0,17.0,21.0,1.0,3.0,,,82.0,41.0,6.7,5.0,1,1.0,,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10433879,away,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,27,170,465,M,941633,EUR,814579200,M,27,27,False,30.0,23.0,2.0,1.0,6.0,9.0,18.0,23.0,,7.0,,,90.0,50.0,6.6,16.0,1,2.0,1.0,1.0,11.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,2.0,,1.0,3.0,,1.0,,,,,,,,
10433879,away,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,1976,M,818391,EUR,890956800,F,9,9,False,15.0,12.0,1.0,,4.0,4.0,8.0,11.0,1.0,1.0,,,90.0,34.0,6.8,9.0,2,,,2.0,6.0,6.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,2.0,,3.0,,,1.0,,,,,,,,,,
10433879,away,Antalyaspor,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,432,M,39438,EUR,545184000,F,10,10,True,12.0,11.0,3.0,2.0,5.0,6.0,6.0,6.0,1.0,3.0,,,31.0,19.0,6.8,3.0,1,,,1.0,4.0,3.0,,,,3.0,3.0,1.0,,,,,,,,1.0,,2.0,1.0,,,,1.0,,,,,,
10433879,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,30.0,27.0,3.0,2.0,17.0,18.0,10.0,12.0,,3.0,,,21.0,32.0,6.6,4.0,0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Sinan Gümüş,sinan-gumus,S. Gümüş,F,,179,111,M,169165,EUR,758592000,F,77,77,True,8.0,6.0,,,,,6.0,8.0,,1.0,,,21.0,9.0,6.6,2.0,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,130,M,967214,EUR,959731200,D,7,7,True,9.0,8.0,,,3.0,4.0,5.0,5.0,1.0,,,,8.0,13.0,6.5,2.0,0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Shoya Nakajima,shoya-nakajima,S. Nakajima,F,10,167,667,M,155825,EUR,777600000,M,22,22,True,3.0,3.0,,,,,3.0,3.0,,,,,8.0,6.0,6.6,1.0,0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,1,190,12,M,97960,EUR,757382400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,57,M,929956,EUR,947116800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Christian Luyindama,christian-luyindama,C. Luyindama,D,,191,355,,867191,EUR,757987200,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Mustafa Erdilman,mustafa-erdilman,M. Erdilman,M,8,178,28,M,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433879,away,Antalyaspor,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,145,M,952564,EUR,1006473600,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
