match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_aerialLost,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox
10389897,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,40.0,20.0,28.0,9.0,13.0,21.0,7.0,19.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,90.0,49.0,7.0,20.0,0.0,0.0,0.00282668,0,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389897,home,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,45.0,36.0,4.0,1.0,15.0,17.0,22.0,29.0,2.0,6.0,,,,,,79.0,67.0,7.3,15.0,0.0,0.0,0.203298,0,,1.0,1.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,
10389897,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,36.0,35.0,3.0,2.0,25.0,25.0,10.0,11.0,4.0,6.0,,,,,,90.0,57.0,8.2,4.0,0.0,0.0,0.00433986,0,,,,,7.0,,,,,,5.0,5.0,4.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,
10389897,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,36.0,29.0,10.0,4.0,20.0,20.0,9.0,16.0,15.0,12.0,,,,,,90.0,63.0,8.0,7.0,0.0,0.0,0.00428157,0,,,,2.0,8.0,,,,,,2.0,3.0,2.0,,2.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,,
10389897,home,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,False,24.0,20.0,3.0,1.0,16.0,19.0,4.0,5.0,1.0,6.0,,,,,,90.0,40.0,7.3,5.0,0.0,0.0,0.00239088,0,,,,5.0,2.0,,,,,,3.0,1.0,,1.0,1.0,,,2.0,,,2.0,3.0,,,,,,,,,,
10389897,home,Toulouse,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,12,12,False,26.0,20.0,1.0,1.0,8.0,9.0,12.0,18.0,1.0,4.0,,,,,,64.0,40.0,6.9,10.0,0.0,0.0,0.319723,0,,1.0,,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,Issiaga,Sylla,,1.0,ISylla,,,,,,,,,
10389897,home,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,M,6,6,False,16.0,10.0,,,3.0,7.0,7.0,9.0,,6.0,,,,,,79.0,37.0,7.5,12.0,0.3903,0.7862,0.00849667,3,,,,4.0,6.0,,2.0,,,,1.0,4.0,4.0,3.0,2.0,,,,,,2.0,,zakariaaboukhlal,2.0,1.0,1.0,,,,,,
10389897,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,51.0,40.0,6.0,5.0,14.0,15.0,26.0,36.0,2.0,14.0,,,,,,90.0,69.0,7.6,15.0,0.0153,0.0,0.0388947,1,,,,8.0,9.0,1.0,1.0,3.0,2.0,,1.0,4.0,2.0,1.0,1.0,3.0,2.0,,,,,5.0,,,,,1.0,,,,,
10389897,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,43.0,36.0,11.0,7.0,16.0,18.0,20.0,30.0,1.0,11.0,,,,,,90.0,59.0,7.6,14.0,0.0868,0.0,0.245381,2,,5.0,,4.0,4.0,1.0,1.0,,,1.0,1.0,3.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,2.0,,,,True,1.0,,,
10389897,home,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,False,27.0,17.0,1.0,1.0,4.0,5.0,13.0,22.0,,2.0,,,,,,72.0,46.0,7.3,13.0,0.3328,0.1448,0.156961,4,,,,6.0,6.0,1.0,,1.0,,1.0,3.0,3.0,,2.0,2.0,2.0,1.0,,,,2.0,2.0,fareschaibi28,2.0,1.0,,1.0,,,1.0,2.0,
10389897,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,17.0,14.0,1.0,,4.0,4.0,10.0,13.0,,3.0,,,,,,64.0,23.0,6.3,6.0,0.0357,0.6454,0.0271508,1,,,,5.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,2.0,2.0,,,1.0,,,,,,1.0,
10389897,home,Toulouse,Oliver Zandén,zanden-oliver,O. Zandén,D,6,183,71,M,999117,EUR,997747200,D,18,18,True,8.0,4.0,1.0,,3.0,3.0,2.0,6.0,1.0,2.0,,,,,,26.0,15.0,6.6,5.0,0.0,0.0,0.0463311,0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10389897,home,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,7,7,True,9.0,8.0,,,4.0,4.0,4.0,5.0,,2.0,,,,,,26.0,13.0,6.0,4.0,0.1691,0.0,0.00843253,1,,,,5.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,,1.0,
10389897,home,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,7.0,4.0,,,,1.0,4.0,6.0,,1.0,,,,,,18.0,14.0,6.9,5.0,0.2762,0.0,0.042277,2,,,,2.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,
