match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_totalContest,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,player_firstName,player_lastName,stat_wonContest,stat_penaltyWon,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_lastManTackle,stat_penaltyConceded,stat_blockedScoringAttempt
14083140,home,Mallorca,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206.0,3167,M,996903,EUR,1031184000,G,13,13,False,33.0,17.0,24.0,8.0,0.0,9.0,11.0,8.0,22.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,90.0,40.0,6.3,16.0,0.00185011,31.883031018981,4.0,6.09,4.095,0,-1.0122,0.04,-0.01,-0.22,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173.0,2206,M,788216,EUR,868665600,D,23,23,False,30.0,17.0,8.0,2.0,0.0,5.0,7.0,12.0,23.0,1.0,3.0,2.0,7.0,,,,90.0,50.0,6.0,18.0,0.00740995,100.79440299225,13.0,50.085,24.15,0,,0.12,0.07,-0.34,,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187.0,757,M,300522,EUR,818640000,D,24,24,False,46.0,41.0,6.0,3.0,0.0,31.0,33.0,10.0,13.0,,1.0,6.0,1.0,,,,90.0,59.0,6.5,5.0,0.00350088,213.29733229505,24.0,63.0,9.765,1,,0.08,0.09,-0.22,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.1319,0.4661,0.16,,,,,,,,,,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186.0,793,M,807116,EUR,686880000,D,21,21,False,54.0,48.0,5.0,1.0,0.0,37.0,37.0,11.0,17.0,3.0,6.0,10.0,3.0,,,,90.0,73.0,6.8,7.0,0.0303567,177.95689860728,26.0,67.2,14.175,0,,0.07,0.07,-0.07,,,1.0,2.0,2.0,2.0,,,,1.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Johan Mojica,johan-mojica,J. Mojica,D,22,185.0,3950,M,344847,EUR,714355200,D,22,22,False,56.0,43.0,10.0,4.0,0.0,29.0,32.0,14.0,24.0,1.0,3.0,2.0,10.0,,,,90.0,87.0,6.5,22.0,0.0377283,151.10040654813,18.0,-5.565,20.895,0,,0.16,0.01,-0.29,,5.0,1.0,2.0,1.0,,3.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183.0,1427,M,988351,EUR,975283200,M,12,12,False,52.0,39.0,4.0,2.0,0.0,21.0,24.0,18.0,28.0,6.0,14.0,3.0,4.0,,,,90.0,76.0,7.2,18.0,0.0167502,103.9545934829,16.0,29.295,13.23,2,,0.11,0.02,-0.12,,1.0,,7.0,5.0,3.0,1.0,2.0,,1.0,0.125,,-0.46,,,3.0,,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181.0,553,M,255999,EUR,728611200,M,5,5,False,45.0,38.0,1.0,1.0,0.0,24.0,24.0,14.0,21.0,2.0,7.0,7.0,4.0,,,,90.0,66.0,6.9,8.0,0.00884217,138.92289528811,19.0,27.3,14.91,0,,0.05,0.11,0.18,,1.0,2.0,5.0,4.0,1.0,,2.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Mateo Joseph,mateo-joseph,M. Joseph,F,18,180.0,1215,M,1170693,EUR,1066521600,M,18,18,False,9.0,8.0,1.0,,0.0,7.0,7.0,1.0,2.0,,3.0,2.0,4.0,,,,65.0,25.0,6.6,6.0,0.00117937,31.653390673863,4.0,-0.21,6.09,0,,-0.05,0.11,0.27,,2.0,2.0,5.0,2.0,2.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180.0,979,M,110783,EUR,756518400,M,10,10,False,34.0,30.0,7.0,5.0,0.0,13.0,13.0,17.0,21.0,1.0,4.0,2.0,3.0,,,,81.0,50.0,7.5,9.0,0.0462951,132.77559941666,20.0,33.075,12.075,1,,0.33,0.23,0.28,,3.0,,3.0,1.0,,,,1.0,2.0,0.0216,0.0115,-0.09,,1.0,,,,3.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,
14083140,home,Mallorca,Jan Virgili,jan-virgili,J. Virgili,M,17,168.0,6428,M,1939173,EUR,1153872000,M,17,17,False,28.0,24.0,1.0,,1.0,8.0,9.0,16.0,19.0,,3.0,1.0,5.0,,,,81.0,47.0,7.2,13.0,0.0485587,161.68457276635,14.0,69.72,22.68,0,,0.01,0.3,0.15,,1.0,1.0,6.0,,,3.0,,,1.0,,,,,2.0,2.0,3.0,,3.0,1.0,,1.0,Jan Virgili,,1.0,1.0,,,,,,,,,,,,
14083140,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,False,22.0,9.0,2.0,2.0,0.0,2.0,2.0,7.0,20.0,6.0,11.0,2.0,1.0,,,,90.0,33.0,9.2,14.0,0.065453,87.415965235809,7.0,-10.71,12.285,2,,0.18,0.37,0.16,,,4.0,5.0,,,1.0,1.0,2.0,,0.8305,1.0795,0.7,,,6.0,,,,,,,,,,,vedatmuriqi,2.0,,,,,,,,,,
14083140,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,M,6,6,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,25.0,8.0,6.5,1.0,0.15339,8.1667628837869,1.0,-4.2,-4.2,0,,0.25,-0.43,-0.09,,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
14083140,home,Mallorca,Takuma Asano,takuma-asano,T. Asano,M,11,173.0,2033,M,309546,EUR,784425600,F,11,11,True,1.0,,,,0.0,,1.0,,,1.0,1.0,,,,,,9.0,6.0,6.1,4.0,,,,,,1,,0.01,-0.22,0.13,,,1.0,3.0,,,1.0,,,,0.3786,,-0.37,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
14083140,home,Mallorca,Pablo Torre,pablo-torre,P. Torre,M,20,173.0,37883,M,1082981,EUR,1049328000,M,20,20,True,7.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,,,1.0,2.0,,,,9.0,8.0,6.5,2.0,0.00255436,33.230406989588,3.0,11.445,12.6,0,,-0.01,0.15,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,PabloTorre,,,,,,,,,,,
14083140,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187.0,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083140,home,Mallorca,David López,david-lopez,D. López,D,27,195.0,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083140,home,Mallorca,Iliesse Salhi,iliesse-salhi,I. Salhi,D,26,,205,M,1546227,EUR,1185494400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Iliesse Salhi,,,,,,,,,,,,,,,
