match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,player_firstName,player_lastName,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_challengeLost,stat_lastManTackle,stat_bigChanceMissed
12513664,home,CD Nacional,Joel Tagueu,joel-tagueu,Joel,F,95,178,140,M,599698,EUR,755136000,F,95,95,False,16.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,11.0,3.0,3.0,1.0,,,,,90.0,24.0,6.9,7.0,0.371306,2,,,,2.0,5.0,1.0,1.0,,,1.0,,0.0729,4.0,,,,,,,,,,1.0,,,,,,,,,
12513664,home,CD Nacional,Gustavo García,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,22,22,True,10.0,3.0,3.0,,0.0,1.0,1.0,2.0,11.0,1.0,,1.0,,,,,25.0,19.0,6.7,11.0,0.00805902,1,,,2.0,,,1.0,,,,1.0,,0.0157,,,,,,,,,1.0,,,,,,,,,,,
12513664,home,CD Nacional,Daniel Penha,daniel-penha,D. Penha,M,14,170,229,M,862256,EUR,908582400,M,17,17,True,8.0,7.0,1.0,1.0,0.0,4.0,4.0,4.0,6.0,1.0,1.0,,,,,,25.0,14.0,7.0,2.0,0.0425418,3,,,2.0,1.0,1.0,3.0,,,,,,0.2545,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
12513664,home,CD Nacional,Chiheb Labidi,chiheb-labidi,C. Labidi,M,15,190,432,M,1011997,EUR,991353600,M,15,15,True,13.0,12.0,1.0,1.0,0.0,4.0,5.0,8.0,9.0,1.0,2.0,,,,,,18.0,15.0,6.6,2.0,0.0348396,0,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12513664,home,CD Nacional,Fuki Yamada,fuki-yamada,F. Yamada,M,71,180,153,M,1028308,EUR,994723200,F,71,71,True,1.0,,,,0.0,,,,3.0,,,,,,,,18.0,5.0,7.2,4.0,,1,,,2.0,,1.0,,,,,,,0.4686,,,,,,,,,,,1.0,,,1.0,1.0,0.8853,,,,
12513664,home,CD Nacional,Arvin Appiah,arvin-appiah,A. Appiah,D,25,173,145,M,934229,EUR,978652800,F,70,70,True,10.0,8.0,1.0,1.0,0.0,4.0,5.0,6.0,8.0,2.0,1.0,1.0,,,,,15.0,18.0,7.0,3.0,0.118836,1,,,3.0,,,,1.0,,,,,0.0129,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,
12513664,home,CD Nacional,Rui Encarnação,rui-encarnacao,R. Encarnação,G,1,185,30,M,1049407,EUR,891734400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Rui Filipe Teixeira da Encarnação,,,,,,,,,,,,,,,,
12513664,home,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513664,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513664,home,CD Nacional,Isaac,isaac,Isaac,F,41,181,546,M,1471239,EUR,1080259200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Isaac,,,,,,,,,,,,,,,,
12513664,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,30.0,13.0,19.0,2.0,0.0,11.0,14.0,2.0,16.0,,5.0,,,,,,90.0,33.0,6.2,17.0,0.00014817,0,-0.1147,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12513664,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,35.0,31.0,,,0.0,18.0,21.0,13.0,15.0,7.0,9.0,,,,,,90.0,63.0,7.0,10.0,0.0582224,0,,,1.0,1.0,3.0,,,6.0,5.0,1.0,1.0,,,2.0,,Miguel Maga,,2.0,1.0,,,,,,,,,,,1.0,1.0,
12513664,away,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,49.0,41.0,8.0,2.0,0.0,35.0,37.0,6.0,12.0,6.0,2.0,1.0,,,,,90.0,64.0,6.9,8.0,0.00194511,1,,,,3.0,,1.0,,2.0,1.0,,,0.1259,,10.0,1.0,,,,,,,,,,,,,,,,,1.0
12513664,away,Vitória SC,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,4,4,False,40.0,32.0,4.0,2.0,0.0,28.0,33.0,4.0,7.0,5.0,3.0,,,,,,90.0,54.0,7.1,9.0,0.00126232,0,,,,4.0,5.0,,,1.0,1.0,1.0,1.0,,3.0,5.0,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,
12513664,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,36.0,25.0,7.0,2.0,0.0,16.0,17.0,9.0,20.0,1.0,,,,,,,90.0,55.0,6.6,12.0,0.0408716,0,,,1.0,1.0,3.0,,,,,,2.0,,1.0,6.0,,,,,,,1.0,,,,,,,,,,,
12513664,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,57.0,49.0,6.0,3.0,0.0,25.0,27.0,28.0,35.0,5.0,10.0,3.0,,,,,90.0,75.0,8.5,11.0,0.461565,1,,,5.0,,3.0,,,2.0,2.0,2.0,2.0,0.0724,,2.0,1.0,,,1.0,,,5.0,4.0,,1.0,,1.0,1.0,0.4659,,1.0,,
12513664,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,49.0,44.0,3.0,3.0,0.0,31.0,35.0,13.0,14.0,3.0,5.0,1.0,,,,,83.0,59.0,7.1,6.0,0.232103,0,,,,1.0,3.0,,,1.0,,,,,1.0,3.0,,Tomás Händel,,2.0,,,2.0,,1.0,,,,,,,1.0,,
12513664,away,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,False,27.0,20.0,1.0,,0.0,12.0,14.0,8.0,14.0,5.0,3.0,2.0,,,,,83.0,44.0,6.4,12.0,0.00324526,0,,,1.0,,4.0,,,3.0,3.0,1.0,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,
12513664,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,False,23.0,16.0,,,0.0,12.0,13.0,4.0,11.0,2.0,8.0,1.0,,,,,57.0,29.0,6.6,10.0,0.00397111,0,,,1.0,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,
12513664,away,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,M,71,71,False,3.0,1.0,1.0,,0.0,,2.0,1.0,2.0,1.0,,1.0,,,,,57.0,17.0,6.7,9.0,0.0001269,3,,,1.0,,5.0,,1.0,,,2.0,1.0,0.2726,2.0,2.0,,,,,,,,,2.0,,,2.0,,0.2531,,,,
12513664,away,Vitória SC,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,False,13.0,11.0,,,0.0,5.0,5.0,6.0,8.0,6.0,1.0,3.0,,,,,73.0,25.0,7.6,4.0,0.00498904,4,,,,3.0,4.0,3.0,,,,2.0,2.0,0.4072,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.6555,,,,
12513664,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,True,20.0,17.0,,,1.0,6.0,6.0,11.0,14.0,1.0,,,,,,,33.0,21.0,7.0,3.0,0.343168,0,,,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,
12513664,away,Vitória SC,Vando Félix,vando-felix,V. Félix,F,7,179,202,M,1520997,EUR,1031011200,F,21,21,True,9.0,6.0,1.0,,0.0,5.0,6.0,1.0,3.0,1.0,,,,,,,33.0,13.0,6.6,3.0,0.00131244,1,,,,1.0,2.0,1.0,,,,,2.0,0.0393,,1.0,,,,2.0,,,,,,,,,,,,,,
12513664,away,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,17.0,5.0,6.7,1.0,0.00023514,0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12513664,away,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,,,,,,13.0,3.0,6.4,1.0,1.137e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513664,away,Vitória SC,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,13.0,4.0,6.6,,7.993e-05,0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12513664,away,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513664,away,Vitória SC,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513664,away,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513664,away,Vitória SC,Marco Cruz,marco-cruz,M. Cruz,M,8,182,106,M,1167194,EUR,1077494400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
