match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_totalContest,stat_unsuccessfulTouch,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot
12117006,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,36.0,27.0,15.0,8.0,25.0,28.0,2.0,8.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,90.0,45.0,7.4,9.0,0.00047593,0,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,60.0,54.0,1.0,,22.0,23.0,35.0,43.0,5.0,3.0,8.0,,1.0,,,,,,90.0,90.0,7.9,12.0,0.210958,0,,,,6.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,80.0,70.0,7.0,2.0,40.0,41.0,30.0,39.0,4.0,6.0,6.0,,1.0,1.0,,,,,90.0,92.0,7.1,11.0,0.0120715,1,,Gabriel Xavier,,,,4.0,,1.0,,,,2.0,3.0,1.0,1.0,2.0,0.0543,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,60.0,59.0,1.0,,44.0,44.0,15.0,16.0,7.0,4.0,3.0,,4.0,1.0,,,,,90.0,72.0,7.2,1.0,0.00495152,0,,,,,,1.0,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,62.0,55.0,5.0,3.0,33.0,34.0,23.0,31.0,2.0,,4.0,,1.0,1.0,,,,,90.0,76.0,7.0,10.0,0.102134,0,,,,3.0,1.0,6.0,4.0,3.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117006,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,88.0,82.0,5.0,2.0,39.0,40.0,43.0,48.0,3.0,,3.0,,3.0,,,,,,81.0,93.0,6.8,7.0,0.0260097,0,,,,,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12117006,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,47.0,44.0,1.0,1.0,16.0,17.0,29.0,31.0,8.0,1.0,7.0,,3.0,2.0,,,,,90.0,69.0,7.1,10.0,0.0482358,3,,,,1.0,1.0,5.0,,1.0,2.0,,,,,3.0,,,0.0719,5.0,2.0,3.0,3.0,,,,,,,,,,,,,
12117006,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,57.0,45.0,,,15.0,17.0,30.0,41.0,7.0,,4.0,,5.0,3.0,,,,,64.0,75.0,7.2,21.0,0.101289,1,,,,1.0,,9.0,3.0,,2.0,,4.0,1.0,,,1.0,1.0,0.0363,4.0,4.0,,,evertonri,True,1.0,,,,,,,,,,
12117006,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,51.0,42.0,1.0,1.0,10.0,10.0,33.0,44.0,3.0,,1.0,,,,,,,,80.0,63.0,7.1,16.0,0.136015,1,,,,3.0,1.0,3.0,,,1.0,,2.0,,1.0,,1.0,1.0,0.0585,3.0,3.0,1.0,,,,,1.0,,,,,,,,,
12117006,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,19.0,16.0,1.0,1.0,5.0,6.0,11.0,13.0,2.0,,4.0,,,,,,,,76.0,27.0,6.8,6.0,0.035281,3,,,,,,4.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.2389,2.0,,1.0,2.0,,,,,,,,,,,,,
12117006,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,23.0,19.0,1.0,,3.0,3.0,16.0,21.0,6.0,,2.0,,,,,,,,81.0,36.0,7.5,8.0,0.441318,2,,,,1.0,,6.0,,,1.0,,1.0,3.0,1.0,,,3.0,0.4187,5.0,2.0,4.0,,,,,,1.0,2.0,1.0,1.7571,,,,,
12117006,home,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,True,12.0,11.0,,,3.0,3.0,8.0,9.0,1.0,,3.0,,1.0,1.0,,,,,26.0,15.0,7.4,2.0,0.195012,0,,Gabriel,Teixeira Aragão,,,1.0,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,
12117006,home,Bahia,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,13.0,7.0,2.0,,4.0,7.0,4.0,8.0,3.0,,1.0,,2.0,2.0,,,,,14.0,20.0,7.1,7.0,0.0424136,1,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,0.0804,,,,,,,,,,1.0,,0.0514,,,,,
12117006,home,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,True,3.0,3.0,,,,,3.0,3.0,2.0,,,,1.0,1.0,,,,,10.0,8.0,6.7,1.0,0.00131106,0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117006,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,True,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,9.0,3.0,6.7,,1.59e-06,1,,,,,,,,,,,,,1.0,,1.0,,0.0586,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,8.0,7.0,,,1.0,2.0,6.0,6.0,3.0,,1.0,,2.0,1.0,,,,,9.0,17.0,6.4,4.0,0.00419273,1,,,,,,5.0,1.0,,,,,2.0,,1.0,,1.0,0.1447,1.0,2.0,1.0,,,,,,1.0,1.0,,0.4688,,,,,
12117006,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,home,Bahia,Óscar Estupiñán,oscar-estupinan,Ó. Estupiñán,F,19,182,1382,M,822089,EUR,851817600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117006,away,Grêmio,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,33,33,False,16.0,11.0,10.0,5.0,9.0,10.0,2.0,6.0,,1.0,6.0,,,,2.0,3.0,,,90.0,27.0,7.0,5.0,0.00030857,0,1.2773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
