match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt
10389800,home,AS Monaco,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,26.0,9.0,22.0,5.0,7.0,17.0,2.0,9.0,1.0,2.0,9.0,1.0,4.0,4.0,90.0,39.0,7.8,17.0,0.0,0.0,0.00029685,0,0.8242,,,,,,,,,,,,,,,,,,,,,,,,
10389800,home,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,False,42.0,28.0,5.0,3.0,12.0,15.0,17.0,31.0,1.0,7.0,7.0,1.0,,,90.0,72.0,7.2,19.0,0.0911,0.0,0.104468,2,,4.0,1.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,,,,,,,,,
10389800,home,AS Monaco,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,30.0,26.0,8.0,6.0,14.0,15.0,12.0,15.0,2.0,5.0,6.0,,,,90.0,42.0,7.1,7.0,0.0091,0.0,0.00927439,1,,,,2.0,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,axel_disasi,True,1.0,2.0,,,,,
10389800,home,AS Monaco,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,34,34,False,32.0,23.0,6.0,1.0,20.0,24.0,3.0,8.0,5.0,7.0,9.0,,,,90.0,42.0,7.1,9.0,0.0,0.0,0.00251832,0,,,,1.0,3.0,1.0,,,,,4.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,
10389800,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,57.0,47.0,10.0,5.0,32.0,35.0,15.0,25.0,,2.0,7.0,1.0,,,90.0,71.0,7.5,14.0,0.0,0.0,0.0802235,0,,3.0,,1.0,1.0,,,,,,3.0,3.0,1.0,,,,,,,1.0,,,,,
10389800,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,32.0,24.0,4.0,2.0,12.0,13.0,12.0,19.0,,3.0,6.0,1.0,,,90.0,43.0,7.4,9.0,0.0,0.0,0.197967,0,,,,1.0,3.0,1.0,,,,,,2.0,2.0,1.0,1.0,3.0,YFofana19_,,,1.0,1.0,,,,
10389800,home,AS Monaco,Eliot Matazo,,,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,15,15,False,29.0,21.0,3.0,,14.0,16.0,7.0,13.0,2.0,5.0,11.0,1.0,,,90.0,43.0,6.8,12.0,0.0,0.0,0.00300542,0,,,,1.0,6.0,,,,,,1.0,1.0,2.0,,3.0,,,,,,,2.0,,,
10389800,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,18.0,9.0,2.0,,2.0,2.0,7.0,17.0,,2.0,2.0,,,,74.0,26.0,6.2,12.0,0.0849,0.0,0.0127702,1,,1.0,,1.0,8.0,3.0,3.0,2.0,1.0,,,,,,4.0,,Minamino,,,1.0,,,1.0,,
10389800,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,27.0,21.0,4.0,4.0,6.0,7.0,15.0,22.0,,2.0,5.0,,,,73.0,39.0,6.8,12.0,0.0407,0.0,0.108621,1,,2.0,,2.0,6.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,,alex_golovin17,,,3.0,,1.0,,,
10389800,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,M,14,14,False,33.0,21.0,6.0,1.0,12.0,18.0,9.0,20.0,5.0,10.0,6.0,2.0,,,90.0,63.0,6.7,22.0,0.1247,0.0,0.00956731,1,,5.0,,2.0,7.0,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,ismaijakobs,,,2.0,,,,,
