match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14053658,home,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,False,42.0,23.0,29.0,10.0,0.0,18.0,21.0,5.0,21.0,1.0,1.0,10.0,1.0,4.0,6.0,90.0,53.0,7.4,21.0,0.00046155,100.699955365,17.0,50.82,7.98,0.69,0,1.718,-0.05,0.01,-0.13,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185.0,170,M,1049446,EUR,1091836800,D,3,3,False,37.0,25.0,7.0,1.0,0.0,15.0,17.0,10.0,20.0,6.0,,5.0,,,,90.0,80.0,6.6,25.0,0.0468245,117.73995919358,12.0,95.655,31.08,,0,,0.13,-0.12,0.19,,4.0,1.0,1.0,2.0,6.0,3.0,3.0,2.0,11.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,43.0,34.0,7.0,1.0,0.0,28.0,29.0,6.0,14.0,5.0,1.0,,,,,90.0,64.0,7.2,9.0,0.0135426,105.79169354236,13.0,42.735,23.625,,0,,0.05,0.11,0.39,,,,2.0,5.0,8.0,,,,14.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,452,M,1142572,EUR,1094083200,D,6,6,False,31.0,31.0,2.0,2.0,0.0,29.0,29.0,2.0,2.0,,,3.0,,,,90.0,37.0,6.8,,0.00152387,69.130393011109,11.0,-23.835,13.545,,0,,0.01,0.01,-0.02,,,,,,2.0,,,,4.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,38.0,28.0,7.0,3.0,0.0,16.0,18.0,12.0,20.0,9.0,3.0,8.0,,,,90.0,62.0,6.6,17.0,0.21265,81.859954842311,8.0,23.1,22.995,,0,,0.31,0.1,-0.23,,,,3.0,,4.0,1.0,3.0,1.0,3.0,,3.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,18.0,12.0,3.0,2.0,0.0,6.0,6.0,6.0,12.0,3.0,2.0,2.0,,,,67.0,29.0,7.7,11.0,0.13817,27.899090005935,4.0,-2.415,7.245,,3,,0.31,0.12,0.0,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.2821,0.1976,0.49,,,,,,,
14053658,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174.0,138,M,333571,EUR,787881600,M,30,30,False,38.0,30.0,8.0,4.0,0.0,15.0,17.0,15.0,21.0,5.0,2.0,2.0,,,,90.0,64.0,7.2,10.0,0.283275,79.346470090408,9.0,-15.855,6.405,,0,,0.29,0.01,0.31,,,,1.0,2.0,6.0,1.0,,,9.0,,5.0,3.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,True,,,,,,
14053658,home,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175.0,308,M,815080,EUR,754444800,M,35,35,False,35.0,29.0,6.0,4.0,0.0,17.0,17.0,12.0,18.0,5.0,2.0,7.0,,,,89.0,53.0,6.5,13.0,0.0309105,67.734114483529,9.0,11.865,17.01,,2,,0.08,-0.52,-0.05,,3.0,,,,4.0,,2.0,,1.0,1.0,,3.0,,,2.0,1.0,1.0,,,2.0,,,,0.0812,,-0.07,,,,,,,
14053658,home,PEC Zwolle,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170.0,2231,M,966655,EUR,1075680000,F,7,7,False,18.0,13.0,,,0.0,4.0,7.0,9.0,11.0,3.0,1.0,2.0,,,,88.0,29.0,7.4,7.0,0.0878559,47.393601013949,7.0,-11.97,11.025,,1,,0.31,0.06,-0.04,,1.0,,1.0,,4.0,,1.0,1.0,,,2.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.9108,0.9873,0.32,,2.0,,,,,
14053658,home,PEC Zwolle,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185.0,334,M,847073,EUR,937612800,F,10,10,False,21.0,17.0,1.0,1.0,1.0,5.0,6.0,12.0,15.0,12.0,2.0,6.0,,,,90.0,38.0,6.5,10.0,0.23514,63.1133368525,9.0,28.035,11.13,,1,,0.08,0.22,-0.05,,2.0,1.0,5.0,1.0,5.0,4.0,2.0,1.0,,,,,,,,3.0,,1.0,3.0,,,1.0,,0.0747,,-0.37,,1.0,,,,,
14053658,home,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,124,M,927605,EUR,975110400,F,22,22,False,12.0,9.0,1.0,,0.0,2.0,3.0,7.0,9.0,9.0,2.0,4.0,,,,89.0,31.0,7.3,8.0,0.00493822,49.870930228063,6.0,12.705,11.13,,3,,0.05,0.36,-0.03,,,,4.0,2.0,12.0,2.0,2.0,2.0,,,,2.0,,,3.0,6.0,1.0,,,1.0,2.0,,,0.7033,0.9256,0.09,,1.0,1.0,,,,
14053658,home,PEC Zwolle,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,8,8,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,3.0,,,,,,23.0,14.0,6.7,2.0,0.00252788,,,,,,1,,-0.1,,0.29,,,,1.0,,2.0,,,,2.0,,,2.0,1.0,,,,2.0,,,,,1.0,,0.1026,,0.02,,,,,,,
14053658,home,PEC Zwolle,Jan Faberski,Jan Faberski,,jan-faberski,J. Faberski,M,19,172.0,2632,M,1381819,EUR,1145664000,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,3.0,,1.0,,,,10.0,6.0,6.4,2.0,0.00144585,46.18155866675,4.0,12.495,22.575,,0,,0.01,0.08,0.17,,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,265,M,923968,EUR,1002758400,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,,,,,,9.0,2.0,6.4,,0.00040532,,,,,,0,,-0.02,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Gabriel Reiziger,Gabriel,Reiziger,gabriel-reiziger,G. Reiziger,M,20,177.0,33,M,1885838,EUR,1128902400,M,20,20,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,2.0,,1.0,,,,9.0,6.0,6.5,4.0,1.309e-05,6.1748279328253,1.0,-6.09,-6.09,,0,,0.01,-0.36,0.17,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Duke Verduin,Duke Verduin,,duke-verduin,D. Verduin,G,41,195.0,34,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Len Bakker,Len,Bakker,len-bakker,L. Bakker,G,48,194.0,6,M,2228932,EUR,1150243200,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Dylan Ruward,Dylan Ruward,,ruward-dylan,D. Ruward,D,42,,16,M,1638397,EUR,1106265600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Jadiel Pereira da Gama,Jadiel,Pereira da Gama,jadiel-pereira-da-gama,J. P. d. Gama,M,26,182.0,201,M,2195123,EUR,1260835200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178.0,50,M,1509752,EUR,1081209600,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,home,PEC Zwolle,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053658,away,SC Heerenveen,Bernt Klaverboer,Bernt Klaverboer,,klaverboer-bernt,B. Klaverboer,G,22,190.0,124,M,1195719,EUR,1127692800,G,22,22,False,36.0,18.0,22.0,5.0,0.0,16.0,20.0,2.0,16.0,,,8.0,,1.0,2.0,90.0,43.0,6.0,18.0,0.0148688,70.055092709584,11.0,-46.935,0.10499999999999,0.427,0,0.1105,0.05,0.01,-0.62,0.12,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0
14053658,away,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174.0,214,M,1150061,EUR,1077321600,D,45,45,False,29.0,22.0,7.0,4.0,0.0,10.0,11.0,12.0,18.0,7.0,4.0,3.0,,,,70.0,50.0,6.3,13.0,0.129487,133.00662742774,19.0,-53.76,7.77,,1,,0.11,0.09,-0.51,,3.0,1.0,,1.0,6.0,1.0,1.0,1.0,3.0,,,3.0,1.0,,3.0,1.0,2.0,,1.0,1.0,,,,0.0134,,-0.04,,,,,,,
14053658,away,SC Heerenveen,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191.0,83,M,847072,EUR,886118400,D,4,4,False,53.0,47.0,11.0,6.0,0.0,36.0,37.0,11.0,16.0,6.0,,6.0,,,,90.0,65.0,6.9,8.0,0.00598058,114.36988291615,17.0,-36.96,5.565,,0,,0.32,0.04,-0.08,,,,2.0,4.0,5.0,1.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,
