match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAShot
10388355,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,34.0,22.0,17.0,6.0,17.0,19.0,5.0,15.0,1.0,11.0,3.0,1.0,1.0,1.0,90.0,42.0,7.4,12.0,0.0,0.0,0.00280593,1.0,0,0.1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,46.0,39.0,4.0,1.0,27.0,30.0,12.0,16.0,2.0,6.0,,,,,90.0,58.0,7.2,9.0,0.0941,0.0,0.0138207,1.0,2,,2.0,4.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,56.0,49.0,9.0,6.0,28.0,32.0,21.0,24.0,5.0,6.0,,,,,90.0,68.0,7.5,8.0,0.0,0.0,0.0107166,,0,,1.0,,1.0,1.0,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,34.0,20.0,10.0,3.0,9.0,14.0,11.0,20.0,1.0,9.0,,,,,90.0,53.0,7.6,17.0,0.0,0.0,0.00481071,,0,,1.0,5.0,3.0,10.0,,,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,23.0,17.0,1.0,,9.0,12.0,8.0,12.0,2.0,2.0,,,,,62.0,35.0,6.8,9.0,0.0828,0.0,0.16902,2.0,2,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,26.0,19.0,1.0,,10.0,12.0,9.0,14.0,,2.0,,,,,90.0,50.0,7.7,8.0,0.0735,0.0,0.022812,2.0,3,,2.0,2.0,4.0,10.0,,3.0,,3.0,3.0,,2.0,,1.0,4.0,,,,,1.0,1.0,,,,,,,,,
10388355,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,37.0,37.0,5.0,5.0,16.0,16.0,21.0,22.0,,11.0,,,,,62.0,46.0,7.7,2.0,0.0738,0.5844,0.0522085,3.0,1,,,,3.0,,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,
10388355,home,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,,27.0,20.0,1.0,,10.0,12.0,10.0,16.0,,8.0,,,,,72.0,49.0,6.8,14.0,0.1304,0.0,0.483557,1.0,3,,2.0,,10.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,1.0,,4.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,
10388355,home,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3342,M,848355,EUR,852336000,M,11,11,False,,26.0,19.0,5.0,2.0,7.0,9.0,16.0,22.0,,7.0,,,,,90.0,50.0,7.3,11.0,0.0,0.0,0.244577,4.0,0,,1.0,,2.0,3.0,,,,2.0,,1.0,,,,1.0,,5.0,1.0,,,,,,,,4.0,1.0,,,
10388355,home,TSG Hoffenheim,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3506,M,946695,EUR,1019260800,F,33,33,False,,12.0,9.0,1.0,1.0,1.0,1.0,8.0,12.0,,3.0,,,,,80.0,40.0,6.7,14.0,0.6645,0.2216,0.0303969,,5,,5.0,1.0,11.0,5.0,,3.0,1.0,,,5.0,1.0,1.0,4.0,1.0,,1.0,4.0,1.0,3.0,,1.0,,,,,1.0,1.0,,
10388355,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,29.0,21.0,3.0,1.0,10.0,11.0,12.0,20.0,1.0,3.0,,,,,80.0,41.0,7.0,13.0,0.1429,0.0,0.110802,2.0,2,,,1.0,1.0,2.0,,2.0,,,,3.0,,,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,,andrejkramaric,
10388355,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,D,3,3,True,,11.0,7.0,2.0,1.0,4.0,5.0,3.0,9.0,,4.0,,,,,28.0,20.0,6.7,8.0,0.0,0.0,0.00413831,,0,,,1.0,1.0,3.0,,,,,,,1.0,,,2.0,,3.0,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Sebastian Rudy,sebastian-rudy,S. Rudy,M,16,180,207,,35680,EUR,636163200,M,16,16,True,,13.0,9.0,5.0,2.0,3.0,6.0,8.0,11.0,1.0,1.0,,,,,28.0,23.0,7.0,7.0,0.0,0.0,0.0990331,2.0,0,,1.0,,4.0,2.0,1.0,,,2.0,1.0,1.0,2.0,,,,,4.0,,,,,,,,,2.0,,,,
10388355,home,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,114379,EUR,705801600,F,10,10,True,,8.0,5.0,1.0,,1.0,1.0,4.0,7.0,,,,,,,18.0,15.0,6.5,6.0,0.3988,1.2588,0.00264246,,2,,,,1.0,2.0,,,,,,2.0,,,2.0,,,,1.0,,2.0,,2.0,,,,,,1.0,,
10388355,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,7,7,True,,5.0,4.0,1.0,,2.0,3.0,2.0,2.0,,2.0,,,,,10.0,10.0,6.5,4.0,0.2087,0.2875,0.00143604,,1,,,1.0,2.0,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,
10388355,home,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,True,,7.0,6.0,,,2.0,2.0,4.0,5.0,,1.0,,,,,10.0,8.0,6.6,1.0,0.0,0.0,0.00251602,,0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
10388355,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Stefan Posch,stefan-posch,S. Posch,D,4,188,1355,M,355486,EUR,863568000,D,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388355,home,TSG Hoffenheim,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388355,away,FC Augsburg,Rafał Gikiewicz,rafal-gikiewicz,R. Gikiewicz,G,12,190,723,M,44938,EUR,562204800,G,1,1,False,,41.0,23.0,26.0,8.0,18.0,20.0,5.0,21.0,,11.0,1.0,2.0,4.0,,90.0,53.0,6.9,19.0,0.0,0.0,0.00095547,,0,1.3523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388355,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,,39.0,31.0,8.0,6.0,23.0,27.0,8.0,13.0,1.0,8.0,,,,,90.0,51.0,6.9,9.0,0.0642,0.0,0.0109606,,1,,1.0,3.0,3.0,6.0,2.0,,3.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
10388355,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,True,52.0,44.0,11.0,6.0,35.0,37.0,9.0,15.0,1.0,7.0,,,,,90.0,65.0,6.2,10.0,0.0,0.0,0.0799667,1.0,0,,2.0,,7.0,2.0,5.0,,4.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,
10388355,away,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,,57.0,45.0,8.0,5.0,34.0,39.0,11.0,18.0,5.0,7.0,,,,,90.0,72.0,7.0,14.0,0.0,0.0,0.0132011,,0,,2.0,1.0,4.0,3.0,,,1.0,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,
