match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_penaltyWon,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded
11352354,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,23.0,14.0,15.0,6.0,10.0,14.0,4.0,9.0,1.0,5.0,3.0,3.0,90.0,31.0,7.0,9.0,0.00061439,0,-0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352354,home,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,D,2,2,False,51.0,38.0,13.0,5.0,26.0,35.0,12.0,20.0,4.0,10.0,,,90.0,86.0,6.2,29.0,0.0185402,0,,4.0,1.0,3.0,7.0,7.0,1.0,7.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352354,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,40.0,33.0,7.0,2.0,28.0,29.0,5.0,11.0,8.0,8.0,,,90.0,60.0,7.3,8.0,0.00314563,0,,,2.0,3.0,3.0,6.0,,,,2.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352354,home,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,139227,EUR,783216000,D,4,4,False,62.0,49.0,13.0,4.0,33.0,37.0,16.0,25.0,4.0,6.0,,,90.0,70.0,6.5,14.0,0.00358037,0,,,2.0,3.0,2.0,3.0,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,
11352354,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,False,56.0,48.0,6.0,1.0,24.0,27.0,24.0,32.0,4.0,4.0,,,90.0,82.0,6.9,16.0,0.0119569,0,,3.0,2.0,2.0,4.0,8.0,,2.0,1.0,5.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352354,home,West Ham United,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,11,11,False,35.0,29.0,3.0,1.0,20.0,21.0,9.0,14.0,,5.0,,,68.0,51.0,6.2,12.0,0.0063345,1,,,,2.0,5.0,7.0,1.0,2.0,,4.0,1.0,3.0,,,1.0,2.0,,,,kalvinphillips,1.0,1.0,0.0097,0.0198,,,,,,,,,,,,
11352354,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,32.0,21.0,3.0,,8.0,11.0,13.0,22.0,1.0,4.0,,,90.0,50.0,6.9,14.0,0.0244074,3,,1.0,3.0,7.0,8.0,10.0,2.0,,,3.0,3.0,1.0,,,,2.0,,,,,,,0.2943,,1.0,2.0,1.0,1.0,,,,,,,,
11352354,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,False,52.0,45.0,4.0,1.0,22.0,26.0,23.0,26.0,3.0,10.0,,,90.0,78.0,7.2,13.0,0.0103295,1,,,2.0,2.0,6.0,9.0,1.0,1.0,1.0,6.0,5.0,5.0,,,,3.0,,,,EdsonAlvarez19,,,0.0204,,1.0,,1.0,,1.0,,,,,,,
11352354,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,M,14,14,False,20.0,16.0,1.0,1.0,6.0,8.0,11.0,18.0,,10.0,,,89.0,57.0,7.4,21.0,0.196737,0,,6.0,3.0,,13.0,13.0,,8.0,5.0,3.0,3.0,4.0,,1.0,5.0,3.0,,,,Kudus,,,,,5.0,,,,1.0,1.0,1.0,,,,,
11352354,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,7,7,False,47.0,40.0,1.0,,17.0,19.0,27.0,33.0,1.0,4.0,,,90.0,60.0,8.0,10.0,0.287993,1,,5.0,2.0,,3.0,2.0,,2.0,2.0,,,1.0,,1.0,,,,,,prowsey16,1.0,,0.7884,0.86,1.0,,,,4.0,4.0,,1.0,1.0,,,
