match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_errorLeadToAShot
12437024,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,False,10.0,7.0,1.0,1.0,0.0,1.0,2.0,7.0,11.0,,2.0,,,,,70.0,24.0,7.2,10.0,0.138253,4,,,,MichailAntonio,1.0,4.0,1.0,1.0,,2.0,,,,2.0,,1.0,,0.5739,0.2757,2.0,1.0,1.0,,3.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,
12437024,home,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,4,4,True,12.0,12.0,,,0.0,6.0,6.0,6.0,6.0,,,,,,,20.0,14.0,6.7,,0.00118244,1,,,,Carlos10Soler,,,,,,,,,,,,,,0.0436,,,,,,,,,,,,,,1.0,,,,
12437024,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,True,13.0,13.0,2.0,2.0,0.0,9.0,9.0,4.0,4.0,,2.0,,,,,20.0,19.0,7.0,1.0,0.00136548,0,,,,EdsonAlvarez19,,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12437024,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,True,6.0,5.0,1.0,1.0,0.0,4.0,5.0,1.0,2.0,,1.0,,,,,12.0,11.0,6.6,2.0,0.00020873,1,,,,,,,1.0,,,,,1.0,,,,,,0.0339,,,,,,1.0,,,,,,,,1.0,,,,
12437024,home,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,F,7,7,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,12.0,4.0,6.5,2.0,0.00015138,0,,,,csummerville7,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12437024,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,F,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,9.0,2.0,6.7,,0.0001124,0,,Luis Guilherme,,guilhermelira06,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437024,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,lukasz.fabianski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437024,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437024,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437024,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437024,away,Ipswich Town,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,1,1,False,22.0,19.0,10.0,7.0,0.0,15.0,17.0,4.0,5.0,,12.0,5.0,5.0,8.0,,90.0,46.0,7.7,4.0,0.00116651,0,-0.6983,,,,,,2.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,
12437024,away,Ipswich Town,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,D,18,18,False,40.0,33.0,1.0,,0.0,12.0,13.0,21.0,30.0,2.0,5.0,,,,,90.0,70.0,6.7,14.0,0.015132,0,,,,,,,7.0,2.0,2.0,,,4.0,4.0,2.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,
12437024,away,Ipswich Town,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,66.0,52.0,14.0,6.0,0.0,40.0,43.0,12.0,24.0,4.0,6.0,,,,,90.0,76.0,7.0,16.0,0.00328036,1,,,,,3.0,3.0,4.0,,,,1.0,,,,,,,0.0459,,,4.0,,,1.0,,,2.0,,,1.0,,,,,1.0,
12437024,away,Ipswich Town,Jacob Greaves,jacob-greaves,J. Greaves,D,24,193,527,M,990821,EUR,968716800,D,24,24,False,54.0,51.0,2.0,,0.0,39.0,39.0,12.0,15.0,4.0,2.0,,,,,90.0,67.0,6.7,4.0,0.00442869,1,,,,,2.0,3.0,7.0,,,,,2.0,1.0,1.0,1.0,1.0,,0.2696,,,4.0,,,,,,3.0,,1.0,,,1.0,,,,
12437024,away,Ipswich Town,Leif Davis,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,False,43.0,42.0,3.0,2.0,0.0,17.0,17.0,27.0,29.0,1.0,3.0,,,,,90.0,58.0,6.8,6.0,0.342142,0,,,,,1.0,2.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,,3.0,,1.0,,3.0,2.0,1.0,,,,,,,,,,
12437024,away,Ipswich Town,Sam Morsy,sam-morsy,S. Morsy,M,40,175,1814,M,108515,EUR,684460800,M,5,5,False,64.0,56.0,4.0,3.0,0.0,22.0,23.0,34.0,41.0,,1.0,,,,,90.0,70.0,6.5,9.0,0.0351152,1,,,,,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,0.0412,,,1.0,1.0,1.0,,,,,True,,1.0,,,,,,1.0
12437024,away,Ipswich Town,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,8,8,False,37.0,30.0,6.0,4.0,0.0,18.0,23.0,12.0,16.0,1.0,5.0,,,,,74.0,51.0,6.5,10.0,0.0230334,1,,,,kalvinphillips,,4.0,5.0,1.0,,,2.0,3.0,1.0,,2.0,2.0,,0.0257,,,,,1.0,2.0,,,,,,,,1.0,,,,
12437024,away,Ipswich Town,Wes Burns,wes-burns,W. Burns,M,7,173,187,M,305302,EUR,784684800,M,7,7,False,16.0,12.0,1.0,1.0,0.0,5.0,7.0,8.0,13.0,,2.0,,,,,73.0,33.0,6.6,12.0,0.0787308,1,,,,,,3.0,3.0,1.0,1.0,,,,,1.0,2.0,,,0.014,,1.0,,3.0,,4.0,1.0,1.0,,,,1.0,,,,,,
12437024,away,Ipswich Town,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,20,20,False,26.0,21.0,,,0.0,11.0,11.0,10.0,17.0,1.0,,,,,,83.0,44.0,6.1,17.0,0.0150321,0,,,,,1.0,8.0,4.0,4.0,3.0,,,1.0,1.0,2.0,,,,,,,,6.0,,2.0,,,,,,,,,,,,
12437024,away,Ipswich Town,Jack Clarke,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,M,47,47,False,19.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,10.0,1.0,4.0,,,,,73.0,30.0,6.4,10.0,0.00885351,0,,,,,,4.0,5.0,3.0,2.0,,,1.0,1.0,4.0,1.0,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,
12437024,away,Ipswich Town,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,8.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,7.0,,3.0,,,,,83.0,20.0,7.0,12.0,0.0266311,2,,,,,2.0,7.0,4.0,2.0,1.0,2.0,,1.0,,6.0,,1.0,,0.1242,0.654,2.0,2.0,1.0,2.0,,,,,,1.0,,1.0,,,,,
12437024,away,Ipswich Town,Sammie Szmodics,sammie-szmodics,S. Szmodics,M,19,168,1172,M,354782,EUR,811900800,M,23,23,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,17.0,9.0,6.8,1.0,0.00131561,1,,,,,,1.0,2.0,2.0,1.0,,,,,,1.0,,,0.093,,,,,,,,,,,,,,1.0,,,,
12437024,away,Ipswich Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,F,21,21,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,17.0,9.0,6.6,1.0,0.00420205,0,,,,,,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12437024,away,Ipswich Town,Jack Taylor,jack-taylor,J. Taylor,M,14,185,323,M,856669,EUR,898560000,M,14,14,True,18.0,14.0,,,0.0,9.0,11.0,5.0,7.0,,1.0,,,,,16.0,20.0,6.6,4.0,0.00298265,1,,,,,,1.0,,,,,,,,,,,,0.0353,,,,,1.0,,,,,,,,,1.0,,,,
12437024,away,Ipswich Town,Conor Chaplin,conor-chaplin,C. Chaplin,M,36,170,452,M,784625,EUR,856051200,F,10,10,True,6.0,4.0,1.0,,0.0,1.0,1.0,3.0,5.0,,,,,,,12.0,6.0,6.7,2.0,0.0201506,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12437024,away,Ipswich Town,George Hirst,george-hirst,G. Hirst,F,9,191,464,M,839712,EUR,919036800,F,27,27,True,2.0,,,,0.0,,,,2.0,,,,,,,12.0,4.0,6.4,4.0,,0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12437024,away,Ipswich Town,Christian Walton,christian-walton,C. Walton,G,28,196,230,M,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437024,away,Ipswich Town,Harry Clarke,harry-clarke,H. Clarke,D,44,178,194,M,993439,EUR,983491200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437024,away,Ipswich Town,Luke Woolfenden,luke-woolfenden,L. Woolfenden,D,26,193,197,M,893478,EUR,908928000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437024,away,Ipswich Town,Conor Townsend,conor-townsend,C. Townsend,D,22,183,123,M,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
