match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_keyPass,captain,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAShot,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork
11406791,home,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,False,10.0,8.0,,,2.0,2.0,8.0,,,,77.0,19.0,6.4,5.0,0.0136375,3,,,,6.0,4.0,1.0,7.0,2.0,,2.0,,,,1.0,0.1351,0.0949,,1.0,2.0,,,,,,1.0,,,1.0,,walo_98,1.0,,,,
11406791,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,True,2.0,1.0,,,,,2.0,1.0,,,25.0,7.0,6.5,4.0,0.00030384,1,,,,1.0,,,2.0,1.0,2.0,,,,,1.0,0.0716,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11406791,home,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,20,20,True,10.0,8.0,2.0,1.0,2.0,3.0,7.0,1.0,,,24.0,15.0,6.8,2.0,0.0106462,0,,,,6.0,1.0,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11406791,home,Frosinone,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,8,8,True,1.0,,,,,,1.0,,,,13.0,4.0,6.3,3.0,,0,,,,,2.0,,4.0,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
11406791,home,Frosinone,Marvin Çuni,marvin-cuni,M. Çuni,F,90,188,299,M,946006,EUR,994723200,F,11,11,True,3.0,3.0,,,1.0,1.0,2.0,,,,10.0,4.0,6.6,,0.00314499,0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,5.0,3.0,,,,1.0,4.0,,,,9.0,7.0,6.7,3.0,0.00219749,0,,,,3.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Pierluigi Frattali,pierluigi-frattali,P. Frattali,G,,185,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,5,185,121,M,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Mateus Lusuardi,mateus-lusuardi,M. Lusuardi,D,47,190,266,M,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,,,,,,,0,,Mateus Lusuardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Jaime Báez,jaime-baez,J. Báez,M,28,178,206,M,796443,EUR,798768000,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,,,,,,,,,,,,,,,,0,,Giorgi Kvernadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26876,M,954888,EUR,1011830400,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaiojorge,,,,,
11406791,home,Frosinone,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2968,M,1142248,EUR,1134259200,F,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,home,Frosinone,Farès Ghedjemis,fares-ghedjemis,F. Ghedjemis,F,7,183,759,M,1445228,EUR,1031270400,F,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,28,28,False,19.0,16.0,8.0,5.0,14.0,16.0,3.0,11.0,2.0,5.0,90.0,33.0,8.0,4.0,0.00058809,0,0.2642,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,lukaszskorupski28,,,,,
11406791,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,False,57.0,39.0,12.0,4.0,28.0,37.0,20.0,5.0,,,90.0,71.0,6.9,19.0,0.00603593,1,,,,11.0,,1.0,1.0,5.0,,,2.0,3.0,2.0,,0.0156,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
11406791,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,False,54.0,50.0,5.0,4.0,39.0,42.0,12.0,4.0,,,90.0,67.0,7.8,5.0,0.00616567,2,,,,11.0,1.0,1.0,1.0,4.0,1.0,,,2.0,1.0,,0.0919,,1.0,,,,,,1.0,1.0,,1.0,,1.0,3.0,,,,,,
11406791,away,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,False,98.0,81.0,7.0,5.0,58.0,65.0,35.0,8.0,,,90.0,111.0,7.2,21.0,0.0308523,1,,,,24.0,1.0,8.0,5.0,11.0,,,3.0,2.0,1.0,2.0,0.0303,,,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,richycala,,1.0,,,
11406791,away,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,15,15,False,77.0,62.0,6.0,1.0,38.0,45.0,34.0,4.0,,,77.0,98.0,7.0,19.0,0.014804,0,,,,24.0,2.0,3.0,4.0,6.0,,,1.0,3.0,3.0,1.0,,,,3.0,,2.0,,,,,,,,,1.0,,,,,,
11406791,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,False,79.0,74.0,2.0,1.0,35.0,37.0,42.0,7.0,,,90.0,87.0,7.4,6.0,0.0657955,0,,,,39.0,1.0,1.0,3.0,3.0,,,1.0,2.0,2.0,1.0,,,2.0,2.0,,,,1.0,,,,2.0,,,,,,,,,
11406791,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,M,7,7,False,18.0,14.0,2.0,,5.0,5.0,14.0,1.0,,,76.0,34.0,7.7,10.0,0.368888,1,,,,10.0,2.0,,3.0,5.0,5.0,1.0,,,,5.0,0.0195,0.0291,1.0,,,1.0,1.0,,4.0,,1.0,4.0,,,,,,,1.0,1.0,
11406791,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,907152,EUR,935452800,M,19,19,False,65.0,63.0,2.0,1.0,32.0,33.0,33.0,6.0,,,90.0,87.0,7.5,6.0,0.313718,0,,,,31.0,,3.0,3.0,6.0,,,,1.0,1.0,,,,1.0,,2.0,1.0,,1.0,,,3.0,1.0,True,,,,,,1.0,,
11406791,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,False,34.0,29.0,2.0,,19.0,21.0,13.0,2.0,,,69.0,43.0,6.5,8.0,0.00355567,2,,,,10.0,1.0,,5.0,3.0,,1.0,,2.0,2.0,1.0,0.382,0.2882,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,
11406791,away,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,M,56,56,False,26.0,23.0,1.0,1.0,11.0,13.0,13.0,2.0,,,45.0,34.0,6.7,5.0,0.0256992,0,,,,12.0,,,2.0,3.0,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,AS56,,,,,
11406791,away,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,9,9,False,24.0,20.0,1.0,1.0,6.0,6.0,18.0,2.0,,,81.0,42.0,7.0,10.0,0.010425,2,,,,14.0,3.0,4.0,7.0,9.0,3.0,1.0,1.0,2.0,,2.0,0.0794,0.0189,,1.0,2.0,,,,2.0,,1.0,,,1.0,,JZirkzee,,,,,
11406791,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,17.0,16.0,1.0,1.0,5.0,6.0,12.0,2.0,,,45.0,29.0,6.4,6.0,0.0385855,1,,,,12.0,,,5.0,,1.0,,1.0,,,1.0,0.0212,,,1.0,3.0,1.0,1.0,,,1.0,,1.0,,,,kacper_urbanski10,,,,,
11406791,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,True,6.0,6.0,,,4.0,4.0,2.0,1.0,,,21.0,8.0,6.5,1.0,0.00065087,0,,,,2.0,1.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11406791,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,F,11,11,True,6.0,4.0,,,1.0,2.0,4.0,2.0,,,14.0,11.0,5.8,3.0,0.0018353,2,,,,3.0,,,2.0,1.0,1.0,1.0,,,,,0.7681,0.7753,1.0,,,,,2.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0
11406791,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,8.0,6.0,1.0,1.0,,1.0,9.0,1.0,,,13.0,13.0,6.9,3.0,0.126735,0,,,,7.0,,,1.0,,,,1.0,,,,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,
11406791,away,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,18,18,True,2.0,2.0,,,,,2.0,,,,9.0,4.0,6.4,,0.00053623,1,,Santiago Castro,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,0.5558,0.4455,,,,,,,1.0,,,,,,,,1.0,,,,
11406791,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,away,Bologna,Mihajlo Ilić,mihajlo-ilic,M. Ilić,D,15,192,608,M,1193085,EUR,1054684800,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,away,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,1127191,EUR,991094400,M,17,17,True,,,,,,,,,,,,,,,,0,,Oussama El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,o.elazzouzi,,,,,
11406791,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406791,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
