match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_totalClearance,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_firstName,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,player_lastName,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAGoal
14083620,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,10,10,False,52.0,47.0,,,1.0,7.0,7.0,45.0,2.0,,,83.0,69.0,8.6,15.0,0.326434,,3,,0.53,0.6,-0.01,,,40.0,,,8.0,2.0,8.0,2.0,1.0,1.0,,,,,,,0.329,3.0,0.48,,,,,,2.0,,,2.0,,2.0,1.0,,0.8398,,,,,
14083620,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,24.0,22.0,,,0.0,10.0,10.0,14.0,1.0,,,26.0,30.0,6.8,3.0,0.0223158,,1,,0.15,0.15,-0.11,,,12.0,,,3.0,4.0,1.0,,,1.0,,,,3.0,2.0,,0.0222,,-0.12,,,,1.0,2.0,,,,,,,,,,,,,,
14083620,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,True,15.0,14.0,3.0,2.0,0.0,3.0,3.0,12.0,2.0,,,26.0,26.0,7.4,4.0,0.117223,,3,,0.47,0.54,-0.05,,,11.0,1.0,1.0,3.0,3.0,1.0,1.0,,,1.0,,,2.0,1.0,1.0,0.5428,1.0,-0.56,,,,,,2.0,1.0,,1.0,,2.0,,,0.4438,,,,,
14083620,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,13.0,11.0,,,1.0,2.0,2.0,11.0,1.0,,,15.0,17.0,6.8,3.0,0.263122,,1,,0.21,0.32,0.0,,,9.0,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,0.0934,1.0,-0.56,,,,,,,,,,,,,,,,,,,
14083620,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,True,9.0,9.0,,,0.0,,,9.0,2.0,,,11.0,14.0,7.1,2.0,0.106631,,0,,0.3,0.29,0.14,,,9.0,,,1.0,2.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
14083620,home,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,,1403015,EUR,1108252800,G,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Mestre,,,,,,,,,
14083620,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083620,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083620,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,asencio,1156645,EUR,1045094400,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083620,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083620,home,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,100643,M,,1402716,EUR,1080086400,F,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo García,,,,,,,,,
14083620,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083620,away,Villarreal,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,,908714,EUR,991180800,G,25,25,False,31.0,16.0,22.0,7.0,0.0,11.0,14.0,17.0,4.0,4.0,4.0,90.0,35.0,6.1,15.0,0.00131873,0.5087,0,-0.3433,0.07,-0.04,-0.32,0.1,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14083620,away,Villarreal,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,,1468046,EUR,1013558400,D,15,15,False,19.0,15.0,,,0.0,9.0,11.0,8.0,4.0,,,77.0,37.0,6.0,4.0,0.00229139,,0,,-0.03,0.13,-0.52,,,6.0,,,6.0,9.0,,,,,,,1.0,7.0,4.0,2.0,,,,,1.0,2.0,,4.0,,,1.0,,,,,,,,,,,
14083620,away,Villarreal,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,,984623,EUR,1021766400,D,4,4,False,25.0,22.0,2.0,1.0,0.0,20.0,22.0,3.0,6.0,,,90.0,41.0,7.2,3.0,0.00155727,,0,,0.04,0.04,0.32,,,2.0,,,4.0,8.0,,,,,,,,8.0,3.0,2.0,,,,,8.0,,,2.0,,,,,,,,,,,,1.0,1.0,
14083620,away,Villarreal,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,D,12,12,False,40.0,36.0,6.0,3.0,0.0,27.0,28.0,12.0,3.0,,,90.0,49.0,6.8,4.0,0.00695197,,0,,0.17,0.03,0.33,,,9.0,,,3.0,1.0,,,,,,3.0,,1.0,,1.0,,,,1.0,4.0,,,1.0,,,,,,,,,,,,,,
14083620,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,,986245,EUR,932256000,D,23,23,False,26.0,23.0,,,0.0,13.0,16.0,10.0,5.0,,,90.0,56.0,5.9,10.0,0.00783382,,0,,-0.01,0.01,-0.49,,,10.0,2.0,,8.0,6.0,2.0,,,,,,1.0,4.0,2.0,2.0,,,,,4.0,2.0,,3.0,1.0,,,1.0,,,,,,,,,,
14083620,away,Villarreal,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,,973290,EUR,918432000,M,17,17,False,13.0,11.0,,,0.0,3.0,4.0,9.0,3.0,,,45.0,19.0,6.5,5.0,0.00365009,,0,,-0.17,0.08,0.16,,,8.0,,,4.0,2.0,3.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
14083620,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,,843678,EUR,844473600,M,14,14,False,34.0,26.0,1.0,,0.0,12.0,16.0,18.0,11.0,,,86.0,56.0,6.4,14.0,0.204912,,0,,-0.03,0.2,0.25,,True,14.0,1.0,,10.0,4.0,,,,,,4.0,2.0,4.0,2.0,3.0,,1.0,,3.0,1.0,,,2.0,2.0,,,3.0,,,,,,,,,,
14083620,away,Villarreal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,16,16,False,41.0,35.0,4.0,2.0,0.0,15.0,15.0,26.0,5.0,,,90.0,59.0,6.8,12.0,0.0301143,,2,,0.14,0.35,0.13,,,20.0,,,4.0,4.0,3.0,1.0,,,2.0,2.0,1.0,3.0,1.0,1.0,0.0461,1.0,-0.14,,,,,,1.0,,,2.0,,,,,,,,,,
14083620,away,Villarreal,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,p.gueye24,879694,EUR,917136000,M,18,18,False,20.0,17.0,3.0,2.0,1.0,7.0,8.0,12.0,1.0,,,73.0,29.0,6.6,6.0,0.0354542,,1,,0.1,0.22,-0.16,,,10.0,1.0,,2.0,1.0,3.0,1.0,,,1.0,,1.0,,,1.0,0.0262,2.0,-0.1,,,,,,,,,,,,,,,,,,,
14083620,away,Villarreal,Tani Oluwaseyi,oluwaseyi-tani,T. Oluwaseyi,F,21,188,2594,M,,1172477,EUR,958348800,F,21,21,False,12.0,9.0,1.0,,0.0,4.0,6.0,6.0,1.0,,,82.0,22.0,5.8,8.0,0.0368376,,2,,-0.03,0.47,-0.39,,,5.0,,,9.0,2.0,,,,1.0,,,,,,1.0,0.6519,1.0,-0.55,5.0,,,2.0,1.0,2.0,1.0,,3.0,Tani Oluwaseyi,1.0,,,0.3683,,,,,1.0
14083620,away,Villarreal,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,,1012444,EUR,1064880000,F,20,20,False,4.0,3.0,,,0.0,2.0,2.0,2.0,,,,45.0,9.0,6.6,3.0,0.133654,,1,,0.03,0.07,0.0,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,0.1181,1.0,-0.34,,,2.0,,,,,,1.0,,,,,,,,,,
14083620,away,Villarreal,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,georgesmkd,1009372,EUR,972950400,F,9,9,True,13.0,7.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,,,45.0,19.0,7.5,8.0,0.0160159,,2,,-0.27,0.32,-0.01,,,6.0,,,2.0,1.0,,,,1.0,,,,,,,0.1334,1.0,0.53,,,1.0,,,2.0,1.0,,,,1.0,1.0,,0.5855,,,,,
14083620,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,nicolas_pepe19,593526,EUR,801705600,F,19,19,True,20.0,19.0,1.0,,0.0,6.0,6.0,14.0,3.0,,,45.0,35.0,6.7,7.0,0.035078,,1,,-0.2,0.27,0.14,,,13.0,,,6.0,6.0,5.0,4.0,1.0,,1.0,,,,,1.0,0.0251,2.0,-0.12,,,2.0,,,4.0,,,1.0,,,,,,,,,,
14083620,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,D,24,24,True,6.0,5.0,,,0.0,3.0,3.0,3.0,,,,17.0,11.0,6.2,4.0,0.00421236,,0,,-0.01,0.02,-0.18,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
14083620,away,Villarreal,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,,980732,EUR,985737600,D,3,3,True,8.0,8.0,,,0.0,4.0,4.0,4.0,1.0,,,8.0,10.0,7.0,,0.00175872,,0,,0.02,0.02,0.32,,,4.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083620,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,True,5.0,4.0,,,0.0,3.0,3.0,2.0,1.0,,,8.0,6.0,6.5,2.0,0.00028947,,0,,-0.03,0.02,0.13,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14083620,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,,
14083620,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083620,away,Villarreal,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,,862223,EUR,932774400,F,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083620,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,iliasakhomach,1089108,EUR,1082073600,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
