match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,player_firstName,player_lastName,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_bigChanceMissed
11391272,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,True,,18.0,17.0,1.0,,6.0,7.0,11.0,15.0,,1.0,3.0,,,,,,31.0,30.0,6.5,5.0,0.0674061,2,,4.0,,,,,1.0,1.0,2.0,,,,0.0241,,,2.0,,,,,,,,,,,,,,,,,,
11391272,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,True,,12.0,12.0,1.0,1.0,2.0,2.0,10.0,10.0,,5.0,,,,,,,31.0,28.0,7.0,4.0,0.041995,4,,,,,3.0,1.0,6.0,4.0,4.0,,1.0,1.0,0.1801,2.0,,,,1.0,,,,,,,,,,,,amine_gouiri,,,,
11391272,home,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,True,,16.0,14.0,,,3.0,5.0,11.0,11.0,,2.0,2.0,,,,,,16.0,21.0,6.7,3.0,0.0113077,0,,,,1.0,3.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
11391272,home,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,True,,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,13.0,5.0,6.3,2.0,0.00187992,0,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11391272,home,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391272,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,,,,
11391272,home,Stade Rennais,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alidu Seidu,,,,,,
11391272,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391272,home,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bertug Yildirim,,,,,,
11391272,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,,22.0,19.0,8.0,5.0,15.0,15.0,4.0,7.0,,,6.0,,2.0,3.0,1.0,1.0,90.0,35.0,5.9,5.0,0.00051031,0,-1.381,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11391272,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,,46.0,41.0,8.0,7.0,24.0,25.0,18.0,25.0,1.0,4.0,3.0,,,,,,90.0,71.0,6.6,11.0,0.209334,0,,4.0,1.0,,4.0,1.0,,,,2.0,,1.0,,1.0,,1.0,,3.0,3.0,,,,,,2.0,,,,,,,,,
11391272,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,True,52.0,44.0,14.0,7.0,28.0,30.0,16.0,23.0,,2.0,,,,,,,90.0,64.0,6.4,11.0,0.0211026,0,,1.0,,3.0,5.0,,1.0,,,3.0,1.0,1.0,,,3.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,
11391272,away,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,,56.0,46.0,10.0,4.0,37.0,41.0,9.0,15.0,3.0,6.0,3.0,1.0,,,,,90.0,69.0,7.1,10.0,0.00245396,1,,,,,3.0,,,,,5.0,,3.0,0.4377,,1.0,,,2.0,1.0,,1.0,1.0,0.6177,,,,,,,,,,,
11391272,away,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,,33.0,29.0,1.0,,18.0,20.0,13.0,15.0,2.0,7.0,2.0,2.0,,,,,90.0,55.0,7.1,6.0,0.114289,0,,2.0,2.0,,2.0,,1.0,,,3.0,,,,2.0,1.0,1.0,,3.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,
11391272,away,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,,47.0,42.0,9.0,7.0,24.0,26.0,18.0,22.0,,4.0,5.0,1.0,,,,,90.0,58.0,6.5,6.0,0.240157,0,,1.0,,,8.0,,,,,,,4.0,,1.0,2.0,,,3.0,2.0,,,,,,4.0,,,,,,,,,
11391272,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,,27.0,25.0,,,15.0,15.0,10.0,12.0,,2.0,4.0,,,,,,76.0,34.0,6.5,3.0,0.00391803,0,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11391272,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,,46.0,31.0,5.0,1.0,10.0,12.0,24.0,42.0,,4.0,6.0,1.0,,,,,89.0,70.0,6.1,30.0,0.498982,0,,8.0,3.0,,11.0,3.0,4.0,1.0,,,4.0,1.0,,2.0,,,,2.0,,,,,,,4.0,1.0,,,,,1.0,,,
11391272,away,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,,26.0,18.0,4.0,1.0,10.0,14.0,8.0,14.0,,3.0,1.0,1.0,,,,,70.0,39.0,7.2,13.0,0.00243293,2,,2.0,,,5.0,,1.0,,,2.0,2.0,2.0,0.1008,,1.0,,,2.0,1.0,,1.0,1.0,0.0796,,2.0,,1.0,,,,,,,
11391272,away,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,M,7,7,False,,19.0,14.0,3.0,3.0,5.0,7.0,9.0,14.0,2.0,8.0,5.0,2.0,,,,,76.0,36.0,7.4,11.0,0.0272051,1,,2.0,,,4.0,2.0,2.0,1.0,,3.0,,1.0,0.0861,1.0,,1.0,,3.0,1.0,,1.0,1.0,0.3036,,,,,,,,,,,
11391272,away,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,False,,18.0,10.0,1.0,1.0,2.0,2.0,8.0,16.0,12.0,15.0,2.0,3.0,,,,,90.0,32.0,7.8,11.0,0.032153,6,,,,5.0,7.0,1.0,,,1.0,,2.0,1.0,1.4144,,,,,,,,2.0,1.0,1.8557,,,,3.0,,,,1.0,,,1.0
11391272,away,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,,17.0,14.0,3.0,1.0,5.0,5.0,9.0,12.0,,,1.0,,,,,,20.0,23.0,6.6,4.0,0.00809673,0,,,,,1.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
11391272,away,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,True,,9.0,8.0,,,2.0,2.0,6.0,8.0,,3.0,1.0,,,,,,14.0,20.0,6.7,5.0,0.0113836,0,,1.0,,,3.0,,1.0,,,,2.0,,,,,2.0,,3.0,3.0,,,,,,2.0,,,Kamory Doumbia,,kamory_doumbia03,,,,
11391272,away,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,,1.0,1.0,,,,,2.0,2.0,,1.0,,1.0,,,,,14.0,6.0,7.2,,0.474324,0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,
11391272,away,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,True,,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391272,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391272,away,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391272,away,Stade Brestois,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391272,away,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391272,away,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
