match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_totalCross,stat_unsuccessfulTouch,stat_penaltyConceded,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss
10411632,home,Sampdoria,Sam Lammers,sam-lammers,S. Lammers,F,10,191,836,M,804901,EUR,862358400,F,10,10,False,,17.0,14.0,1.0,1.0,7.0,7.0,7.0,10.0,2.0,,,,,83.0,29.0,6.8,6.0,0.3302,0.0,0.00693526,3,,,,3.0,6.0,3.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10411632,home,Sampdoria,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,,14.0,11.0,1.0,1.0,10.0,11.0,1.0,4.0,1.0,,,,,45.0,21.0,6.3,5.0,0.0,0.0,0.00063901,0,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10411632,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,M,7,7,True,,12.0,10.0,,,4.0,4.0,6.0,9.0,2.0,,,,,45.0,18.0,6.5,5.0,0.0145,0.0,0.00756132,1,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
10411632,home,Sampdoria,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,4,4,True,,11.0,9.0,1.0,1.0,6.0,7.0,3.0,4.0,3.0,,,,,36.0,14.0,6.5,3.0,0.0,0.0,0.00230753,0,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10411632,home,Sampdoria,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178,74,M,1069011,EUR,1042675200,M,36,36,True,,7.0,6.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,,,,,12.0,8.0,6.7,1.0,0.0,0.0,0.00093889,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411632,home,Sampdoria,Daniele Montevago,daniele-montevago,D. Montevago,F,9,184,101,M,1100272,EUR,1047945600,F,34,34,True,,4.0,2.0,,,2.0,2.0,,2.0,,,,,,12.0,6.0,6.6,3.0,0.0,0.0,6.802e-05,0,,,,,1.0,3.0,,,,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10411632,home,Sampdoria,Nicola Ravaglia,nicola-ravaglia,N. Ravaglia,G,30,184,68,M,130802,EUR,597888000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,home,Sampdoria,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,home,Sampdoria,Lorenzo Villa,villa-lorenzo,L. Villa,D,55,189,57,M,1184566,EUR,1059177600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,home,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,home,Sampdoria,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,home,Sampdoria,Simone Trimboli,simone-trimboli,S. Trimboli,M,21,176,47,M,965016,EUR,1019174400,M,70,70,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,,24.0,24.0,5.0,5.0,23.0,23.0,1.0,1.0,6.0,,,,2.0,90.0,29.0,7.3,,0.0,0.0,0.00052603,0,0.2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,True,66.0,64.0,3.0,3.0,24.0,25.0,41.0,45.0,6.0,,,,,90.0,82.0,7.7,8.0,0.1118,0.0,0.143322,1,,,,,2.0,3.0,1.0,2.0,2.0,,1.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,,3.0,,,1.0,,dilorenzo22,1.0,,,,,,,
10411632,away,Napoli,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15025,M,896569,EUR,848016000,D,3,3,False,,36.0,35.0,7.0,6.0,21.0,21.0,14.0,15.0,3.0,,,,,45.0,41.0,7.0,1.0,0.0,0.0,0.010775,0,,,,2.0,2.0,4.0,,1.0,1.0,,2.0,,,2.0,,,,,,1.0,1.0,,,,,,kiminjae3,,,,,,,,
10411632,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,False,,78.0,73.0,,,44.0,47.0,29.0,31.0,7.0,,,,,90.0,86.0,7.2,5.0,0.0,0.0,0.0132192,0,,,,1.0,3.0,3.0,1.0,,,2.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Mário Rui,mario-rui,M. Rui,D,,168,1034,M,99546,EUR,675302400,D,6,6,False,,101.0,87.0,18.0,12.0,36.0,42.0,52.0,61.0,6.0,,,,,90.0,124.0,8.2,16.0,0.0252,0.0,0.139523,1,,,,4.0,7.0,7.0,,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,,,,1.0,,4.0,3.0,,,1.0,,,,1.0,1.0,,,,,
10411632,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,False,,50.0,43.0,2.0,2.0,13.0,14.0,30.0,36.0,1.0,,,,,87.0,60.0,7.2,11.0,0.9995,0.9977,0.10239,4,,,,1.0,4.0,,,,,2.0,,,1.0,,,3.0,,,1.0,,,1.0,,1.0,,2.0,,1.0,,,1.0,,,,
10411632,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,,70.0,68.0,5.0,5.0,22.0,22.0,46.0,48.0,4.0,,,,,90.0,80.0,7.3,4.0,0.0941,0.1021,0.0353675,2,,,,,4.0,5.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,2.0,,1.0,,1.0,,,1.0,StanLobotka,,,,,,,,
10411632,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,,48.0,41.0,2.0,2.0,12.0,15.0,29.0,33.0,8.0,,,,,66.0,60.0,7.3,9.0,0.0616,0.0,0.0470134,1,,,,,2.0,5.0,,1.0,1.0,2.0,1.0,,1.0,,,2.0,,,,1.0,3.0,1.0,,,,,anguiss_29,,,,,1.0,,,
10411632,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,,31.0,25.0,3.0,1.0,5.0,6.0,23.0,32.0,2.0,,,,,63.0,46.0,7.1,14.0,0.8689,0.9844,0.443083,3,,,,,3.0,,,,,,,2.0,,,7.0,1.0,,,1.0,,,5.0,,2.0,3.0,1.0,,,,,,,1.0,1.0,1.0
10411632,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,,17.0,12.0,1.0,1.0,2.0,2.0,10.0,15.0,2.0,,,,,90.0,42.0,7.4,15.0,0.6478,0.8248,0.106169,5,,,,1.0,7.0,5.0,,,,1.0,2.0,,1.0,1.0,,5.0,,5.0,1.0,,2.0,1.0,1.0,2.0,,2.0,Osimhen9,2.0,,,1.0,,,,
10411632,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,,23.0,22.0,,,3.0,3.0,19.0,20.0,4.0,,,,,63.0,44.0,6.3,12.0,0.2944,0.0226,0.0191729,3,,,,,6.0,4.0,,3.0,2.0,,,,2.0,1.0,,2.0,,3.0,3.0,,1.0,,,,,1.0,Kvaradona,,,,,,,,
10411632,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,True,,60.0,58.0,5.0,5.0,22.0,22.0,36.0,38.0,8.0,,,,,45.0,62.0,7.0,2.0,0.0,0.0,0.0247803,0,,,,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10411632,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,20,20,True,,17.0,14.0,,,3.0,3.0,11.0,14.0,1.0,,,,,27.0,20.0,6.8,3.0,0.0243,0.0,0.0596434,1,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,zielu_94,,,,,,,,
10411632,away,Napoli,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6583,M,385320,EUR,807062400,F,11,11,True,,12.0,10.0,,,1.0,1.0,9.0,13.0,,,,,,27.0,21.0,6.5,6.0,0.0874,0.0144,0.179905,1,,,,1.0,3.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,1.0,hirvinglozano,,,,,,,,
10411632,away,Napoli,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,845486,EUR,851731200,M,91,91,True,,25.0,25.0,1.0,1.0,6.0,6.0,19.0,19.0,1.0,,,,,24.0,31.0,6.5,4.0,0.0345,0.0,0.0305458,1,,,,,3.0,,,,,,,,1.0,,,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,
10411632,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,,8.0,7.0,1.0,1.0,1.0,1.0,6.0,7.0,,,,,,8.0,11.0,6.9,1.0,0.0584,0.0,0.0366092,1,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,giacomo.raspadori,,,,,,,,
10411632,away,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,12,182,85,M,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,,192,495,M,18954,EUR,537408000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Karim Zedadka,karim-zedadka,K. Zedadka,M,7,182,578,M,954036,EUR,960508800,M,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Diego Demme,diego-demme,D. Demme,M,6,170,333,M,124318,EUR,690681600,M,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411632,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,simeonegiovanni,,,,,,,,
