match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_accurateCross,stat_wonContest,captain,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10408434,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,False,43.0,35.0,18.0,10.0,28.0,33.0,7.0,10.0,2.0,7.0,1.0,5.0,5.0,1.0,1.0,90.0,54.0,7.1,8.0,0.0,0.0,0.00585286,0,0.4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Rubén Sánchez,sanchez-saez-ruben,R. Sánchez,D,2,184,124,M,1021165,EUR,981244800,D,27,27,False,18.0,12.0,4.0,3.0,7.0,9.0,5.0,10.0,,2.0,,,,,,45.0,26.0,6.5,8.0,0.0,0.0,0.0029219,0,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,23,23,False,62.0,51.0,8.0,3.0,44.0,49.0,7.0,13.0,5.0,6.0,,,,,,90.0,79.0,6.6,11.0,0.1057,0.1606,0.00882423,2,,,4.0,4.0,6.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10408434,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,51.0,39.0,7.0,1.0,27.0,29.0,12.0,22.0,2.0,6.0,,,,,,90.0,65.0,6.8,17.0,0.0,0.0,0.0269781,0,,,1.0,3.0,5.0,,2.0,,,,2.0,,,,4.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,
10408434,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,False,23.0,22.0,1.0,1.0,13.0,14.0,9.0,9.0,3.0,4.0,,,,,,76.0,48.0,6.6,7.0,0.029,0.0,0.00670661,2,,,,3.0,3.0,,2.0,1.0,,,,,1.0,,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,
10408434,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,False,29.0,22.0,3.0,1.0,12.0,16.0,11.0,15.0,4.0,4.0,,,,,,57.0,43.0,7.2,8.0,0.0,0.0,0.0213615,0,,2.0,,,7.0,1.0,,,,,,,,,2.0,1.0,4.0,,,,,1.0,,1.0,1.0,,,,,,,
10408434,home,Espanyol,José Gragera,jose-gragera,J. Gragera,M,16,186,129,M,966940,EUR,958262400,M,15,15,False,41.0,37.0,,,22.0,24.0,15.0,17.0,2.0,3.0,,,,,,83.0,54.0,6.8,5.0,0.0339,0.0,0.00747864,1,,,2.0,6.0,6.0,2.0,1.0,4.0,,,1.0,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,21.0,15.0,,,8.0,9.0,8.0,14.0,,6.0,,,,,,83.0,26.0,6.5,8.0,0.0,0.0,0.0336888,0,,2.0,1.0,4.0,3.0,,,,,,3.0,,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,
10408434,home,Espanyol,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,55.0,45.0,5.0,1.0,16.0,17.0,30.0,44.0,1.0,8.0,,,,,,90.0,81.0,7.2,21.0,0.58,0.9649,0.0672535,2,,6.0,,4.0,6.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,4.0,,1.0,,,1.0,,1.0,,True,1.0,,,,,
10408434,home,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,M,17,17,False,18.0,15.0,1.0,1.0,4.0,6.0,11.0,12.0,,2.0,,,,,,90.0,26.0,6.5,6.0,0.0,0.0,0.0358199,0,,,1.0,1.0,4.0,,2.0,,,,,,,,,,2.0,,,,1.0,2.0,,,1.0,,,braithwaite,,,,
10408434,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,16.0,13.0,,,6.0,7.0,7.0,9.0,1.0,1.0,,,,,,90.0,27.0,6.6,9.0,0.0459,0.0,0.0148209,1,,,2.0,3.0,4.0,1.0,4.0,2.0,,,,,1.0,,,,2.0,3.0,2.0,,,,,,,,,joselumato,,,,
10408434,home,Espanyol,Aleix Vidal,aleix-vidal,A. Vidal,D,,178,364,,41218,EUR,619660800,D,22,22,True,22.0,19.0,1.0,1.0,11.0,14.0,8.0,11.0,,7.0,,,,,,46.0,36.0,6.5,8.0,0.0,0.0,0.0102362,0,,3.0,,4.0,3.0,3.0,2.0,2.0,,,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,True,15.0,12.0,2.0,1.0,3.0,4.0,9.0,12.0,,1.0,,,,,,33.0,20.0,6.7,4.0,0.0856,0.0,0.0347258,1,,1.0,1.0,2.0,4.0,,,1.0,,,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,
10408434,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,True,14.0,13.0,,,8.0,9.0,5.0,5.0,,,,,,,,14.0,14.0,6.4,1.0,0.0,0.0,0.00306818,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,True,8.0,7.0,1.0,,3.0,3.0,4.0,5.0,,,,,,,,12.0,8.0,6.5,1.0,0.0,0.0,0.00641942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,True,5.0,3.0,,,1.0,2.0,3.0,7.0,,1.0,,,,,,12.0,12.0,6.6,7.0,0.0,0.0,0.038724,0,,4.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,
10408434,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,José Carlos Lazo,jose-carlos-lazo,J. C. Lazo,M,16,177,91,M,605510,EUR,824428800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Keidi Bare,keidi-bare,K. Bare,M,6,174,295,M,862480,EUR,872726400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,home,Espanyol,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,39.0,30.0,17.0,8.0,25.0,26.0,5.0,13.0,1.0,7.0,,1.0,1.0,1.0,1.0,90.0,45.0,5.9,9.0,0.0,0.0,0.00092268,0,0.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,unai_simon,1.0,,,
10408434,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,48.0,42.0,6.0,3.0,26.0,27.0,16.0,21.0,1.0,6.0,,,,,,89.0,55.0,6.1,8.0,0.0,0.0,0.0444184,0,,,,8.0,,,1.0,5.0,,,1.0,1.0,,,,,,,,,,1.0,,,,True,,,,,,
10408434,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,54.0,41.0,11.0,6.0,29.0,32.0,12.0,22.0,3.0,7.0,,,,,,90.0,61.0,6.3,14.0,0.2574,0.0,0.00626115,1,,,1.0,3.0,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,173883,EUR,674438400,D,4,4,False,50.0,39.0,10.0,4.0,27.0,28.0,12.0,22.0,3.0,6.0,,,,,,79.0,57.0,6.8,11.0,0.0,0.0,0.0036277,0,,,1.0,3.0,2.0,2.0,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,IñigoMartínez,,,,
10408434,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,57.0,49.0,10.0,8.0,22.0,22.0,27.0,37.0,5.0,3.0,,,,,,90.0,82.0,7.1,11.0,0.0,0.0,0.0254784,0,,2.0,4.0,4.0,7.0,,,1.0,,,3.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,298920,EUR,643507200,M,14,14,False,27.0,26.0,2.0,2.0,11.0,11.0,15.0,16.0,,5.0,,,,,,79.0,35.0,7.0,2.0,0.0,0.0,0.0170715,0,,,,4.0,3.0,1.0,,3.0,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,
10408434,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,False,51.0,47.0,6.0,5.0,17.0,18.0,30.0,33.0,2.0,8.0,,,,,,90.0,67.0,6.6,9.0,0.1032,0.0763,0.0431941,1,,,,9.0,2.0,2.0,3.0,3.0,,,3.0,1.0,,1.0,,,2.0,,,,,2.0,,,,,,,,,,
10408434,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,M,9,9,False,33.0,20.0,,,3.0,4.0,18.0,33.0,4.0,3.0,,,,,,90.0,58.0,7.3,23.0,0.4396,0.6681,0.327685,3,,4.0,,5.0,4.0,,3.0,,,,1.0,,,2.0,2.0,2.0,2.0,,2.0,,3.0,2.0,1.0,1.0,,,1.0,IñakiWill,,,1.0,1.0
10408434,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,20.0,17.0,1.0,,4.0,4.0,13.0,17.0,,3.0,,,,,,69.0,31.0,6.4,10.0,0.275,0.5799,0.184891,1,,1.0,,6.0,2.0,,2.0,3.0,,,,,,1.0,1.0,,1.0,,3.0,,2.0,,,,,,,,,,1.0,1.0
10408434,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,M,7,7,False,25.0,18.0,,,6.0,8.0,14.0,20.0,,3.0,,,,,,69.0,44.0,7.2,14.0,0.0,0.0,0.351687,0,,3.0,1.0,3.0,6.0,1.0,4.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,,2.0,3.0,,,,,,,
10408434,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,False,24.0,24.0,1.0,1.0,7.0,7.0,17.0,17.0,,2.0,,,,,,90.0,43.0,6.7,7.0,1.0863,0.0574,0.154833,3,,,1.0,8.0,5.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,,2.0,2.0,1.0,,1.0,,,,,1.0,,1.0
10408434,away,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,F,10,10,True,20.0,17.0,,,2.0,3.0,15.0,21.0,,,,,,,,21.0,27.0,6.5,7.0,0.1382,0.589,0.0306338,2,,4.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0
10408434,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,F,11,11,True,10.0,10.0,,,2.0,2.0,8.0,8.0,1.0,2.0,,,,,,21.0,18.0,7.8,1.0,0.0324,0.4794,0.516921,1,,,,1.0,4.0,,,,,,,,,1.0,,,2.0,1.0,,,1.0,3.0,,,2.0,,1.0,NicoWill,,,1.0,
10408434,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,True,1.0,,,,,,,1.0,,,,,,,,11.0,1.0,6.2,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,23,23,True,9.0,7.0,,,,1.0,7.0,8.0,1.0,1.0,,,,,,11.0,10.0,6.8,2.0,0.0,0.0,0.0202108,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
10408434,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,31,31,True,,,,,,,,,1.0,,,,,,,1.0,2.0,,,0.0,0.0,3.623e-05,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Ander Capa,ander-capa,A. Capa,D,,173,110,M,267863,EUR,705801600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Mikel Balenziaga,mikel-balenziaga,M. Balenziaga,D,24,176,74,M,41963,EUR,573091200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,1391487,EUR,1002844800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408434,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
