match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_aerialLost,stat_fouls,captain,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId
10382137,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,29.0,18.0,15.0,4.0,17.0,18.0,1.0,11.0,1.0,6.0,90.0,33.0,6.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382137,home,FC Utrecht,Sean Klaiber,,,sean-klaiber,S. Klaiber,D,31,184,217,M,336535,EUR,775612800,D,17,17,False,51.0,44.0,5.0,2.0,26.0,29.0,19.0,26.0,,10.0,90.0,79.0,6.9,18.0,1,4.0,1.0,4.0,6.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382137,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,33,33,False,67.0,52.0,9.0,4.0,34.0,39.0,18.0,28.0,4.0,6.0,90.0,74.0,7.1,15.0,1,,,,6.0,,,,1.0,,,,,1.0,6.0,1.0,1.0,,,,,,,,,,,,,,,
10382137,home,FC Utrecht,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,27,187,577,M,904759,EUR,924048000,D,27,27,False,59.0,47.0,8.0,2.0,30.0,36.0,17.0,23.0,7.0,9.0,90.0,78.0,6.9,13.0,0,,,3.0,3.0,,,,2.0,2.0,2.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
10382137,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,False,37.0,26.0,12.0,8.0,12.0,15.0,15.0,23.0,3.0,2.0,90.0,57.0,7.3,15.0,0,1.0,1.0,1.0,7.0,,,,,5.0,3.0,,,1.0,2.0,,,1.0,1.0,True,,,,,,,,,,,,
10382137,home,FC Utrecht,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,27.0,23.0,3.0,2.0,13.0,14.0,10.0,13.0,1.0,2.0,57.0,40.0,7.3,4.0,0,,,2.0,6.0,,,,1.0,3.0,2.0,,3.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
10382137,home,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,59.0,46.0,7.0,3.0,27.0,28.0,21.0,35.0,1.0,7.0,90.0,78.0,6.8,22.0,1,4.0,2.0,5.0,1.0,2.0,1.0,,4.0,1.0,,3.0,,2.0,,1.0,,,,,,2.0,,,,,,,,,,
10382137,home,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,34.0,31.0,2.0,1.0,13.0,13.0,21.0,29.0,1.0,5.0,89.0,59.0,8.3,12.0,5,8.0,3.0,6.0,5.0,1.0,6.0,2.0,1.0,2.0,,1.0,,4.0,,,,,2.0,,,,3.0,1.0,3.0,1.0,,,,,,
10382137,home,FC Utrecht,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,220155,EUR,732931200,M,22,22,False,31.0,19.0,1.0,,7.0,8.0,12.0,23.0,2.0,4.0,90.0,47.0,8.0,15.0,3,,,10.0,5.0,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,5.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,,
10382137,home,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,False,9.0,5.0,1.0,1.0,,2.0,5.0,7.0,2.0,,68.0,28.0,6.5,6.0,7,,,5.0,7.0,,1.0,1.0,,,,2.0,3.0,,3.0,4.0,,5.0,,,,,1.0,,2.0,,,2.0,,,,
10382137,home,FC Utrecht,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,False,9.0,7.0,,,3.0,3.0,4.0,8.0,,,57.0,17.0,6.7,6.0,0,2.0,,4.0,4.0,,1.0,,,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,
10382137,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,True,16.0,11.0,4.0,1.0,3.0,5.0,9.0,12.0,,4.0,33.0,22.0,6.9,7.0,1,1.0,1.0,,2.0,,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,
10382137,home,FC Utrecht,Amin Younes,,,amin-younes,A. Younes,M,,168,345,M,97938,EUR,744595200,F,14,14,True,18.0,14.0,2.0,1.0,3.0,3.0,12.0,17.0,,,33.0,32.0,7.3,9.0,1,2.0,1.0,3.0,5.0,,4.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,2.0,1.0,,,1.0,,,,,
