match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_penaltyConceded
12764921,home,Legia Warszawa,Luquinhas,luquinhas,Luquinhas,M,82,169,498,M,845787,EUR,843868800,F,82,82,False,18.0,13.0,,,0.0,8.0,9.0,5.0,9.0,5.0,,,,73.0,25.0,8.1,5.0,0.00862168,3,,2.0,2.0,4.0,2.0,,,2.0,,,,,,,,,,1.0,,,,,,2.0,,,0.7411,1.0,2.0,0.5692,,2.0,,,,,
12764921,home,Legia Warszawa,Artur Jędrzejczyk,artur-jedrzejczyk,A. Jędrzejczyk,D,55,189,520,M,54429,EUR,562982400,D,55,55,True,18.0,13.0,2.0,1.0,0.0,10.0,12.0,3.0,6.0,2.0,,,,30.0,25.0,7.0,7.0,0.00132827,0,,1.0,7.0,2.0,7.0,,,3.0,,,,1.0,,,,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,
12764921,home,Legia Warszawa,Jean-Pierre Nsame,jean-pierre-nsame,J. Nsamé,F,18,188,1062,M,231614,EUR,736214400,F,77,77,True,14.0,9.0,,,0.0,2.0,2.0,7.0,12.0,2.0,,,,30.0,19.0,7.0,7.0,0.101897,0,,1.0,5.0,3.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Patryk Kun,patryk-kun,P. Kun,M,23,165,251,M,281307,EUR,798336000,M,23,23,True,8.0,5.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,1.0,,,,17.0,12.0,6.7,3.0,0.00059687,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Migouel Alfarela,migouel-alfarela,M. Alfarela,F,19,173,293,M,1104297,EUR,879465600,F,17,17,True,8.0,8.0,,,0.0,,,8.0,9.0,1.0,,,,17.0,12.0,6.6,3.0,0.0137056,0,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Jurgen Çelhaka,jurgen-celhaka,J. Çelhaka,M,21,178,166,M,933882,EUR,976060800,M,21,21,True,6.0,2.0,,,0.0,2.0,2.0,,5.0,2.0,,,,13.0,9.0,6.5,5.0,4.903e-05,1,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.0208,,,,,,,,,,
12764921,home,Legia Warszawa,Marcel Mendes-Dudzinski,mendes-dudzinski-marcel,M. Mendes-Dudzinski,G,31,193,308,M,1146016,EUR,1116028800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Marcel Mendes-Dudzinski,,,,,,,,,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Sergio Barcia,sergio-barcia,S. Barcia,D,6,186,169,M,1084706,EUR,978220800,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Jan Ziółkowski,jan-ziolkowski,J. Ziółkowski,D,24,194,4010,M,1499991,EUR,1117929600,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Jan Ziólkowski,,,,,,,,,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Jakub Adkonis,jakub-adkonis,J. Adkonis,M,77,180,235,M,1548916,EUR,1181433600,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Jakub Adkonis,,,,,,,,,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Mateusz Szczepaniak,szczepaniak-mateusz,M. Szczepaniak,M,71,179,248,M,1548949,EUR,1167955200,M,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Mateusz Szczepaniak,,,,,,,,,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Jordan Majchrzak,majchrzak-jordan,J. Majchrzak,F,30,189,477,M,1133052,EUR,1097193600,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764921,home,Legia Warszawa,Tomáš Pekhart,tomas-pekhart,T. Pekhart,F,17,194,284,M,41999,EUR,612144000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Fedor Lapoukhov,lapoukhov-fedor,F. Lapoukhov,G,21,190,472,M,1028839,EUR,1056067200,G,21,21,False,44.0,34.0,19.0,9.0,0.0,26.0,28.0,8.0,16.0,8.0,,1.0,2.0,90.0,51.0,6.4,10.0,0.00132739,0,-1.4587,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,,
12764921,away,Dinamo Minsk,Vadim Pigas,vadim-pigas,V. Pigas,D,32,184,56,M,1026752,EUR,997228800,D,2,2,False,42.0,33.0,3.0,1.0,0.0,18.0,23.0,16.0,25.0,2.0,,,,90.0,67.0,6.1,15.0,0.0479291,0,,1.0,2.0,3.0,5.0,,2.0,1.0,1.0,,,,,,,,,1.0,6.0,1.0,2.0,,,2.0,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Denis Polyakov,denis-polyakov,D. Polyakov,D,,184,16,M,69795,EUR,671846400,D,33,33,False,64.0,56.0,9.0,4.0,0.0,48.0,50.0,8.0,14.0,,,,,90.0,81.0,6.8,8.0,0.0034049,0,,2.0,1.0,2.0,5.0,,,5.0,4.0,2.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Aleksei Gavrilovich,aleksei-gavrilovich,A. Gavrilovich,D,4,183,20,M,65474,EUR,631497600,D,4,4,False,39.0,32.0,11.0,6.0,0.0,24.0,25.0,8.0,14.0,3.0,,,,64.0,44.0,6.6,7.0,0.00201198,0,,,2.0,1.0,3.0,,,1.0,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,
12764921,away,Dinamo Minsk,Rai Lopes,rai-lopes,R. Lopes,D,6,182,59,M,1018606,EUR,954201600,D,66,66,False,34.0,18.0,9.0,2.0,0.0,11.0,13.0,8.0,25.0,6.0,,,,90.0,65.0,5.7,28.0,0.00741077,1,,1.0,2.0,10.0,7.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,,,,,1.0,2.0,4.0,1.0,,1.0,,,1.0,,0.0469,,,,,,,,,,
12764921,away,Dinamo Minsk,Aleksandr Selyava,aleksandr-selyava,A. Selyava,M,,180,10,M,152736,EUR,698112000,M,8,8,False,34.0,28.0,3.0,3.0,0.0,15.0,16.0,13.0,18.0,7.0,,,,82.0,48.0,5.8,11.0,0.0100782,1,,2.0,2.0,8.0,3.0,4.0,1.0,,,,,3.0,,,,,1.0,1.0,,,1.0,1.0,True,,1.0,1.0,0.0938,,,,,,,,,,1.0
12764921,away,Dinamo Minsk,Vladislav Kalinin,vladislav-kalinin,V. Kalinin,D,26,185,103,M,1000420,EUR,1010966400,M,26,26,False,23.0,20.0,3.0,1.0,0.0,17.0,17.0,3.0,6.0,4.0,,,,90.0,44.0,6.7,6.0,0.00385891,0,,5.0,1.0,9.0,6.0,2.0,,3.0,5.0,3.0,,1.0,,,,,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Pavel Sedko,pavel-sedko,P. Sedko,M,,178,53,M,900983,EUR,891561600,M,74,74,False,21.0,17.0,2.0,1.0,0.0,6.0,9.0,11.0,13.0,8.0,,,,64.0,32.0,6.2,8.0,0.0276635,1,,,,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,0.0622,1.0,,,1.0,,,,,,
12764921,away,Dinamo Minsk,Nikita Demchenko,demchenko-nikita,N. Demchenko,M,18,175,80,M,1026535,EUR,1031270400,M,88,88,False,38.0,31.0,6.0,2.0,0.0,16.0,18.0,15.0,20.0,5.0,,,,90.0,58.0,6.9,11.0,0.0380474,2,,4.0,3.0,9.0,11.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,0.0606,,1.0,0.0806,,,,,,,
12764921,away,Dinamo Minsk,Dmitri Podstrelov,dmitri-podstrelov,D. Podstrelov,M,19,175,34,M,891737,EUR,905040000,M,19,19,False,20.0,14.0,4.0,,0.0,5.0,9.0,9.0,12.0,6.0,,,,90.0,36.0,7.2,9.0,0.00885522,3,,,,1.0,7.0,,,,5.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,0.2306,2.0,1.0,0.2976,,,1.0,,,,
12764921,away,Dinamo Minsk,Steven Alfred,steven-alfred,Steven Alfred,F,29,178,44,M,958755,EUR,876528000,F,9,9,False,15.0,8.0,,,0.0,2.0,2.0,6.0,14.0,2.0,,,,90.0,34.0,6.8,15.0,0.112262,1,,14.0,1.0,16.0,4.0,2.0,2.0,2.0,1.0,,,2.0,2.0,,,,,,1.0,,2.0,5.0,,,,,0.0203,,1.0,0.1706,,,,,,,
12764921,away,Dinamo Minsk,Raymond Adeola,raymond-adeola,R. Adeola,M,14,180,69,M,1117838,EUR,989625600,M,14,14,True,4.0,2.0,,,0.0,,1.0,2.0,5.0,1.0,,,,26.0,10.0,6.6,6.0,0.00099746,1,,2.0,,2.0,,,,,,,,,,Raymond Adeola,,,,1.0,2.0,,,2.0,,,,,0.01,1.0,,,,,,,,,
12764921,away,Dinamo Minsk,Gleb Zherdev,gleb-zherdev,G. Zherdev,F,9,180,7,M,987900,EUR,958608000,M,11,11,True,9.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,9.0,,,,,26.0,19.0,6.5,9.0,0.002343,0,,,1.0,3.0,1.0,,1.0,2.0,,,,2.0,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Joseph Okoro,joseph-okoro,J. Okoro,M,69,188,50,M,998955,EUR,982368000,M,3,3,True,4.0,2.0,,,0.0,1.0,3.0,1.0,1.0,1.0,,,,8.0,8.0,6.6,3.0,0.00021077,0,,1.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Artem Karatay,artem-karatay,A. Karatay,G,49,191,10,M,1385151,EUR,1080086400,G,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Ivan Shimakovich,ivan-shimakovich,I. Shimakovich,G,13,191,12,M,1409033,EUR,1108252800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ivan Shimakovich,,,,,,,,,,,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Roman Begunov,roman-begunov,R. Begunov,D,67,181,11,M,94115,EUR,732758400,D,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Pedro Igor,pedro-igor,P. Igor,F,11,178,66,M,1117097,EUR,1017187200,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Pedro Igor,,,,,,,,,,,,,,,,,,,,,,,
12764921,away,Dinamo Minsk,Vladimir Khvashchinskiy,vladimir-khvashchinskiy,V. Khvashchinskiy,F,10,179,12,M,57480,EUR,642297600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
