match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,length,description,confirmed
11396374,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11396374,,,,,90,3.0,,1,,,substitution,122240663.0,False,False,regular,,,,,,,,
11396374,,,,,90,1.0,,1,,,card,121034817.0,,False,yellow,Phillipp Mwene,Time wasting,False,138126.0,Phillipp Mwene,,,
11396374,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
11396374,,,,,78,,,13,,,substitution,122240607.0,False,True,regular,,,,,,,,
11396374,,,,,73,,,18,,,substitution,122240594.0,False,False,regular,,,,,,,,
11396374,,,,,69,,,22,,,substitution,122240569.0,False,False,regular,,,,,,,,
11396374,,,,,68,,,23,,,card,121034759.0,,False,yellow,Marco Richter,Foul,False,796027.0,Marco Richter,,,
11396374,,,,,68,,,23,,,inGamePenalty,118442555.0,,False,missed,,goalkeeperSave,,856594.0,Aymen Barkok,,Goalkeeper save,
11396374,,,,,66,,,25,,,varDecision,21945.0,,False,penaltyNotAwarded,,,,537552.0,Jae-sung Lee,,,False
11396374,,,,,63,,,28,,,substitution,122240556.0,False,True,regular,,,,,,,,
11396374,,1.0,1.0,,48,,,43,,,goal,175145099.0,,True,regular,,,,327863.0,Robert Skov,,,
11396374,,,,,46,,,45,,,substitution,122240381.0,False,True,regular,,,,,,,,
11396374,,,,,46,,,45,,,substitution,122240380.0,False,True,regular,,,,,,,,
11396374,,,,,46,,,45,,,substitution,122240379.0,False,True,regular,,,,,,,,
11396374,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11396374,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,,
11396374,,,,,44,,,2,,,card,121034600.0,,True,yellow,Grischa Prömel,Foul,False,253993.0,Grischa Prömel,,,
11396374,,0.0,1.0,,39,,,7,,,goal,175142669.0,,False,regular,,,,796027.0,Marco Richter,,,
11396374,,,,,32,,,14,,,card,121034559.0,,True,yellow,Ozan Kabak,Foul,False,857740.0,Ozan Kabak,,,
11396374,,,,,30,,,16,,,card,121034555.0,,True,yellow,John Brooks,Foul,False,132149.0,John Brooks,,,
11396374,,,,,29,,,17,,,card,121034548.0,,False,yellow,Anthony Caci,Argument,False,846471.0,Anthony Caci,,,
11396374,,,,,25,,,21,,,card,121034534.0,,False,yellow,Edimilson Fernandes,Argument,False,330099.0,Edimilson Fernandes,,,
11396374,,,,,25,,,21,,,card,121034533.0,,True,yellow,Andrej Kramarić,Argument,False,67647.0,Andrej Kramarić,,,
