match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_accurateCross,stat_hitWoodwork,stat_penaltyConceded,stat_goalAssist,stat_punches,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside
11396374,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,45.0,35.0,27.0,17.0,24.0,26.0,11.0,19.0,10.0,2.0,3.0,1.0,1.0,4.0,90.0,55.0,8.2,10.0,0.00881072,0,1.9736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396374,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,45.0,39.0,4.0,1.0,26.0,26.0,13.0,19.0,4.0,,,,,,45.0,48.0,6.6,6.0,0.25396,0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396374,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,False,,81.0,71.0,10.0,5.0,46.0,53.0,25.0,28.0,6.0,,,,,,90.0,92.0,6.9,10.0,0.0158757,0,,4.0,5.0,6.0,1.0,6.0,,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396374,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,89.0,73.0,22.0,16.0,44.0,47.0,29.0,42.0,9.0,,,,,,90.0,100.0,7.6,17.0,0.0571308,0,,,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396374,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,,41.0,36.0,2.0,1.0,16.0,17.0,20.0,24.0,9.0,,,,,,78.0,67.0,7.5,11.0,0.0832784,1,,1.0,6.0,8.0,2.0,2.0,4.0,1.0,,1.0,3.0,1.0,4.0,2.0,3.0,2.0,,,1.0,1.0,0.015,1.0,,,,,,,,,,,,,,,,
11396374,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,19.0,14.0,,,5.0,8.0,9.0,12.0,4.0,,,,,,63.0,39.0,7.2,13.0,0.211762,3,,,4.0,3.0,1.0,1.0,,,,,3.0,3.0,3.0,,4.0,,,,,1.0,0.1502,1.0,1.0,1.0,1.0,1.0,1.0,0.5706,,,,,,,,,,
11396374,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,22.0,18.0,,,7.0,8.0,11.0,14.0,2.0,,,,,,45.0,26.0,6.8,4.0,0.0106508,1,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,0.4463,1.0,,,1.0,,,0.7284,1.0,,,,,,,,,
11396374,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,36.0,29.0,2.0,1.0,8.0,8.0,22.0,33.0,5.0,,,,,,90.0,54.0,7.0,17.0,0.110907,0,,,4.0,3.0,1.0,2.0,1.0,,,,,,1.0,,3.0,3.0,,,2.0,,,4.0,5.0,,,,,,,andrejkramaric,1.0,,,,,,,
11396374,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,M,21,21,False,,23.0,17.0,4.0,3.0,7.0,9.0,11.0,20.0,4.0,,,,,,45.0,48.0,6.7,17.0,0.0321477,3,,1.0,8.0,3.0,,1.0,,1.0,3.0,,,,4.0,1.0,1.0,1.0,,,1.0,2.0,0.5241,,6.0,,,1.0,,,,,1.0,1.0,,,,,,
11396374,home,TSG Hoffenheim,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,,24.0,18.0,,,6.0,6.0,12.0,19.0,3.0,,,,,,90.0,42.0,6.7,17.0,0.0161014,3,,2.0,9.0,4.0,,,,,4.0,,,,3.0,,5.0,2.0,,,2.0,1.0,0.2743,,1.0,,1.0,1.0,,0.1971,,,,,,,,,,
